date,player,team,position,market,proj_lambda
2026-01-09,Adrian Kempe,LAK,F,ASSISTS,0.6037673040551024
2026-01-09,Adrian Kempe,LAK,F,ASSISTS,0.6037673040551024
2026-01-09,Adrian Kempe,LAK,F,ASSISTS,0.6037673040551024
2026-01-09,Adrian Kempe,LAK,F,BLOCKS,0.07954226511442201
2026-01-09,Adrian Kempe,LAK,F,BLOCKS,0.07954226511442201
2026-01-09,Adrian Kempe,LAK,F,BLOCKS,0.07954226511442201
2026-01-09,Adrian Kempe,LAK,F,GOALS,0.9595560843866586
2026-01-09,Adrian Kempe,LAK,F,GOALS,0.9595560843866586
2026-01-09,Adrian Kempe,LAK,F,GOALS,0.9595560843866586
2026-01-09,Adrian Kempe,LAK,F,POINTS,1.563323388441761
2026-01-09,Adrian Kempe,LAK,F,POINTS,1.563323388441761
2026-01-09,Adrian Kempe,LAK,F,POINTS,1.563323388441761
2026-01-09,Adrian Kempe,LAK,F,SOG,2.7702293559097724
2026-01-09,Adrian Kempe,LAK,F,SOG,2.7702293559097724
2026-01-09,Adrian Kempe,LAK,F,SOG,2.7702293559097724
2026-01-09,Alex Laferriere,LAK,F,ASSISTS,0.5658848462859963
2026-01-09,Alex Laferriere,LAK,F,ASSISTS,0.5658848462859963
2026-01-09,Alex Laferriere,LAK,F,ASSISTS,0.5658848462859963
2026-01-09,Alex Laferriere,LAK,F,BLOCKS,0.40002561152210847
2026-01-09,Alex Laferriere,LAK,F,BLOCKS,0.40002561152210847
2026-01-09,Alex Laferriere,LAK,F,BLOCKS,0.40002561152210847
2026-01-09,Alex Laferriere,LAK,F,GOALS,0.11834915273888555
2026-01-09,Alex Laferriere,LAK,F,GOALS,0.11834915273888555
2026-01-09,Alex Laferriere,LAK,F,GOALS,0.11834915273888555
2026-01-09,Alex Laferriere,LAK,F,POINTS,0.6842339990248819
2026-01-09,Alex Laferriere,LAK,F,POINTS,0.6842339990248819
2026-01-09,Alex Laferriere,LAK,F,POINTS,0.6842339990248819
2026-01-09,Alex Laferriere,LAK,F,SOG,2.4635955604369726
2026-01-09,Alex Laferriere,LAK,F,SOG,2.4635955604369726
2026-01-09,Alex Laferriere,LAK,F,SOG,2.4635955604369726
2026-01-09,Andrei Kuzmenko,LAK,F,ASSISTS,0.08976912777199056
2026-01-09,Andrei Kuzmenko,LAK,F,ASSISTS,0.08976912777199056
2026-01-09,Andrei Kuzmenko,LAK,F,ASSISTS,0.08976912777199056
2026-01-09,Andrei Kuzmenko,LAK,F,BLOCKS,0.5791598317689739
2026-01-09,Andrei Kuzmenko,LAK,F,BLOCKS,0.5791598317689739
2026-01-09,Andrei Kuzmenko,LAK,F,BLOCKS,0.5791598317689739
2026-01-09,Andrei Kuzmenko,LAK,F,GOALS,0.22539690467725362
2026-01-09,Andrei Kuzmenko,LAK,F,GOALS,0.22539690467725362
2026-01-09,Andrei Kuzmenko,LAK,F,GOALS,0.22539690467725362
2026-01-09,Andrei Kuzmenko,LAK,F,POINTS,0.3151660324492442
2026-01-09,Andrei Kuzmenko,LAK,F,POINTS,0.3151660324492442
2026-01-09,Andrei Kuzmenko,LAK,F,POINTS,0.3151660324492442
2026-01-09,Andrei Kuzmenko,LAK,F,SOG,1.4104043934222645
2026-01-09,Andrei Kuzmenko,LAK,F,SOG,1.4104043934222645
2026-01-09,Andrei Kuzmenko,LAK,F,SOG,1.4104043934222645
2026-01-09,Brandt Clarke,LAK,F,ASSISTS,0.43883249914657196
2026-01-09,Brandt Clarke,LAK,F,ASSISTS,0.43883249914657196
2026-01-09,Brandt Clarke,LAK,F,ASSISTS,0.43883249914657196
2026-01-09,Brandt Clarke,LAK,F,BLOCKS,2.535578458852335
2026-01-09,Brandt Clarke,LAK,F,BLOCKS,2.535578458852335
2026-01-09,Brandt Clarke,LAK,F,BLOCKS,2.535578458852335
2026-01-09,Brandt Clarke,LAK,F,GOALS,0.025424468301413428
2026-01-09,Brandt Clarke,LAK,F,GOALS,0.025424468301413428
2026-01-09,Brandt Clarke,LAK,F,GOALS,0.025424468301413428
2026-01-09,Brandt Clarke,LAK,F,POINTS,0.4642569674479854
2026-01-09,Brandt Clarke,LAK,F,POINTS,0.4642569674479854
2026-01-09,Brandt Clarke,LAK,F,POINTS,0.4642569674479854
2026-01-09,Brandt Clarke,LAK,F,SOG,1.8059064403405911
2026-01-09,Brandt Clarke,LAK,F,SOG,1.8059064403405911
2026-01-09,Brandt Clarke,LAK,F,SOG,1.8059064403405911
2026-01-09,Drew Doughty,LAK,F,ASSISTS,0.3087205926273848
2026-01-09,Drew Doughty,LAK,F,ASSISTS,0.3087205926273848
2026-01-09,Drew Doughty,LAK,F,ASSISTS,0.3087205926273848
