date,home,away,market,ev
2025-11-03T01:00:00Z,San Jose Sharks,Detroit Red Wings,ev_away_pl_+1.5,0.6767
2025-11-03T01:00:00Z,Anaheim Ducks,New Jersey Devils,ev_away_pl_+1.5,0.56
2025-11-03T01:00:00Z,Anaheim Ducks,New Jersey Devils,ev_away_ml,0.2351
2025-11-03T01:00:00Z,San Jose Sharks,Detroit Red Wings,ev_away_ml,0.2209
2025-11-02T22:00:00Z,New York Islanders,Columbus Blue Jackets,ev_away_pl_+1.5,0.1419
2025-11-02T22:00:00Z,New York Islanders,Columbus Blue Jackets,ev_f10_yes,0.124
2025-11-02T22:00:00Z,New York Islanders,Columbus Blue Jackets,ev_home_ml,0.1237
2025-11-02T22:00:00Z,New York Islanders,Columbus Blue Jackets,ev_under,0.0997
2025-11-03T01:00:00Z,San Jose Sharks,Detroit Red Wings,ev_f10_yes,0.074
2025-11-02T20:30:00Z,Utah Mammoth,Tampa Bay Lightning,ev_home_pl_-1.5,0.0687
2025-11-03T01:00:00Z,Anaheim Ducks,New Jersey Devils,ev_f10_yes,0.0575
2025-11-03T00:00:00Z,Philadelphia Flyers,Calgary Flames,ev_f10_yes,0.0575
2025-11-03T01:00:00Z,Anaheim Ducks,New Jersey Devils,ev_under,0.0541
2025-11-03T00:00:00Z,Philadelphia Flyers,Calgary Flames,ev_over,0.0458
2025-11-03T01:00:00Z,San Jose Sharks,Detroit Red Wings,ev_under,0.039
2025-11-02T20:30:00Z,Utah Mammoth,Tampa Bay Lightning,ev_home_ml,0.0356
2025-11-02T20:30:00Z,Utah Mammoth,Tampa Bay Lightning,ev_f10_yes,0.0231
2025-11-03T00:00:00Z,Philadelphia Flyers,Calgary Flames,ev_away_pl_+1.5,0.0231
2025-11-02T20:30:00Z,Utah Mammoth,Tampa Bay Lightning,ev_over,-0.018
2025-11-03T00:00:00Z,Philadelphia Flyers,Calgary Flames,ev_home_ml,-0.026
2025-11-03T00:00:00Z,Philadelphia Flyers,Calgary Flames,ev_away_ml,-0.0574
2025-11-02T20:30:00Z,Utah Mammoth,Tampa Bay Lightning,ev_under,-0.0581
2025-11-02T20:30:00Z,Utah Mammoth,Tampa Bay Lightning,ev_away_pl_+1.5,-0.0735
2025-11-02T20:30:00Z,Utah Mammoth,Tampa Bay Lightning,ev_away_ml,-0.1221
2025-11-03T01:00:00Z,San Jose Sharks,Detroit Red Wings,ev_over,-0.1253
2025-11-03T00:00:00Z,Philadelphia Flyers,Calgary Flames,ev_under,-0.1414
2025-11-03T01:00:00Z,Anaheim Ducks,New Jersey Devils,ev_over,-0.145
2025-11-03T00:00:00Z,Philadelphia Flyers,Calgary Flames,ev_home_pl_-1.5,-0.1638
2025-11-02T22:00:00Z,New York Islanders,Columbus Blue Jackets,ev_over,-0.1656
2025-11-02T22:00:00Z,New York Islanders,Columbus Blue Jackets,ev_away_ml,-0.2415
2025-11-02T20:30:00Z,Utah Mammoth,Tampa Bay Lightning,ev_f10_no,-0.3564
2025-11-03T01:00:00Z,Anaheim Ducks,New Jersey Devils,ev_home_ml,-0.3567
2025-11-02T22:00:00Z,New York Islanders,Columbus Blue Jackets,ev_home_pl_-1.5,-0.3723
2025-11-03T00:00:00Z,Philadelphia Flyers,Calgary Flames,ev_f10_no,-0.3908
2025-11-03T01:00:00Z,Anaheim Ducks,New Jersey Devils,ev_f10_no,-0.3908
2025-11-03T01:00:00Z,San Jose Sharks,Detroit Red Wings,ev_f10_no,-0.4074
2025-11-02T22:00:00Z,New York Islanders,Columbus Blue Jackets,ev_f10_no,-0.4573
2025-11-03T01:00:00Z,San Jose Sharks,Detroit Red Wings,ev_home_ml,-0.4872
2025-11-03T01:00:00Z,Anaheim Ducks,New Jersey Devils,ev_home_pl_-1.5,-0.6509
2025-11-03T01:00:00Z,San Jose Sharks,Detroit Red Wings,ev_home_pl_-1.5,-0.7676
