team,player_id,player,market,value,count,n_sims,game_home,game_away,date,period
Columbus Blue Jackets,8484166,,SOG,2.0,1447,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8484166,,GOALS,0.0,4779,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8484166,,ASSISTS,0.0,4400,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8484166,,POINTS,0.0,3478,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8484166,,BLOCKS,1.0,1654,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8484166,,SAVES,0.0,6000,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8475745,,SOG,1.0,1356,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8475745,,GOALS,0.0,4708,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8475745,,ASSISTS,0.0,4517,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8475745,,POINTS,0.0,3546,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8475745,,BLOCKS,0.0,3627,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8475745,,SAVES,0.0,6000,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8480893,,SOG,1.0,1196,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8480893,,GOALS,0.0,4783,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8480893,,ASSISTS,0.0,4447,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8480893,,POINTS,0.0,3546,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8480893,,BLOCKS,0.0,4790,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8480893,,SAVES,0.0,6000,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8478460,,SOG,3.0,1311,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
Columbus Blue Jackets,8478460,,GOALS,1.0,547,6000,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0
