date,player,team,market,line,proj,p_over,over_price,under_price,book,side,ev,proj_lambda,ev_over
2025-11-13,Connor McDavid,EDM,ASSISTS,0.5,0.45,0.3553,-251,182,pinnacle,Under,0.8181,0.45,0.8181
2025-11-13,Connor McDavid,EDM,ASSISTS,0.5,0.45,0.3553,-234,176,draftkings,Under,0.7794,0.45,0.7794
2025-11-13,Alex Newhook,MTL,ASSISTS,0.5,0.45,0.3553,400,-625,draftkings,Over,0.7764,0.45,0.7764
2025-11-13,Alex Newhook,MTL,ASSISTS,0.5,0.45,0.3553,400,-725,pinnacle,Over,0.7764,0.45,0.7764
2025-11-13,Gustav Forsling,FLA,POINTS,0.5,0.9,0.5422,219,-310,pinnacle,Over,0.7295,0.9,0.7295
2025-11-13,Nathan MacKinnon,COL,ASSISTS,0.5,0.45,0.3553,-230,168,pinnacle,Under,0.7278,0.45,0.7278
2025-11-13,Shane Wright,SEA,ASSISTS,0.5,0.45,0.3553,383,-628,pinnacle,Over,0.716,0.45,0.716
2025-11-13,Nathan MacKinnon,COL,ASSISTS,0.5,0.45,0.3553,-218,165,draftkings,Under,0.7085,0.45,0.7085
2025-11-13,Gustav Forsling,FLA,POINTS,0.5,0.9,0.5422,210,-285,draftkings,Over,0.6807,0.9,0.6807
2025-11-13,Cale Makar,COL,ASSISTS,0.5,0.45,0.3553,-203,150,pinnacle,Under,0.6118,0.45,0.6118
2025-11-13,Cale Makar,COL,ASSISTS,0.5,0.45,0.3553,-198,150,draftkings,Under,0.6118,0.45,0.6118
2025-11-13,Jack Eichel,VGK,ASSISTS,0.5,0.45,0.3553,-196,145,pinnacle,Under,0.5796,0.45,0.5796
2025-11-13,Jack Eichel,VGK,ASSISTS,0.5,0.45,0.3553,-188,145,draftkings,Under,0.5796,0.45,0.5796
2025-11-13,Lane Hutson,MTL,SOG,1.5,2.4,0.6916,128,-168,fanduel,Over,0.5768,2.4,0.5768
2025-11-13,Shane Wright,SEA,ASSISTS,0.5,0.45,0.3553,340,-500,draftkings,Over,0.5632,0.45,0.5632
2025-11-13,Mitch Marner,VGK,ASSISTS,0.5,0.45,0.3553,-192,142,pinnacle,Under,0.5602,0.45,0.5602
2025-11-13,Nathan MacKinnon,COL,POINTS,1.5,0.9,0.2022,-125,-105,draftkings,Under,0.5575,0.9,0.5575
2025-11-13,Nathan MacKinnon,COL,POINTS,1.5,0.9,0.2022,-126,-105,pinnacle,Under,0.5575,0.9,0.5575
2025-11-13,Mitch Marner,VGK,ASSISTS,0.5,0.45,0.3553,-182,140,draftkings,Under,0.5473,0.45,0.5473
2025-11-13,Marat Khusnutdinov,BOS,ASSISTS,0.5,0.45,0.3553,335,-525,pinnacle,Over,0.5455,0.45,0.5455
2025-11-13,Brendan Gallagher,MTL,ASSISTS,0.5,0.45,0.3553,335,-525,pinnacle,Over,0.5455,0.45,0.5455
2025-11-13,Marat Khusnutdinov,BOS,POINTS,0.5,0.9,0.5422,182,-251,pinnacle,Over,0.5289,0.9,0.5289
2025-11-13,David Pastrnak,BOS,SOG,3.5,2.4,0.173,-110,-118,fanduel,Under,0.5279,2.4,0.5279
2025-11-13,Alex Newhook,MTL,POINTS,0.5,0.9,0.5422,180,-248,pinnacle,Over,0.518,0.9,0.518
2025-11-13,David Pastrnak,BOS,SOG,3.5,2.4,0.173,-110,-120,draftkings,Under,0.5162,2.4,0.5162
