gamePk,date,team,player_id,full_name,position,shots,goals,saves
2025020770,2026-01-19,Buffalo Sabres,8478413,Jordan Greenway,F,0,0,0
2025020770,2026-01-19,Buffalo Sabres,8484797,Konsta Helenius,F,0,0,0
2025020770,2026-01-19,Buffalo Sabres,8482896,Tyson Kozak,F,0,0,0
2025020770,2026-01-19,Buffalo Sabres,8481522,Peyton Krebs,F,0,0,0
2025020770,2026-01-19,Buffalo Sabres,8483468,Jiri Kulich,F,0,0,0
2025020770,2026-01-19,Buffalo Sabres,8479359,Beck Malenstyn,F,7,0,0
2025020770,2026-01-19,Buffalo Sabres,8480802,Ryan McLeod,F,1,0,0
2025020770,2026-01-19,Buffalo Sabres,8480064,Josh Norris,F,1,0,0
2025020770,2026-01-19,Buffalo Sabres,8483500,Noah Ostlund,F,2,0,0
2025020770,2026-01-19,Buffalo Sabres,8482097,Jack Quinn,F,0,0,0
2025020770,2026-01-19,Buffalo Sabres,8479420,Tage Thompson,F,1,0,0
2025020770,2026-01-19,Buffalo Sabres,8477949,Alex Tuch,F,1,1,0
2025020770,2026-01-19,Buffalo Sabres,8475722,Jason Zucker,F,0,0,0
2025020770,2026-01-19,Buffalo Sabres,8480196,Jacob Bryson,D,2,0,0
2025020770,2026-01-19,Buffalo Sabres,8481524,Bowen Byram,D,2,0,0
2025020770,2026-01-19,Buffalo Sabres,8480839,Rasmus Dahlin,D,3,0,0
2025020770,2026-01-19,Buffalo Sabres,8481708,Zac Jones,D,1,0,0
2025020770,2026-01-19,Buffalo Sabres,8480891,Michael Kesselring,D,1,0,0
2025020770,2026-01-19,Buffalo Sabres,8484305,Zach Metsa,D,2,0,0
2025020770,2026-01-19,Buffalo Sabres,8482671,Owen Power,D,3,0,0
2025020770,2026-01-19,Buffalo Sabres,8480807,Mattias Samuelsson,D,3,0,0
2025020770,2026-01-19,Buffalo Sabres,8479982,Conor Timmins,D,0,0,0
2025020770,2026-01-19,Buffalo Sabres,8481551,Colten Ellis,G,0,0,0
2025020770,2026-01-19,Buffalo Sabres,8480045,Ukko-Pekka Luukkonen,G,0,0,26
2025020770,2026-01-19,Buffalo Sabres,8479312,Alex Lyon,G,0,0,0
2025020771,2026-01-19,Colorado Avalanche,8482947,Zakhar Bardakov,F,3,1,0
2025020771,2026-01-19,Colorado Avalanche,8484149,Gavin Brindley,F,2,0,0
2025020771,2026-01-19,Colorado Avalanche,8479525,Ross Colton,F,1,0,0
2025020771,2026-01-19,Colorado Avalanche,8480835,Jack Drury,F,1,0,0
2025020771,2026-01-19,Colorado Avalanche,8480448,Parker Kelly,F,2,0,0
2025020771,2026-01-19,Colorado Avalanche,8481641,Joel Kiviranta,F,3,0,0
2025020771,2026-01-19,Colorado Avalanche,8476455,Gabriel Landeskog,F,1,0,0
2025020771,2026-01-19,Colorado Avalanche,8477476,Artturi Lehkonen,F,1,0,0
2025020771,2026-01-19,Colorado Avalanche,8477492,Nathan MacKinnon,F,0,0,0
2025020771,2026-01-19,Colorado Avalanche,8482953,Taylor Makar,F,3,0,0
2025020771,2026-01-19,Colorado Avalanche,8480039,Martin Necas,F,2,1,0
2025020771,2026-01-19,Colorado Avalanche,8475754,Brock Nelson,F,2,0,0
2025020771,2026-01-19,Colorado Avalanche,8477501,Valeri Nichushkin,F,0,0,0
2025020771,2026-01-19,Colorado Avalanche,8478109,Victor Olofsson,F,0,0,0
2025020771,2026-01-19,Colorado Avalanche,8482072,Jack Ahcan,D,3,0,0
2025020771,2026-01-19,Colorado Avalanche,8470613,Brent Burns,D,2,0,0
2025020771,2026-01-19,Colorado Avalanche,8479398,Samuel Girard,D,3,1,0
2025020771,2026-01-19,Colorado Avalanche,8480069,Cale Makar,D,1,0,0
2025020771,2026-01-19,Colorado Avalanche,8484258,Sam Malinski,D,1,0,0
2025020771,2026-01-19,Colorado Avalanche,8476312,Josh Manson,D,3,0,0
2025020771,2026-01-19,Colorado Avalanche,8478038,Devon Toews,D,0,0,0
2025020771,2026-01-19,Colorado Avalanche,8478406,Mackenzie Blackwood,G,0,0,29
2025020771,2026-01-19,Colorado Avalanche,8485473,Isak Posch,G,0,0,0
2025020771,2026-01-19,Washington Capitals,8478463,Anthony Beauvillier,F,3,1,0
2025020771,2026-01-19,Washington Capitals,8475343,Nic Dowd,F,2,0,0
2025020771,2026-01-19,Washington Capitals,8479400,Pierre-Luc Dubois,F,1,0,0
2025020771,2026-01-19,Washington Capitals,8479520,Brandon Duhaime,F,2,0,0
2025020771,2026-01-19,Washington Capitals,8483573,Ethen Frank,F,1,0,0
2025020771,2026-01-19,Washington Capitals,8482148,Hendrix Lapierre,F,2,0,0
2025020771,2026-01-19,Washington Capitals,8484186,Ryan Leonard,F,2,0,0
2025020771,2026-01-19,Washington Capitals,8481580,Connor McMichael,F,2,0,0
2025020771,2026-01-19,Washington Capitals,8477947,Sonny Milano,F,2,0,0
2025020771,2026-01-19,Washington Capitals,8471214,Alex Ovechkin,F,0,0,0
2025020771,2026-01-19,Washington Capitals,8481656,Aliaksei Protas,F,0,1,0
2025020771,2026-01-19,Washington Capitals,8482088,Justin Sourdif,F,3,0,0
2025020771,2026-01-19,Washington Capitals,8478440,Dylan Strome,F,0,0,0
2025020771,2026-01-19,Washington Capitals,8476880,Tom Wilson,F,0,0,0
2025020771,2026-01-19,Washington Capitals,8474590,John Carlson,D,2,0,0
2025020771,2026-01-19,Washington Capitals,8480990,Declan Chisholm,D,2,0,0
2025020771,2026-01-19,Washington Capitals,8479345,Jakob Chychrun,D,2,0,0
2025020771,2026-01-19,Washington Capitals,8480796,Martin Fehérváry,D,1,0,0
2025020771,2026-01-19,Washington Capitals,8475795,Dylan McIlrath,D,1,0,0
2025020771,2026-01-19,Washington Capitals,8478911,Matt Roy,D,3,0,0
2025020771,2026-01-19,Washington Capitals,8480873,Rasmus Sandin,D,0,0,0
2025020771,2026-01-19,Washington Capitals,8477845,Trevor van Riemsdyk,D,0,0,0
2025020771,2026-01-19,Washington Capitals,8479292,Charlie Lindgren,G,0,0,31
2025020771,2026-01-19,Washington Capitals,8480313,Logan Thompson,G,0,0,0
2025020772,2026-01-19,Seattle Kraken,8482665,Matty Beniers,F,3,0,0
2025020772,2026-01-19,Seattle Kraken,8484800,Berkly Catton,F,2,0,0
2025020772,2026-01-19,Seattle Kraken,8474586,Jordan Eberle,F,2,0,0
2025020772,2026-01-19,Seattle Kraken,8477919,Frederick Gaudreau,F,0,0,0
2025020772,2026-01-19,Seattle Kraken,8481554,Kaapo Kakko,F,2,0,0
2025020772,2026-01-19,Seattle Kraken,8481789,Tye Kartye,F,0,1,0
2025020772,2026-01-19,Seattle Kraken,8477955,Jared McCann,F,0,0,0
2025020772,2026-01-19,Seattle Kraken,8482874,Jacob Melanson,F,0,0,0
2025020772,2026-01-19,Seattle Kraken,8483570,Ben Meyers,F,4,1,0
2025020772,2026-01-19,Seattle Kraken,8475768,Jaden Schwartz,F,1,0,0
2025020772,2026-01-19,Seattle Kraken,8476905,Chandler Stephenson,F,0,0,0
2025020772,2026-01-19,Seattle Kraken,8480009,Eeli Tolvanen,F,1,0,0
2025020772,2026-01-19,Seattle Kraken,8482751,Ryan Winterton,F,0,0,0
2025020772,2026-01-19,Seattle Kraken,8483524,Shane Wright,F,0,0,0
2025020772,2026-01-19,Seattle Kraken,8478407,Vince Dunn,D,4,0,0
2025020772,2026-01-19,Seattle Kraken,8482858,Ryker Evans,D,1,0,0
2025020772,2026-01-19,Seattle Kraken,8479985,Cale Fleury,D,1,0,0
2025020772,2026-01-19,Seattle Kraken,8476457,Adam Larsson,D,0,0,0
2025020772,2026-01-19,Seattle Kraken,8479324,Ryan Lindgren,D,3,0,0
2025020772,2026-01-19,Seattle Kraken,8479372,Joshua Mahura,D,6,0,0
2025020772,2026-01-19,Seattle Kraken,8477986,Brandon Montour,D,1,0,0
2025020772,2026-01-19,Seattle Kraken,8476467,Jamie Oleksiak,D,0,0,0
2025020772,2026-01-19,Seattle Kraken,8478916,Joey Daccord,G,0,0,26
2025020772,2026-01-19,Seattle Kraken,8475831,Philipp Grubauer,G,0,0,0
2025020772,2026-01-19,Seattle Kraken,8476899,Matt Murray,G,0,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8478569,Noel Acciari,F,3,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8479638,Justin Brazeau,F,0,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8482475,Egor Chinakhov,F,1,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8471675,Sidney Crosby,F,0,1,0
2025020772,2026-01-19,Pittsburgh Penguins,8480980,Connor Dewar,F,4,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8480842,Filip Hallander,F,0,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8475763,Kevin Hayes,F,2,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8485414,Ben Kindel,F,3,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8481481,Blake Lizotte,F,3,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8471215,Evgeni Malkin,F,4,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8477511,Anthony Mantha,F,1,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8478438,Tommy Novak,F,1,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8476483,Rickard Rakell,F,0,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8475810,Bryan Rust,F,0,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8477365,Connor Clifton,D,0,1,0
2025020772,2026-01-19,Pittsburgh Penguins,8477435,Ryan Graves,D,2,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8474578,Erik Karlsson,D,3,1,0
2025020772,2026-01-19,Pittsburgh Penguins,8476967,Brett Kulak,D,0,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8471724,Kris Letang,D,1,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8478854,Ryan Shea,D,1,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8482470,Ilya Solovyov,D,0,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8481030,Jack St. Ivany,D,0,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8478450,Parker Wotherspoon,D,0,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8481668,Arturs Silovs,G,0,0,0
2025020772,2026-01-19,Pittsburgh Penguins,8479973,Stuart Skinner,G,0,0,29
2025020773,2026-01-19,Florida Panthers,8477493,Aleksander Barkov,F,4,1,0
2025020773,2026-01-19,Florida Panthers,8477935,Sam Bennett,F,5,0,0
2025020773,2026-01-19,Florida Panthers,8480003,Jesper Boqvist,F,3,0,0
2025020773,2026-01-19,Florida Panthers,8479981,Jonah Gadjovich,F,0,0,0
2025020773,2026-01-19,Florida Panthers,8478421,A.J. Greer,F,1,0,0
2025020773,2026-01-19,Florida Panthers,8479316,Luke Kunin,F,2,0,0
2025020773,2026-01-19,Florida Panthers,8482113,Anton Lundell,F,1,0,0
2025020773,2026-01-19,Florida Panthers,8480185,Eetu Luostarinen,F,4,0,0
2025020773,2026-01-19,Florida Panthers,8473419,Brad Marchand,F,1,0,0
2025020773,2026-01-19,Florida Panthers,8477933,Sam Reinhart,F,1,0,0
2025020773,2026-01-19,Florida Panthers,8478542,Evan Rodrigues,F,0,0,0
2025020773,2026-01-19,Florida Panthers,8482713,Mackie Samoskevich,F,0,0,0
2025020773,2026-01-19,Florida Panthers,8481655,Cole Schwindt,F,0,0,0
2025020773,2026-01-19,Florida Panthers,8479314,Matthew Tkachuk,F,0,0,0
2025020773,2026-01-19,Florida Panthers,8477409,Carter Verhaeghe,F,0,0,0
2025020773,2026-01-19,Florida Panthers,8483771,Sandis Vilmanis,F,0,0,0
2025020773,2026-01-19,Florida Panthers,8484304,Uvis Balinskis,D,0,0,0
2025020773,2026-01-19,Florida Panthers,8477932,Aaron Ekblad,D,1,0,0
2025020773,2026-01-19,Florida Panthers,8478055,Gustav Forsling,D,1,0,0
2025020773,2026-01-19,Florida Panthers,8477495,Seth Jones,D,0,0,0
2025020773,2026-01-19,Florida Panthers,8475179,Dmitry Kulikov,D,2,0,0
2025020773,2026-01-19,Florida Panthers,8478859,Niko Mikkola,D,5,0,0
2025020773,2026-01-19,Florida Panthers,8473507,Jeff Petry,D,0,0,0
2025020773,2026-01-19,Florida Panthers,8482131,Donovan Sebrango,D,0,0,0
2025020773,2026-01-19,Florida Panthers,8475683,Sergei Bobrovsky,G,0,0,29
2025020773,2026-01-19,Florida Panthers,8480193,Daniil Tarasov,G,0,0,0
2025020773,2026-01-19,San Jose Sharks,8484801,Macklin Celebrini,F,3,1,0
2025020773,2026-01-19,San Jose Sharks,8480848,Ty Dellandrea,F,4,1,0
2025020773,2026-01-19,San Jose Sharks,8482667,William Eklund,F,5,1,0
2025020773,2026-01-19,San Jose Sharks,8478874,Adam Gaudette,F,1,0,0
2025020773,2026-01-19,San Jose Sharks,8476624,Barclay Goodrow,F,0,0,0
2025020773,2026-01-19,San Jose Sharks,8484911,Collin Graf,F,1,0,0
2025020773,2026-01-19,San Jose Sharks,8480798,Philipp Kurashev,F,1,1,0
2025020773,2026-01-19,San Jose Sharks,8485402,Michael Misa,F,4,0,0
2025020773,2026-01-19,San Jose Sharks,8482859,Zack Ostapchuk,F,1,0,0
2025020773,2026-01-19,San Jose Sharks,8471817,Ryan Reaves,F,1,1,0
2025020773,2026-01-19,San Jose Sharks,8483630,Pavol Regenda,F,0,0,0
2025020773,2026-01-19,San Jose Sharks,8480748,Kiefer Sherwood,F,0,0,0
2025020773,2026-01-19,San Jose Sharks,8475784,Jeff Skinner,F,0,0,0
2025020773,2026-01-19,San Jose Sharks,8484227,Will Smith,F,0,0,0
2025020773,2026-01-19,San Jose Sharks,8475726,Tyler Toffoli,F,0,0,0
2025020773,2026-01-19,San Jose Sharks,8477505,Alexander Wennberg,F,0,0,0
2025020773,2026-01-19,San Jose Sharks,8479576,Vincent Desharnais,D,4,0,0
2025020773,2026-01-19,San Jose Sharks,8484806,Sam Dickinson,D,1,0,0
2025020773,2026-01-19,San Jose Sharks,8479983,Mario Ferraro,D,2,0,0
2025020773,2026-01-19,San Jose Sharks,8482861,Vincent Iorio,D,3,1,0
2025020773,2026-01-19,San Jose Sharks,8475906,John Klingberg,D,2,1,0
2025020773,2026-01-19,San Jose Sharks,8480043,Timothy Liljegren,D,2,0,0
2025020773,2026-01-19,San Jose Sharks,8482166,Shakir Mukhamadullin,D,1,0,0
2025020773,2026-01-19,San Jose Sharks,8475200,Dmitry Orlov,D,0,0,0
2025020773,2026-01-19,San Jose Sharks,8482137,Yaroslav Askarov,G,0,0,0
2025020773,2026-01-19,San Jose Sharks,8477968,Alex Nedeljkovic,G,0,0,30
2025020774,2026-01-19,Toronto Maple Leafs,8484158,Easton Cowan,F,1,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8477503,Max Domi,F,1,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8475714,Calle Jarnkrok,F,1,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8478057,Dakota Joshua,F,0,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8482720,Matthew Knies,F,1,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8476872,Scott Laughton,F,1,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8478904,Steven Lorentz,F,1,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8481711,Matias Maccelli,F,3,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8479318,Auston Matthews,F,1,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8482259,Bobby McMann,F,1,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8477939,William Nylander,F,0,1,0
2025020774,2026-01-19,Toronto Maple Leafs,8484901,Jacob Quillan,F,2,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8481582,Nicholas Robertson,F,0,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8478462,Nicolas Roy,F,1,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8475166,John Tavares,F,0,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8481122,Simon Benoit,D,1,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8478443,Brandon Carlo,D,4,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8475171,Oliver Ekman-Larsson,D,2,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8476931,Jake McCabe,D,3,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8477541,Dakota Mermis,D,3,1,0
2025020774,2026-01-19,Toronto Maple Leafs,8479026,Philippe Myers,D,1,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8476853,Morgan Rielly,D,0,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8479442,Troy Stecher,D,2,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8475690,Chris Tanev,D,1,1,0
2025020774,2026-01-19,Toronto Maple Leafs,8481567,Henry Thrun,D,0,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8476932,Anthony Stolarz,G,0,0,0
2025020774,2026-01-19,Toronto Maple Leafs,8479361,Joseph Woll,G,0,0,25
2025020774,2026-01-19,Minnesota Wild,8481557,Matt Boldy,F,2,0,0
2025020774,2026-01-19,Minnesota Wild,8478493,Joel Eriksson Ek,F,2,1,0
2025020774,2026-01-19,Minnesota Wild,8475220,Marcus Foligno,F,2,0,0
2025020774,2026-01-19,Minnesota Wild,8477451,Ryan Hartman,F,1,0,0
2025020774,2026-01-19,Minnesota Wild,8476994,Vinnie Hinostroza,F,4,1,0
2025020774,2026-01-19,Minnesota Wild,8475149,Marcus Johansson,F,1,0,0
2025020774,2026-01-19,Minnesota Wild,8478864,Kirill Kaprizov,F,1,1,0
2025020774,2026-01-19,Minnesota Wild,8475752,Tyler Pitlick,F,0,0,0
2025020774,2026-01-19,Minnesota Wild,8481477,Nico Sturm,F,1,0,0
2025020774,2026-01-19,Minnesota Wild,8475765,Vladimir Tarasenko,F,1,0,0
2025020774,2026-01-19,Minnesota Wild,8478508,Yakov Trenin,F,0,0,0
2025020774,2026-01-19,Minnesota Wild,8483525,Danila Yurov,F,2,0,0
2025020774,2026-01-19,Minnesota Wild,8475692,Mats Zuccarello,F,0,0,0
2025020774,2026-01-19,Minnesota Wild,8474567,Zach Bogosian,D,3,3,0
2025020774,2026-01-19,Minnesota Wild,8476463,Jonas Brodin,D,2,0,0
2025020774,2026-01-19,Minnesota Wild,8482122,Brock Faber,D,3,0,0
2025020774,2026-01-19,Minnesota Wild,8480800,Quinn Hughes,D,1,0,0
2025020774,2026-01-19,Minnesota Wild,8482094,Daemon Hunt,D,0,0,0
2025020774,2026-01-19,Minnesota Wild,8483460,David Jiricek,D,4,0,0
2025020774,2026-01-19,Minnesota Wild,8478136,Jake Middleton,D,0,0,0
2025020774,2026-01-19,Minnesota Wild,8483766,David Spacek,D,1,0,0
2025020774,2026-01-19,Minnesota Wild,8474716,Jared Spurgeon,D,0,0,0
2025020774,2026-01-19,Minnesota Wild,8479406,Filip Gustavsson,G,0,0,28
2025020774,2026-01-19,Minnesota Wild,8482661,Jesper Wallstedt,G,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8477964,Ivan Barbashev,F,5,0,0
2025020775,2026-01-19,Vegas Golden Knights,8483890,Braeden Bowman,F,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8481604,Pavel Dorofeyev,F,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8478403,Jack Eichel,F,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8476881,Tomas Hertl,F,3,0,0
2025020775,2026-01-19,Vegas Golden Knights,8482125,Alexander Holtz,F,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8479353,Brett Howden,F,4,1,0
2025020775,2026-01-19,Vegas Golden Knights,8476448,William Karlsson,F,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8478434,Keegan Kolesar,F,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8479550,Tanner Laczynski,F,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8478483,Mitch Marner,F,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8481133,Cole Reinhardt,F,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8480007,Jonas Rondbjerg,F,0,1,0
2025020775,2026-01-19,Vegas Golden Knights,8476438,Brandon Saad,F,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8476925,Colton Sissons,F,2,0,0
2025020775,2026-01-19,Vegas Golden Knights,8475191,Reilly Smith,F,2,0,0
2025020775,2026-01-19,Vegas Golden Knights,8475913,Mark Stone,F,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8478397,Rasmus Andersson,D,1,0,0
2025020775,2026-01-19,Vegas Golden Knights,8479639,Dylan Coghlan,D,3,0,0
2025020775,2026-01-19,Vegas Golden Knights,8478396,Noah Hanifin,D,3,0,0
2025020775,2026-01-19,Vegas Golden Knights,8477018,Ben Hutton,D,4,1,0
2025020775,2026-01-19,Vegas Golden Knights,8481527,Kaedan Korczak,D,3,0,0
2025020775,2026-01-19,Vegas Golden Knights,8478468,Jeremy Lauzon,D,4,2,0
2025020775,2026-01-19,Vegas Golden Knights,8475188,Brayden McNabb,D,2,0,0
2025020775,2026-01-19,Vegas Golden Knights,8477447,Shea Theodore,D,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8479394,Carter Hart,G,0,0,0
2025020775,2026-01-19,Vegas Golden Knights,8478499,Adin Hill,G,0,0,40
2025020775,2026-01-19,Vegas Golden Knights,8481033,Akira Schmid,G,0,0,0
2025020775,2026-01-19,Philadelphia Flyers,8479022,Rodrigo Abols,F,4,0,0
2025020775,2026-01-19,Philadelphia Flyers,8484142,Denver Barkey,F,3,0,0
2025020775,2026-01-19,Philadelphia Flyers,8481553,Bobby Brink,F,1,0,0
2025020775,2026-01-19,Philadelphia Flyers,8480220,Noah Cates,F,1,0,0
2025020775,2026-01-19,Philadelphia Flyers,8476461,Sean Couturier,F,3,0,0
2025020775,2026-01-19,Philadelphia Flyers,8475235,Nicolas Deslauriers,F,0,0,0
2025020775,2026-01-19,Philadelphia Flyers,8477989,Christian Dvorak,F,0,0,0
2025020775,2026-01-19,Philadelphia Flyers,8482159,Tyson Foerster,F,1,0,0
2025020775,2026-01-19,Philadelphia Flyers,8483733,Nikita Grebenkin,F,1,0,0
2025020775,2026-01-19,Philadelphia Flyers,8479336,Carl Grundstrom,F,1,0,0
2025020775,2026-01-19,Philadelphia Flyers,8477903,Garnet Hathaway,F,1,0,0
2025020775,2026-01-19,Philadelphia Flyers,8478439,Travis Konecny,F,2,0,0
2025020775,2026-01-19,Philadelphia Flyers,8484387,Matvei Michkov,F,0,0,0
2025020775,2026-01-19,Philadelphia Flyers,8478967,Lane Pederson,F,0,0,0
2025020775,2026-01-19,Philadelphia Flyers,8480015,Owen Tippett,F,0,0,0
2025020775,2026-01-19,Philadelphia Flyers,8481533,Trevor Zegras,F,0,0,0
2025020775,2026-01-19,Philadelphia Flyers,8482126,Emil Andrae,D,1,1,0
2025020775,2026-01-19,Philadelphia Flyers,8482142,Jamie Drysdale,D,2,0,0
2025020775,2026-01-19,Philadelphia Flyers,8478454,Noah Juulsen,D,3,0,0
2025020775,2026-01-19,Philadelphia Flyers,8483760,Hunter McDonald,D,7,0,0
2025020775,2026-01-19,Philadelphia Flyers,8477499,Rasmus Ristolainen,D,1,0,0
2025020775,2026-01-19,Philadelphia Flyers,8477948,Travis Sanheim,D,6,0,0
2025020775,2026-01-19,Philadelphia Flyers,8476372,Nick Seeler,D,3,0,0
2025020775,2026-01-19,Philadelphia Flyers,8481546,Cam York,D,0,0,0
2025020775,2026-01-19,Philadelphia Flyers,8481035,Samuel Ersson,G,0,0,31
2025020775,2026-01-19,Philadelphia Flyers,8482783,Aleksei Kolosov,G,0,0,0
2025020775,2026-01-19,Philadelphia Flyers,8478435,Dan Vladar,G,0,0,0
2025020776,2026-01-19,Chicago Blackhawks,8484144,Connor Bedard,F,2,0,0
2025020776,2026-01-19,Chicago Blackhawks,8477479,Tyler Bertuzzi,F,0,0,0
2025020776,2026-01-19,Chicago Blackhawks,8477444,Andre Burakovsky,F,3,0,0
2025020776,2026-01-19,Chicago Blackhawks,8482703,Colton Dach,F,1,0,0
2025020776,2026-01-19,Chicago Blackhawks,8477450,Jason Dickinson,F,2,0,0
2025020776,2026-01-19,Chicago Blackhawks,8477987,Ryan Donato,F,1,0,0
2025020776,2026-01-19,Chicago Blackhawks,8473422,Nick Foligno,F,0,0,0
2025020776,2026-01-19,Chicago Blackhawks,8483450,Ryan Greene,F,1,0,0
2025020776,2026-01-19,Chicago Blackhawks,8478043,Sam Lafferty,F,0,0,0
2025020776,2026-01-19,Chicago Blackhawks,8484185,Nick Lardis,F,2,0,0
2025020776,2026-01-19,Chicago Blackhawks,8481624,Ilya Mikheyev,F,2,0,0
2025020776,2026-01-19,Chicago Blackhawks,8484197,Oliver Moore,F,2,0,0
2025020776,2026-01-19,Chicago Blackhawks,8483493,Frank Nazar,F,0,0,0
