date,home,away,market,ev
2025-11-09T03:00:00Z,San Jose Sharks,Florida Panthers,ev_away_pl_+1.5,0.7011
2025-11-09T03:00:00Z,Edmonton Oilers,Colorado Avalanche,ev_home_ml,0.5538
2025-11-08T20:30:00Z,Nashville Predators,Dallas Stars,ev_away_pl_+1.5,0.5515
2025-11-09T00:00:00Z,Montréal Canadiens,Utah Mammoth,ev_away_pl_+1.5,0.4902
2025-11-08T17:30:00Z,New Jersey Devils,Pittsburgh Penguins,ev_away_ml,0.461
2025-11-08T18:00:00Z,Philadelphia Flyers,Ottawa Senators,ev_away_pl_+1.5,0.4148
2025-11-09T00:00:00Z,Carolina Hurricanes,Buffalo Sabres,ev_away_ml,0.384
2025-11-09T03:00:00Z,Edmonton Oilers,Colorado Avalanche,ev_away_pl_+1.5,0.3398
2025-11-08T17:30:00Z,New Jersey Devils,Pittsburgh Penguins,ev_away_pl_+1.5,0.3031
2025-11-09T00:00:00Z,Montréal Canadiens,Utah Mammoth,ev_away_ml,0.2766
2025-11-09T00:00:00Z,New York Rangers,New York Islanders,ev_away_ml,0.2675
2025-11-09T00:00:00Z,Tampa Bay Lightning,Washington Capitals,ev_away_ml,0.2509
2025-11-09T03:00:00Z,Vancouver Canucks,Columbus Blue Jackets,ev_home_ml,0.2433
2025-11-09T00:00:00Z,Toronto Maple Leafs,Boston Bruins,ev_away_pl_+1.5,0.2207
2025-11-09T03:00:00Z,San Jose Sharks,Florida Panthers,ev_home_ml,0.2079
2025-11-09T00:00:00Z,Toronto Maple Leafs,Boston Bruins,ev_away_ml,0.148
2025-11-09T00:00:00Z,New York Rangers,New York Islanders,ev_over,0.1457
2025-11-09T00:00:00Z,St. Louis Blues,Seattle Kraken,ev_away_pl_+1.5,0.1377
2025-11-09T00:00:00Z,New York Rangers,New York Islanders,ev_f10_yes,0.1328
2025-11-09T00:00:00Z,Carolina Hurricanes,Buffalo Sabres,ev_away_pl_+1.5,0.1321
2025-11-09T00:00:00Z,Toronto Maple Leafs,Boston Bruins,ev_f10_yes,0.121
2025-11-09T03:00:00Z,Vegas Golden Knights,Anaheim Ducks,ev_under,0.0982
2025-11-09T00:00:00Z,Tampa Bay Lightning,Washington Capitals,ev_f10_yes,0.0964
2025-11-09T03:00:00Z,Vancouver Canucks,Columbus Blue Jackets,ev_f10_yes,0.0901
2025-11-08T20:30:00Z,Nashville Predators,Dallas Stars,ev_f10_yes,0.0901
2025-11-09T03:00:00Z,Vancouver Canucks,Columbus Blue Jackets,ev_home_pl_-1.5,0.0881
2025-11-09T03:00:00Z,San Jose Sharks,Florida Panthers,ev_f10_yes,0.0869
2025-11-09T00:00:00Z,Montréal Canadiens,Utah Mammoth,ev_f10_yes,0.0869
2025-11-09T00:00:00Z,Tampa Bay Lightning,Washington Capitals,ev_over,0.0844
2025-11-08T18:00:00Z,Philadelphia Flyers,Ottawa Senators,ev_over,0.084
2025-11-09T03:00:00Z,Vegas Golden Knights,Anaheim Ducks,ev_away_pl_+1.5,0.0826
2025-11-09T03:00:00Z,Edmonton Oilers,Colorado Avalanche,ev_f10_yes,0.0805
2025-11-08T17:30:00Z,New Jersey Devils,Pittsburgh Penguins,ev_f10_yes,0.0773
2025-11-08T20:30:00Z,Nashville Predators,Dallas Stars,ev_over,0.0747
2025-11-08T20:30:00Z,Nashville Predators,Dallas Stars,ev_away_ml,0.0735
2025-11-08T18:00:00Z,Philadelphia Flyers,Ottawa Senators,ev_f10_yes,0.0608
2025-11-09T00:00:00Z,St. Louis Blues,Seattle Kraken,ev_over,0.06
2025-11-09T00:00:00Z,St. Louis Blues,Seattle Kraken,ev_home_ml,0.0575
2025-11-09T00:00:00Z,Carolina Hurricanes,Buffalo Sabres,ev_f10_yes,0.0541
2025-11-09T00:00:00Z,St. Louis Blues,Seattle Kraken,ev_f10_yes,0.0405
2025-11-09T00:00:00Z,Tampa Bay Lightning,Washington Capitals,ev_away_pl_+1.5,0.0355
2025-11-08T17:30:00Z,New Jersey Devils,Pittsburgh Penguins,ev_under,0.0297
2025-11-09T03:00:00Z,Vegas Golden Knights,Anaheim Ducks,ev_f10_yes,0.0124
2025-11-09T00:00:00Z,New York Rangers,New York Islanders,ev_away_pl_+1.5,0.0084
