date,player,team,opp,market,line,proj_lambda,lam_scale_mean,p_over,side,chosen_prob
2026-01-13,Jacob Fowler,MTL,WSH,SAVES,30.5,27.0,1.0037,0.327767,Under,0.6722330000000001
2026-01-13,Jakub Dobes,MTL,WSH,SAVES,30.5,27.0,1.0037,0.327767,Under,0.6722330000000001
2026-01-13,Nikita Tolopilo,VAN,OTT,SAVES,30.5,27.0,1.0004,0.330464,Under,0.669536
2026-01-13,Kevin Lankinen,VAN,OTT,SAVES,30.5,27.0,1.0004,0.330464,Under,0.669536
2026-01-13,Thatcher Demko,VAN,OTT,SAVES,30.5,27.0,1.0004,0.330464,Under,0.669536
2026-01-13,Leevi Meriläinen,OTT,VAN,SAVES,30.5,27.0,1.0054,0.332228,Under,0.667772
2026-01-13,Hunter Shepard,OTT,VAN,SAVES,30.5,27.0,1.0054,0.332228,Under,0.667772
2026-01-13,Ilya Sorokin,NYI,WPG,SAVES,28.5,27.0,0.9948,0.344445,Under,0.655555
2026-01-13,David Rittich,NYI,WPG,SAVES,28.5,27.0,0.9948,0.344445,Under,0.655555
2026-01-13,Semyon Varlamov,NYI,WPG,SAVES,28.5,27.0,0.9948,0.344445,Under,0.655555
2026-01-13,Arturs Silovs,PIT,TBL,SAVES,28.5,27.0,0.9951,0.345022,Under,0.6549780000000001
2026-01-13,Stuart Skinner,PIT,TBL,SAVES,28.5,27.0,0.9951,0.345022,Under,0.6549780000000001
2026-01-13,Casey DeSmith,DAL,ANA,SAVES,28.5,27.0,0.9974,0.345293,Under,0.6547069999999999
2026-01-13,Jake Oettinger,DAL,ANA,SAVES,28.5,27.0,0.9974,0.345293,Under,0.6547069999999999
2026-01-13,Connor Hellebuyck,WPG,NYI,SAVES,28.5,27.0,0.9974,0.345385,Under,0.654615
2026-01-13,Eric Comrie,WPG,NYI,SAVES,28.5,27.0,0.9974,0.345385,Under,0.654615
2026-01-13,Jet Greaves,CBJ,CGY,SAVES,28.5,27.0,0.9912,0.345814,Under,0.6541859999999999
2026-01-13,Elvis Merzlikins,CBJ,CGY,SAVES,28.5,27.0,0.9912,0.345814,Under,0.6541859999999999
2026-01-13,Cam Talbot,DET,BOS,SAVES,28.5,27.0,0.9983,0.346027,Under,0.653973
2026-01-13,John Gibson,DET,BOS,SAVES,28.5,27.0,0.9983,0.346027,Under,0.653973
2026-01-13,Joel Hofer,STL,CAR,SAVES,28.5,27.0,0.9953,0.347683,Under,0.652317
2026-01-13,Jordan Binnington,STL,CAR,SAVES,28.5,27.0,0.9953,0.347683,Under,0.652317
2026-01-13,Connor Ingram,EDM,NSH,SAVES,28.5,27.0,1.0015,0.348126,Under,0.6518740000000001
2026-01-13,Tristan Jarry,EDM,NSH,SAVES,28.5,27.0,1.0015,0.348126,Under,0.6518740000000001
2026-01-13,Calvin Pickard,EDM,NSH,SAVES,28.5,27.0,1.0015,0.348126,Under,0.6518740000000001
2026-01-13,Ville Husso,ANA,DAL,SAVES,28.5,27.0,1.0057,0.348237,Under,0.651763
2026-01-13,Petr Mrazek,ANA,DAL,SAVES,28.5,27.0,1.0057,0.348237,Under,0.651763
2026-01-13,Lukas Dostal,ANA,DAL,SAVES,28.5,27.0,1.0057,0.348237,Under,0.651763
2026-01-13,Jeremy Swayman,BOS,DET,SAVES,28.5,27.0,1.0069,0.349223,Under,0.6507769999999999
2026-01-13,Joonas Korpisalo,BOS,DET,SAVES,28.5,27.0,1.0069,0.349223,Under,0.6507769999999999
2026-01-13,Juuse Saros,NSH,EDM,SAVES,28.5,27.0,1.0053,0.349495,Under,0.650505
2026-01-13,Justus Annunen,NSH,EDM,SAVES,28.5,27.0,1.0053,0.349495,Under,0.650505
2026-01-13,Anthony Stolarz,TOR,UTA,SAVES,28.5,27.0,0.9943,0.349728,Under,0.650272
2026-01-13,Joseph Woll,TOR,UTA,SAVES,28.5,27.0,0.9943,0.349728,Under,0.650272
2026-01-13,Dennis Hildeby,TOR,UTA,SAVES,28.5,27.0,0.9943,0.349728,Under,0.650272
2026-01-13,Dustin Wolf,CGY,CBJ,SAVES,28.5,27.0,1.0021,0.349762,Under,0.650238
2026-01-13,Devin Cooley,CGY,CBJ,SAVES,28.5,27.0,1.0021,0.349762,Under,0.650238
