team,player_id,player,market,value,count,n_sims,game_home,game_away,date,period
Boston Bruins,8477956,,SOG,5.0,746,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8477956,,GOALS,0.0,4809,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8477956,,ASSISTS,2.0,891,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8477956,,POINTS,2.0,1165,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8477956,,BLOCKS,0.0,3130,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8477956,,SAVES,0.0,6000,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8483489,,SOG,3.0,1330,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8483489,,GOALS,1.0,736,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8483489,,ASSISTS,0.0,2609,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8483489,,POINTS,1.0,2113,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8483489,,BLOCKS,2.0,1315,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8483489,,SAVES,0.0,6000,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8477496,,SOG,1.0,691,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8477496,,GOALS,0.0,2502,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8477496,,ASSISTS,1.0,1915,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8477496,,POINTS,1.0,2110,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8477496,,BLOCKS,0.0,1283,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8477496,,SAVES,0.0,6000,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8479325,,SOG,3.0,1349,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8479325,,GOALS,0.0,4826,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8479325,,ASSISTS,1.0,2189,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8479325,,POINTS,1.0,2278,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8479325,,BLOCKS,4.0,614,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8479325,,SAVES,0.0,6000,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8476854,,SOG,4.0,1155,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8476854,,GOALS,1.0,2227,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8476854,,ASSISTS,0.0,3135,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8476854,,POINTS,1.0,2059,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8476854,,BLOCKS,0.0,1170,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
Boston Bruins,8476854,,SAVES,0.0,6000,6000,Boston Bruins,Tampa Bay Lightning,2026-04-11,0
