date,player,team,opp,market,line,proj_lambda,lam_scale_mean,p_over,side,chosen_prob
2026-02-23,Colten Ellis,BUF,,SAVES,30.5,0.911,0.9899,0.0,Under,1.0
2026-02-23,Akira Schmid,VGK,,SAVES,30.5,0.9505,0.9921,0.0,Under,1.0
2026-02-23,Colten Ellis,BUF,,SAVES,24.5,0.911,0.9899,0.0,Under,1.0
2026-02-23,Colten Ellis,BUF,,SAVES,26.5,0.911,0.9899,0.0,Under,1.0
2026-02-23,Colten Ellis,BUF,,SAVES,28.5,0.911,0.9899,0.0,Under,1.0
2026-02-23,Jonas Johansson,TBL,,SAVES,24.5,1.1934,1.0139,0.0,Under,1.0
2026-02-23,Arturs Silovs,PIT,,SAVES,30.5,1.4869,0.9935,0.0,Under,1.0
2026-02-23,Arturs Silovs,PIT,,SAVES,28.5,1.4869,0.9935,0.0,Under,1.0
2026-02-23,Jonas Johansson,TBL,,SAVES,26.5,1.1934,1.0139,0.0,Under,1.0
2026-02-23,Arturs Silovs,PIT,,SAVES,26.5,1.4869,0.9935,0.0,Under,1.0
2026-02-23,Jonas Johansson,TBL,,SAVES,30.5,1.1934,1.0139,0.0,Under,1.0
2026-02-23,Arturs Silovs,PIT,,SAVES,24.5,1.4869,0.9935,0.0,Under,1.0
2026-02-23,Jonas Johansson,TBL,,SAVES,28.5,1.1934,1.0139,0.0,Under,1.0
2026-02-23,Akira Schmid,VGK,,SAVES,24.5,0.9505,0.9921,0.0,Under,1.0
2026-02-23,Akira Schmid,VGK,,SAVES,28.5,0.9505,0.9921,0.0,Under,1.0
2026-02-23,Akira Schmid,VGK,,SAVES,26.5,0.9505,0.9921,0.0,Under,1.0
2026-02-23,Tage Thompson,BUF,,BLOCKS,3.5,0.0374,1.0,1e-06,Under,0.999999
2026-02-23,Liam O'Brien,UTA,,BLOCKS,3.5,0.0508,1.0,4e-06,Under,0.999996
2026-02-23,Frederik Andersen,CAR,,SAVES,30.5,2.2346,1.0032,5e-06,Under,0.999995
2026-02-23,Ryan Nugent-Hopkins,EDM,,BLOCKS,3.5,0.0617,1.0,8e-06,Under,0.999992
2026-02-23,Joonas Korpisalo,BOS,,SAVES,30.5,2.3825,1.0092,1.1e-05,Under,0.999989
2026-02-23,Frederik Andersen,CAR,,SAVES,28.5,2.2346,1.0032,1.2e-05,Under,0.999988
2026-02-23,Joonas Korpisalo,BOS,,SAVES,28.5,2.3825,1.0092,2.3e-05,Under,0.999977
2026-02-23,Frederik Andersen,CAR,,SAVES,26.5,2.2346,1.0032,2.9e-05,Under,0.999971
2026-02-23,Sonny Milano,WSH,,BLOCKS,3.5,0.0921,1.0,3.7e-05,Under,0.999963
2026-02-23,Alex Ovechkin,WSH,,BLOCKS,3.5,0.0921,1.0,3.7e-05,Under,0.999963
2026-02-23,Tage Thompson,BUF,,BLOCKS,2.5,0.0374,1.0,3.9e-05,Under,0.999961
