market,side,price,ev,prob,conf,home,away,totals_line
PL,Los Angeles Kings +1.5,-170.0,0.39050000000000007,0.8755,0.37549999999999994,Utah Mammoth,Los Angeles Kings,5.5
PL,Columbus Blue Jackets +1.5,-278.0,0.15915467625899282,0.8525,0.35250000000000004,New York Islanders,Columbus Blue Jackets,6.5
ML,New York Rangers,-135.0,0.3338425925925925,0.76625,0.26625,New York Rangers,Winnipeg Jets,5.5
ML,Colorado Avalanche,-155.0,0.2159112903225805,0.7390833333333333,0.23908333333333331,Washington Capitals,Colorado Avalanche,6.5
PL,Buffalo Sabres +1.5,-245.0,0.02467346938775511,0.7276666666666667,0.22766666666666668,Anaheim Ducks,Buffalo Sabres,6.5
ML,Dallas Stars,-155.0,0.16189516129032255,0.70625,0.20625000000000004,Dallas Stars,Vegas Golden Knights,6.5
ML,Los Angeles Kings,145.0,0.7203083333333337,0.7021666666666667,0.20216666666666672,Utah Mammoth,Los Angeles Kings,5.5
