market,side,price,ev,prob,conf,home,away,totals_line
ML,Carolina Hurricanes,-192.0,0.22794618055555566,0.8074166666666667,0.30741666666666667,Philadelphia Flyers,Carolina Hurricanes,5.5
ML,Minnesota Wild,110.0,0.37497500000000017,0.65475,0.15475000000000005,Minnesota Wild,Colorado Avalanche,6.5
