team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
Columbus Blue Jackets,8484166,1,Adam Fantilli,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.8958333333333333,0.07316666666666666,0.09849999999999999,0.17166666666666663,0.13333333333333333,0.0,443.8444444444638,1
Columbus Blue Jackets,8475745,1,Charlie Coyle,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.7428333333333333,0.07883333333333332,0.08816666666666666,0.16699999999999998,0.15833333333333333,0.0,443.8444444444638,1
Columbus Blue Jackets,8480893,1,Kirill Marchenko,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.8203333333333334,0.06999999999999999,0.095,0.16499999999999998,0.07183333333333333,0.0,443.8444444444638,1
Columbus Blue Jackets,8478460,1,Zach Werenski,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.8903333333333333,0.031166666666666665,0.12966666666666665,0.16083333333333333,0.16849999999999998,0.0,550.4814814815138,1
Columbus Blue Jackets,8476923,1,Damon Severson,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.5518333333333333,0.04833333333333333,0.08316666666666667,0.1315,0.31316666666666665,0.0,550.4814814815138,1
Los Angeles Kings,8478550,1,Artemi Panarin,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.7578333333333334,0.041666666666666664,0.09333333333333332,0.13499999999999998,0.1265,0.0,445.0814814815022,1
Los Angeles Kings,8477960,1,Adrian Kempe,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.7546666666666666,0.0705,0.082,0.1525,0.111,0.0,445.0814814815022,1
Los Angeles Kings,8482124,1,Quinton Byfield,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.6013333333333333,0.091,0.06999999999999999,0.16099999999999998,0.19783333333333333,0.0,445.0814814815022,1
Los Angeles Kings,8482730,1,Brandt Clarke,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.6236666666666666,0.026666666666666665,0.095,0.12166666666666667,0.4618333333333333,0.0,531.0666666667031,1
Los Angeles Kings,8474563,1,Drew Doughty,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.3908333333333333,0.016833333333333332,0.06366666666666666,0.08049999999999999,0.11516666666666667,0.0,480.35555555559114,1
Columbus Blue Jackets,8482982,1,Jet Greaves,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.0,0.0,0.0,0.0,0.0,6.1552749999999925,1199.9999999999998,1
Los Angeles Kings,8476341,1,Anton Forsberg,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.0,0.0,0.0,0.0,0.0,7.74704166666666,1199.9999999999998,1
Columbus Blue Jackets,8478975,1,Mason Marchment,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.5358333333333333,0.049833333333333334,0.06266666666666666,0.11249999999999999,0.0705,0.0,291.3037037036983,1
Columbus Blue Jackets,8478856,1,Conor Garland,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.5576666666666666,0.019666666666666666,0.07233333333333333,0.092,0.11183333333333333,0.0,291.3037037036983,1
Columbus Blue Jackets,8477497,1,Sean Monahan,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.6166666666666667,0.0555,0.057499999999999996,0.11299999999999999,0.07016666666666667,0.0,291.3037037036983,1
Los Angeles Kings,8476469,1,Joel Armia,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.364,0.007666666666666666,0.024833333333333332,0.0325,0.0465,0.0,208.45925925925857,1
Los Angeles Kings,8481532,1,Alex Turcotte,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.4618333333333333,0.0075,0.0255,0.033,0.09616666666666666,0.0,208.45925925925857,1
Los Angeles Kings,8478472,1,Mathieu Joseph,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.16366666666666665,0.03683333333333333,0.008333333333333333,0.04516666666666666,0.1335,0.0,208.45925925925857,1
Los Angeles Kings,8476441,1,Joel Edmundson,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.2871666666666667,0.014833333333333332,0.04883333333333333,0.06366666666666666,0.2605,0.0,343.99259259256826,1
Los Angeles Kings,8477942,1,Kevin Fiala,Columbus Blue Jackets,Los Angeles Kings,2026-03-09,0.41466666666666663,0.03383333333333333,0.059166666666666666,0.093,0.08449999999999999,0.0,308.4592592592432,1
