gamePk,date,team,player_id,full_name,position,shots,goals,saves,blocks
2025020919,2026-02-26,Montréal Canadiens,8481540,Cole Caufield,F,0,0,0,1
2025020919,2026-02-26,Montréal Canadiens,8481523,Kirby Dach,F,3,0,0,1
2025020919,2026-02-26,Montréal Canadiens,8476479,Phillip Danault,F,0,0,0,0
2025020919,2026-02-26,Montréal Canadiens,8484984,Ivan Demidov,F,2,0,0,0
2025020919,2026-02-26,Montréal Canadiens,8478133,Jake Evans,F,0,0,0,2
2025020919,2026-02-26,Montréal Canadiens,8475848,Brendan Gallagher,F,1,0,0,0
2025020919,2026-02-26,Montréal Canadiens,8482775,Oliver Kapanen,F,2,0,0,0
2025020919,2026-02-26,Montréal Canadiens,8479339,Patrik Laine,F,1,0,0,1
2025020919,2026-02-26,Montréal Canadiens,8481618,Alex Newhook,F,1,0,0,0
2025020919,2026-02-26,Montréal Canadiens,8483515,Juraj Slafkovský,F,2,1,0,1
2025020919,2026-02-26,Montréal Canadiens,8480018,Nick Suzuki,F,0,0,0,0
2025020919,2026-02-26,Montréal Canadiens,8480074,Alexandre Texier,F,0,0,0,0
2025020919,2026-02-26,Montréal Canadiens,8480813,Joe Veleno,F,0,0,0,0
2025020919,2026-02-26,Montréal Canadiens,8478851,Alexandre Carrier,D,6,2,0,1
2025020919,2026-02-26,Montréal Canadiens,8480865,Noah Dobson,D,0,0,0,3
2025020919,2026-02-26,Montréal Canadiens,8482087,Kaiden Guhle,D,1,0,0,3
2025020919,2026-02-26,Montréal Canadiens,8483457,Lane Hutson,D,3,1,0,2
2025020919,2026-02-26,Montréal Canadiens,8476875,Mike Matheson,D,2,0,0,1
2025020919,2026-02-26,Montréal Canadiens,8481593,Jayden Struble,D,3,0,0,4
2025020919,2026-02-26,Montréal Canadiens,8482964,Arber Xhekaj,D,0,0,0,0
2025020919,2026-02-26,Montréal Canadiens,8482487,Jakub Dobes,G,0,0,37,0
2025020919,2026-02-26,Montréal Canadiens,8484170,Jacob Fowler,G,0,0,0,0
2025020919,2026-02-26,Montréal Canadiens,8478470,Samuel Montembeault,G,0,0,0,0
2025020919,2026-02-26,New York Islanders,8478445,Mathew Barzal,F,2,1,0,1
2025020919,2026-02-26,New York Islanders,8475231,Casey Cizikas,F,3,0,0,0
2025020919,2026-02-26,New York Islanders,8477407,Anthony Duclair,F,4,0,0,1
2025020919,2026-02-26,New York Islanders,8483553,Marc Gatcomb,F,2,0,0,3
2025020919,2026-02-26,New York Islanders,8482476,Emil Heineman,F,2,0,0,0
2025020919,2026-02-26,New York Islanders,8481601,Simon Holmstrom,F,2,0,0,1
2025020919,2026-02-26,New York Islanders,8477500,Bo Horvat,F,1,0,0,0
2025020919,2026-02-26,New York Islanders,8475314,Anders Lee,F,0,0,0,1
2025020919,2026-02-26,New York Islanders,8481237,Kyle MacLean,F,2,0,0,0
2025020919,2026-02-26,New York Islanders,8476419,Jean-Gabriel Pageau,F,0,0,0,0
2025020919,2026-02-26,New York Islanders,8476292,Ondrej Palat,F,1,0,0,1
2025020919,2026-02-26,New York Islanders,8475151,Kyle Palmieri,F,2,1,0,0
2025020919,2026-02-26,New York Islanders,8484221,Calum Ritchie,F,1,0,0,0
2025020919,2026-02-26,New York Islanders,8475170,Brayden Schenn,F,0,0,0,0
2025020919,2026-02-26,New York Islanders,8485702,Max Shabanov,F,0,0,0,0
2025020919,2026-02-26,New York Islanders,8480871,Adam Boqvist,D,3,1,0,2
2025020919,2026-02-26,New York Islanders,8477950,Tony DeAngelo,D,2,0,0,1
2025020919,2026-02-26,New York Islanders,8476429,Scott Mayfield,D,2,1,0,0
2025020919,2026-02-26,New York Islanders,8476917,Adam Pelech,D,3,0,0,0
2025020919,2026-02-26,New York Islanders,8477506,Ryan Pulock,D,9,3,0,0
2025020919,2026-02-26,New York Islanders,8481014,Alexander Romanov,D,5,2,0,1
2025020919,2026-02-26,New York Islanders,8485366,Matthew Schaefer,D,0,0,0,0
2025020919,2026-02-26,New York Islanders,8477369,Carson Soucy,D,0,0,0,0
2025020919,2026-02-26,New York Islanders,8479496,David Rittich,G,0,0,26,0
2025020919,2026-02-26,New York Islanders,8478009,Ilya Sorokin,G,0,0,0,0
2025020919,2026-02-26,New York Islanders,8473575,Semyon Varlamov,G,0,0,0,0
2025020920,2026-02-26,Ottawa Senators,8478020,Michael Amadio,F,8,1,0,2
2025020920,2026-02-26,Ottawa Senators,8480208,Drake Batherson,F,1,0,0,1
2025020920,2026-02-26,Ottawa Senators,8476393,Nick Cousins,F,1,0,0,1
2025020920,2026-02-26,Ottawa Senators,8481528,Dylan Cozens,F,0,0,0,1
2025020920,2026-02-26,Ottawa Senators,8474189,Lars Eller,F,0,0,0,0
2025020920,2026-02-26,Ottawa Senators,8477998,Warren Foegele,F,0,0,0,0
2025020920,2026-02-26,Ottawa Senators,8473512,Claude Giroux,F,1,0,0,0
2025020920,2026-02-26,Ottawa Senators,8482092,Ridly Greig,F,3,0,0,1
2025020920,2026-02-26,Ottawa Senators,8483676,Stephen Halliday,F,0,0,0,2
2025020920,2026-02-26,Ottawa Senators,8477073,Kurtis MacDermid,F,2,1,0,4
2025020920,2026-02-26,Ottawa Senators,8481596,Shane Pinto,F,3,1,0,0
2025020920,2026-02-26,Ottawa Senators,8482116,Tim Stützle,F,1,1,0,0
2025020920,2026-02-26,Ottawa Senators,8480801,Brady Tkachuk,F,0,0,0,0
2025020920,2026-02-26,Ottawa Senators,8480188,Fabian Zetterlund,F,1,0,0,1
2025020920,2026-02-26,Ottawa Senators,8478469,Thomas Chabot,D,4,0,0,1
2025020920,2026-02-26,Ottawa Senators,8483435,Jorian Donovan,D,0,0,0,2
2025020920,2026-02-26,Ottawa Senators,8478502,Dennis Gilbert,D,1,0,0,0
2025020920,2026-02-26,Ottawa Senators,8475324,Nick Jensen,D,0,0,0,0
2025020920,2026-02-26,Ottawa Senators,8482095,Tyler Kleven,D,0,0,0,0
2025020920,2026-02-26,Ottawa Senators,8484321,Nikolas Matinpalo,D,4,1,0,0
2025020920,2026-02-26,Ottawa Senators,8482105,Jake Sanderson,D,0,0,0,0
2025020920,2026-02-26,Ottawa Senators,8481606,Jordan Spence,D,0,0,0,0
2025020920,2026-02-26,Ottawa Senators,8481575,Lassi Thomson,D,1,0,0,2
2025020920,2026-02-26,Ottawa Senators,8484759,Carter Yakemchuk,D,2,0,0,0
2025020920,2026-02-26,Ottawa Senators,8482245,Artem Zub,D,0,0,0,0
2025020920,2026-02-26,Ottawa Senators,8473503,James Reimer,G,0,0,35,0
2025020920,2026-02-26,Ottawa Senators,8476999,Linus Ullmark,G,0,0,0,0
2025020920,2026-02-26,Detroit Red Wings,8478891,Mason Appleton,F,4,0,0,3
2025020920,2026-02-26,Detroit Red Wings,8484794,Michael Brandsegg-Nygård,F,2,0,0,1
2025020920,2026-02-26,Detroit Red Wings,8477456,J.T. Compher,F,1,0,0,1
2025020920,2026-02-26,Detroit Red Wings,8477429,Andrew Copp,F,0,0,0,0
2025020920,2026-02-26,Detroit Red Wings,8479337,Alex DeBrincat,F,2,0,0,0
2025020920,2026-02-26,Detroit Red Wings,8480326,Sheldon Dries,F,2,0,0,0
2025020920,2026-02-26,Detroit Red Wings,8484471,Emmitt Finnie,F,0,0,0,0
2025020920,2026-02-26,Detroit Red Wings,8474141,Patrick Kane,F,1,0,0,0
2025020920,2026-02-26,Detroit Red Wings,8483464,Marco Kasper,F,2,0,0,0
2025020920,2026-02-26,Detroit Red Wings,8477946,Dylan Larkin,F,2,0,0,2
2025020920,2026-02-26,Detroit Red Wings,8474102,David Perron,F,2,1,0,0
2025020920,2026-02-26,Detroit Red Wings,8479992,Michael Rasmussen,F,1,0,0,0
2025020920,2026-02-26,Detroit Red Wings,8482078,Lucas Raymond,F,0,0,0,0
2025020920,2026-02-26,Detroit Red Wings,8479942,Dominik Shine,F,0,0,0,0
2025020920,2026-02-26,Detroit Red Wings,8474037,James van Riemsdyk,F,0,0,0,0
2025020920,2026-02-26,Detroit Red Wings,8480879,Jacob Bernard-Docker,D,4,0,0,1
2025020920,2026-02-26,Detroit Red Wings,8475279,Ben Chiarot,D,5,0,0,2
2025020920,2026-02-26,Detroit Red Wings,8482762,Simon Edvinsson,D,2,0,0,1
2025020920,2026-02-26,Detroit Red Wings,8475753,Justin Faulk,D,1,0,0,1
2025020920,2026-02-26,Detroit Red Wings,8474612,Travis Hamonic,D,4,1,0,0
2025020920,2026-02-26,Detroit Red Wings,8481607,Albert Johansson,D,3,1,0,2
2025020920,2026-02-26,Detroit Red Wings,8481542,Moritz Seider,D,0,0,0,0
2025020920,2026-02-26,Detroit Red Wings,8476434,John Gibson,G,0,0,28,0
2025020920,2026-02-26,Detroit Red Wings,8475660,Cam Talbot,G,0,0,0,0
2025020921,2026-02-26,Florida Panthers,8477493,Aleksander Barkov,F,3,0,0,0
2025020921,2026-02-26,Florida Panthers,8477935,Sam Bennett,F,3,0,0,0
2025020921,2026-02-26,Florida Panthers,8480003,Jesper Boqvist,F,0,0,0,0
2025020921,2026-02-26,Florida Panthers,8481518,Nolan Foote,F,0,0,0,0
2025020921,2026-02-26,Florida Panthers,8479981,Jonah Gadjovich,F,0,0,0,0
2025020921,2026-02-26,Florida Panthers,8478421,A.J. Greer,F,1,1,0,0
2025020921,2026-02-26,Florida Panthers,8479393,Noah Gregor,F,0,0,0,0
2025020921,2026-02-26,Florida Panthers,8476994,Vinnie Hinostroza,F,0,0,0,0
2025020921,2026-02-26,Florida Panthers,8479316,Luke Kunin,F,0,0,0,0
2025020921,2026-02-26,Florida Panthers,8482113,Anton Lundell,F,2,0,0,1
2025020921,2026-02-26,Florida Panthers,8480185,Eetu Luostarinen,F,2,1,0,1
2025020921,2026-02-26,Florida Panthers,8473419,Brad Marchand,F,0,0,0,0
2025020921,2026-02-26,Florida Panthers,8477931,Tomas Nosek,F,3,0,0,0
2025020921,2026-02-26,Florida Panthers,8481133,Cole Reinhardt,F,1,0,0,2
2025020921,2026-02-26,Florida Panthers,8477933,Sam Reinhart,F,0,0,0,0
2025020921,2026-02-26,Florida Panthers,8478542,Evan Rodrigues,F,4,0,0,1
2025020921,2026-02-26,Florida Panthers,8482713,Mackie Samoskevich,F,0,0,0,2
2025020921,2026-02-26,Florida Panthers,8481655,Cole Schwindt,F,3,0,0,0
2025020921,2026-02-26,Florida Panthers,8479314,Matthew Tkachuk,F,2,0,0,2
2025020921,2026-02-26,Florida Panthers,8477409,Carter Verhaeghe,F,0,0,0,0
2025020921,2026-02-26,Florida Panthers,8484304,Uvis Balinskis,D,1,0,0,2
2025020921,2026-02-26,Florida Panthers,8482107,Mike Benning,D,0,0,0,3
2025020921,2026-02-26,Florida Panthers,8481600,Tobias Bjornfot,D,1,0,0,3
2025020921,2026-02-26,Florida Panthers,8477932,Aaron Ekblad,D,1,0,0,1
2025020921,2026-02-26,Florida Panthers,8478055,Gustav Forsling,D,0,0,0,0
2025020921,2026-02-26,Florida Panthers,8477495,Seth Jones,D,1,0,0,0
2025020921,2026-02-26,Florida Panthers,8475179,Dmitry Kulikov,D,0,0,0,0
2025020921,2026-02-26,Florida Panthers,8478859,Niko Mikkola,D,1,1,0,1
2025020921,2026-02-26,Florida Panthers,8482131,Donovan Sebrango,D,0,0,0,0
2025020921,2026-02-26,Florida Panthers,8475683,Sergei Bobrovsky,G,0,0,30,0
2025020921,2026-02-26,Florida Panthers,8480193,Daniil Tarasov,G,0,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8484158,Easton Cowan,F,1,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8477503,Max Domi,F,1,0,0,1
2025020921,2026-02-26,Toronto Maple Leafs,8480870,Bo Groulx,F,2,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8475714,Calle Jarnkrok,F,1,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8478057,Dakota Joshua,F,0,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8482720,Matthew Knies,F,3,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8478904,Steven Lorentz,F,1,0,0,1
2025020921,2026-02-26,Toronto Maple Leafs,8481711,Matias Maccelli,F,1,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8479318,Auston Matthews,F,1,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8477939,William Nylander,F,0,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8479543,Michael Pezzetta,F,2,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8484901,Jacob Quillan,F,0,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8481582,Nicholas Robertson,F,3,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8475166,John Tavares,F,4,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8481122,Simon Benoit,D,1,0,0,2
2025020921,2026-02-26,Toronto Maple Leafs,8478443,Brandon Carlo,D,1,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8475171,Oliver Ekman-Larsson,D,2,1,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8476931,Jake McCabe,D,4,0,0,3
2025020921,2026-02-26,Toronto Maple Leafs,8479026,Philippe Myers,D,0,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8476853,Morgan Rielly,D,0,0,0,1
2025020921,2026-02-26,Toronto Maple Leafs,8479442,Troy Stecher,D,3,0,0,1
2025020921,2026-02-26,Toronto Maple Leafs,8475690,Chris Tanev,D,0,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8483710,Dennis Hildeby,G,0,0,0,0
2025020921,2026-02-26,Toronto Maple Leafs,8476932,Anthony Stolarz,G,0,0,26,0
2025020921,2026-02-26,Toronto Maple Leafs,8479361,Joseph Woll,G,0,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8478569,Noel Acciari,F,0,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8479638,Justin Brazeau,F,0,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8482475,Egor Chinakhov,F,0,0,0,1
2025020922,2026-02-26,Pittsburgh Penguins,8471675,Sidney Crosby,F,2,0,0,1
2025020922,2026-02-26,Pittsburgh Penguins,8480980,Connor Dewar,F,1,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8480842,Filip Hallander,F,0,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8475763,Kevin Hayes,F,0,0,0,2
2025020922,2026-02-26,Pittsburgh Penguins,8485414,Ben Kindel,F,2,0,0,3
2025020922,2026-02-26,Pittsburgh Penguins,8482758,Ville Koivunen,F,0,0,0,1
2025020922,2026-02-26,Pittsburgh Penguins,8481481,Blake Lizotte,F,0,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8471215,Evgeni Malkin,F,3,0,0,1
2025020922,2026-02-26,Pittsburgh Penguins,8477511,Anthony Mantha,F,5,1,0,2
2025020922,2026-02-26,Pittsburgh Penguins,8478438,Tommy Novak,F,0,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8476483,Rickard Rakell,F,1,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8475810,Bryan Rust,F,1,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8481725,Elmer Soderblom,F,1,1,0,1
2025020922,2026-02-26,Pittsburgh Penguins,8477365,Connor Clifton,D,1,0,0,1
2025020922,2026-02-26,Pittsburgh Penguins,8479398,Samuel Girard,D,0,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8477435,Ryan Graves,D,2,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8474578,Erik Karlsson,D,0,0,0,2
2025020922,2026-02-26,Pittsburgh Penguins,8471724,Kris Letang,D,2,0,0,1
2025020922,2026-02-26,Pittsburgh Penguins,8478854,Ryan Shea,D,0,0,0,1
2025020922,2026-02-26,Pittsburgh Penguins,8482470,Ilya Solovyov,D,0,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8481030,Jack St. Ivany,D,0,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8478450,Parker Wotherspoon,D,1,0,0,0
2025020922,2026-02-26,Pittsburgh Penguins,8481668,Arturs Silovs,G,0,0,31,0
2025020922,2026-02-26,Pittsburgh Penguins,8479973,Stuart Skinner,G,0,0,0,0
2025020922,2026-02-26,New Jersey Devils,8475760,Nick Bjugstad,F,3,0,0,0
2025020922,2026-02-26,New Jersey Devils,8479407,Jesper Bratt,F,2,0,0,1
2025020922,2026-02-26,New Jersey Devils,8477015,Connor Brown,F,2,0,0,0
2025020922,2026-02-26,New Jersey Devils,8481032,Paul Cotter,F,1,0,0,0
2025020922,2026-02-26,New Jersey Devils,8474149,Evgenii Dadonov,F,3,2,0,0
2025020922,2026-02-26,New Jersey Devils,8479996,Cody Glass,F,0,0,0,0
2025020922,2026-02-26,New Jersey Devils,8481721,Arseny Gritsyuk,F,1,0,0,0
2025020922,2026-02-26,New Jersey Devils,8484177,Lenni Hameenaho,F,0,0,0,0
2025020922,2026-02-26,New Jersey Devils,8480002,Nico Hischier,F,2,1,0,0
2025020922,2026-02-26,New Jersey Devils,8481559,Jack Hughes,F,2,0,0,0
2025020922,2026-02-26,New Jersey Devils,8479772,Zack MacEwen,F,1,0,0,2
2025020922,2026-02-26,New Jersey Devils,8478414,Timo Meier,F,3,0,0,0
2025020922,2026-02-26,New Jersey Devils,8482110,Dawson Mercer,F,2,0,0,0
2025020922,2026-02-26,New Jersey Devils,8476474,Stefan Noesen,F,0,0,0,0
2025020922,2026-02-26,New Jersey Devils,8484958,Maxim Tsyplakov,F,0,0,0,0
2025020922,2026-02-26,New Jersey Devils,8479395,Dennis Cholowski,D,1,0,0,0
2025020922,2026-02-26,New Jersey Devils,8475455,Brenden Dillon,D,0,0,0,2
2025020922,2026-02-26,New Jersey Devils,8476462,Dougie Hamilton,D,2,0,0,1
2025020922,2026-02-26,New Jersey Devils,8482684,Luke Hughes,D,1,0,0,2
2025020922,2026-02-26,New Jersey Devils,8480192,Johnathan Kovacevic,D,3,0,0,1
2025020922,2026-02-26,New Jersey Devils,8483495,Simon Nemec,D,0,0,0,0
2025020922,2026-02-26,New Jersey Devils,8477488,Brett Pesce,D,5,0,0,0
2025020922,2026-02-26,New Jersey Devils,8478399,Jonas Siegenthaler,D,0,0,0,0
2025020922,2026-02-26,New Jersey Devils,8474596,Jake Allen,G,0,0,20,0
2025020922,2026-02-26,New Jersey Devils,8474593,Jacob Markstrom,G,0,0,0,0
2025020923,2026-02-26,Carolina Hurricanes,8478427,Sebastian Aho,F,3,1,0,0
2025020923,2026-02-26,Carolina Hurricanes,8482809,Jackson Blake,F,2,0,0,0
2025020923,2026-02-26,Carolina Hurricanes,8477478,William Carrier,F,1,1,0,0
2025020923,2026-02-26,Carolina Hurricanes,8475235,Nicolas Deslauriers,F,1,0,0,2
2025020923,2026-02-26,Carolina Hurricanes,8477940,Nikolaj Ehlers,F,3,0,0,3
2025020923,2026-02-26,Carolina Hurricanes,8475791,Taylor Hall,F,1,0,0,0
2025020923,2026-02-26,Carolina Hurricanes,8476873,Mark Jankowski,F,0,0,0,0
2025020923,2026-02-26,Carolina Hurricanes,8482093,Seth Jarvis,F,1,0,0,1
2025020923,2026-02-26,Carolina Hurricanes,8480829,Jesperi Kotkaniemi,F,1,0,0,0
2025020923,2026-02-26,Carolina Hurricanes,8476921,Jordan Martinook,F,2,0,0,1
2025020923,2026-02-26,Carolina Hurricanes,8480762,Eric Robinson,F,0,0,0,0
2025020923,2026-02-26,Carolina Hurricanes,8473533,Jordan Staal,F,2,0,0,1
2025020923,2026-02-26,Carolina Hurricanes,8482702,Logan Stankoven,F,0,0,0,0
2025020923,2026-02-26,Carolina Hurricanes,8480830,Andrei Svechnikov,F,0,0,0,0
2025020923,2026-02-26,Carolina Hurricanes,8478970,Jalen Chatfield,D,1,1,0,0
2025020923,2026-02-26,Carolina Hurricanes,8476906,Shayne Gostisbehere,D,2,0,0,1
2025020923,2026-02-26,Carolina Hurricanes,8480817,K'Andre Miller,D,1,1,0,0
2025020923,2026-02-26,Carolina Hurricanes,8482100,Alexander Nikishin,D,1,0,0,1
2025020923,2026-02-26,Carolina Hurricanes,8476422,Mike Reilly,D,0,0,0,0
2025020923,2026-02-26,Carolina Hurricanes,8476958,Jaccob Slavin,D,1,0,0,1
2025020923,2026-02-26,Carolina Hurricanes,8480336,Sean Walker,D,0,0,0,0
2025020923,2026-02-26,Carolina Hurricanes,8475883,Frederik Andersen,G,0,0,35,0
2025020923,2026-02-26,Carolina Hurricanes,8483548,Brandon Bussi,G,0,0,0,0
2025020923,2026-02-26,Carolina Hurricanes,8481611,Pyotr Kochetkov,G,0,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8477416,Oliver Bjorkstrand,F,3,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8478519,Anthony Cirelli,F,3,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8476878,Zemgus Girgensons,F,2,0,0,1
2025020923,2026-02-26,Tampa Bay Lightning,8482201,Gage Goncalves,F,2,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8476826,Yanni Gourde,F,4,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8477404,Jake Guentzel,F,1,0,0,1
2025020923,2026-02-26,Tampa Bay Lightning,8479542,Brandon Hagel,F,4,1,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8480995,Pontus Holmberg,F,0,0,0,1
2025020923,2026-02-26,Tampa Bay Lightning,8483752,Dominic James,F,0,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8476453,Nikita Kucherov,F,2,0,0,3
2025020923,2026-02-26,Tampa Bay Lightning,8477426,Nick Paul,F,0,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8470621,Corey Perry,F,4,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8478010,Brayden Point,F,0,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8477149,Scott Sabourin,F,1,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8483398,Declan Carlile,D,0,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8478416,Erik Cernak,D,3,1,0,2
2025020923,2026-02-26,Tampa Bay Lightning,8481719,Max Crozier,D,2,1,0,1
2025020923,2026-02-26,Tampa Bay Lightning,8480426,Charle-Edouard D'Astous,D,3,0,0,2
2025020923,2026-02-26,Tampa Bay Lightning,8475167,Victor Hedman,D,0,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8482929,Emil Lilleberg,D,0,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8474151,Ryan McDonagh,D,0,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8482655,J.J. Moser,D,1,0,0,2
2025020923,2026-02-26,Tampa Bay Lightning,8478178,Darren Raddysh,D,3,1,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8477463,Steven Santini,D,0,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8477992,Jonas Johansson,G,0,0,0,0
2025020923,2026-02-26,Tampa Bay Lightning,8476883,Andrei Vasilevskiy,G,0,0,21,0
