date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-04-30,John Carlson,ANA,EDM,SOG,1.5,2.9969,0.592938,-175,130.0,betmgm,Over,-175.0,0.25775292985853515,0.8003882280917951,0.5348143945362631,MODEL OVR · CONF60+ · B2B,0.8003882280917951
2026-04-30,Connor McDavid,EDM,ANA,GOALS,0.5,0.2142,0.183062,110,-145.0,fanduel,Under,-145.0,0.36386757389954627,0.8071869314915682,0.5141423215008087,MODEL UND · CONF60+ · B2B · MATCHUP-,0.8071869314915682
2026-04-30,Mikael Granlund,ANA,EDM,POINTS,0.5,1.3312,0.600562,-130,100.0,draftkings,Over,-130.0,0.30187062957875754,0.7358399210662543,0.5078853911164303,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.7358399210662543
2026-04-30,Mats Zuccarello,MIN,DAL,POINTS,0.5,1.5274,0.626,-145,114.0,draftkings,Over,-145.0,0.3228320608193521,0.7829006074236982,0.5059387527343687,MODEL OVR · CONF60+ · B2B · MATCHUP-,0.7829006074236982
2026-04-30,Evan Bouchard,EDM,ANA,ASSISTS,0.5,1.0478,0.535438,-185,135.0,betmgm,Over,-185.0,0.0002599405701275148,0.6492915403700827,0.46168871490085184,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.6492915403700827
2026-04-30,Joel Eriksson Ek,MIN,DAL,POINTS,0.5,1.2516,0.567813,-154,120.0,draftkings,Over,-154.0,0.17755924706607434,0.7139532442841553,0.45078086222273445,MODEL OVR · CONF60+ · B2B · MATCHUP-,0.7139532442841553
2026-04-30,Jackson LaCombe,ANA,EDM,POINTS,0.5,1.0838,0.544312,-135,105.0,draftkings,Over,-135.0,0.15183507270564378,0.6616924885755826,0.44856744512389296,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.6616924885755826
2026-04-30,Matt Duchene,DAL,MIN,POINTS,0.5,1.1738,0.564312,-154,120.0,draftkings,Over,-154.0,0.13938827684949062,0.6908102150977227,0.4400692361141662,MODEL OVR · CONF60+ · B2B,0.6908102150977227
2026-04-30,Mikael Granlund,ANA,EDM,ASSISTS,0.5,1.0492,0.535438,140,-180.0,draftkings,Over,140.0,0.5594772528310605,0.6497821886796086,0.43544307780035457,MODEL OVR · CONF60+ · B2B,0.6497821886796086
2026-04-30,Mats Zuccarello,MIN,DAL,ASSISTS,0.5,1.1265,0.551438,120,-154.0,draftkings,Over,120.0,0.48683512184066347,0.6758341462912106,0.427162884703541,MODEL OVR · CONF60+ · B2B,0.6758341462912106
2026-04-30,Ryan Nugent-Hopkins,EDM,ANA,ASSISTS,0.5,0.3436,0.266625,110,-140.0,draftkings,Under,-140.0,0.21579295373018437,0.7092125563426075,0.4251145624693004,MODEL UND · CONF60+ · B2B · MATCHUP-,0.7092125563426075
2026-04-30,Alex Killorn,ANA,EDM,POINTS,0.5,0.9331,0.502437,105,-135.0,draftkings,Over,105.0,0.2436684001278342,0.6066675122574802,0.40454746406941106,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.6066675122574802
2026-04-30,Connor McDavid,EDM,ANA,POINTS,1.5,1.2488,0.316812,-130,100.0,draftkings,Under,100.0,0.29013120327930664,0.6450656016396533,0.3773275130390106,MODEL UND · CONF60+ · B2B · MATCHUP-,0.6450656016396533
