date,player,team,opp,market,line,proj_lambda,lam_scale_mean,p_over,side,chosen_prob
2026-02-09,Pavel Dorofeyev,NAN,,BLOCKS,3.5,0.0254,1.0,0.0,Under,1.0
2026-02-09,Jack Quinn,NAN,,BLOCKS,3.5,0.0254,1.0,0.0,Under,1.0
2026-02-09,Sonny Milano,NAN,,BLOCKS,3.5,0.0254,1.0,0.0,Under,1.0
2026-02-09,Teuvo Teravainen,NAN,,BLOCKS,3.5,0.0125,1.0,0.0,Under,1.0
2026-02-09,Brad Marchand,NAN,,BLOCKS,3.5,0.0356,1.0,1e-06,Under,0.999999
2026-02-09,Luke Evangelista,NAN,,BLOCKS,3.5,0.0363,1.0,1e-06,Under,0.999999
2026-02-09,Adrian Kempe,NAN,,BLOCKS,3.5,0.0303,1.0,1e-06,Under,0.999999
2026-02-09,Dylan Cozens,NAN,,BLOCKS,3.5,0.0363,1.0,1e-06,Under,0.999999
2026-02-09,Chris Kreider,NAN,,BLOCKS,3.5,0.0363,1.0,1e-06,Under,0.999999
2026-02-09,Kurtis MacDermid,NAN,,BLOCKS,3.5,0.0363,1.0,1e-06,Under,0.999999
2026-02-09,Teuvo Teravainen,NAN,,BLOCKS,2.5,0.0125,1.0,2e-06,Under,0.999998
2026-02-09,Michael Eyssimont,NAN,,BLOCKS,3.5,0.0432,1.0,2e-06,Under,0.999998
2026-02-09,Casey Mittelstadt,NAN,,BLOCKS,3.5,0.0432,1.0,2e-06,Under,0.999998
2026-02-09,Zakhar Bardakov,NAN,,BLOCKS,3.5,0.0488,1.0,3e-06,Under,0.999997
2026-02-09,Drew O'Connor,NAN,,BLOCKS,3.5,0.0519,1.0,4e-06,Under,0.999996
2026-02-09,Alex Ovechkin,NAN,,BLOCKS,3.5,0.0519,1.0,4e-06,Under,0.999996
2026-02-09,Donovan Sebrango,NAN,,BLOCKS,3.5,0.0519,1.0,4e-06,Under,0.999996
