team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
Buffalo Sabres,8477949,1,Alex Tuch,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.9006666666666666,0.093,0.11783333333333333,0.21083333333333332,0.39466666666666667,0.0,444.86666666668816,1
Buffalo Sabres,8479420,1,Tage Thompson,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.9498333333333333,0.07083333333333333,0.13916666666666666,0.21,0.3421666666666667,0.0,444.86666666668816,1
Buffalo Sabres,8480802,1,Ryan McLeod,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.5395,0.034666666666666665,0.10816666666666666,0.1428333333333333,0.16783333333333333,0.0,444.86666666668816,1
Buffalo Sabres,8480839,1,Rasmus Dahlin,Buffalo Sabres,Montréal Canadiens,2026-05-14,1.009,0.066,0.151,0.217,0.36766666666666664,0.0,534.333333333367,1
Buffalo Sabres,8481524,1,Bowen Byram,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.6775,0.11433333333333333,0.10183333333333333,0.21616666666666667,0.3158333333333333,0.0,534.333333333367,1
Montréal Canadiens,8480018,1,Nick Suzuki,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.6575,0.10183333333333333,0.13416666666666666,0.236,0.36716666666666664,0.0,453.77777777780193,1
Montréal Canadiens,8483515,1,Juraj Slafkovský,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.8616666666666667,0.13316666666666666,0.13016666666666665,0.2633333333333333,0.31916666666666665,0.0,453.77777777780193,1
Montréal Canadiens,8481540,1,Cole Caufield,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.6903333333333334,0.07383333333333333,0.157,0.23083333333333333,0.09316666666666666,0.0,453.77777777780193,1
Montréal Canadiens,8483457,1,Lane Hutson,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.7575,0.07383333333333333,0.16116666666666665,0.235,0.5133333333333333,0.0,552.6222222222494,1
Montréal Canadiens,8476875,1,Mike Matheson,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.4358333333333333,0.041499999999999995,0.12,0.16149999999999998,0.6043333333333333,0.0,490.94814814818386,1
Buffalo Sabres,8481551,1,Colten Ellis,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.0,0.0,0.0,0.0,0.0,6.252458333333317,1199.9999999999998,1
Montréal Canadiens,8482487,1,Jakub Dobes,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.0,0.0,0.0,0.0,0.0,7.721399999999974,1199.9999999999998,1
Buffalo Sabres,8480064,1,Josh Norris,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.5308333333333333,0.051166666666666666,0.08083333333333333,0.132,0.14383333333333334,0.0,269.7703703703752,1
Buffalo Sabres,8482097,1,Jack Quinn,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.5123333333333333,0.026166666666666664,0.0895,0.11566666666666667,0.06366666666666666,0.0,269.7703703703752,1
Buffalo Sabres,8484145,1,Zach Benson,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.501,0.07366666666666666,0.071,0.14466666666666667,0.09566666666666666,0.0,269.7703703703752,1
Buffalo Sabres,8479982,1,Conor Timmins,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.4065,0.013,0.07966666666666666,0.09266666666666666,0.30016666666666664,0.0,290.08148148147603,1
Buffalo Sabres,8481564,1,Ryan Johnson,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.36033333333333334,0.0485,0.06583333333333333,0.11433333333333333,0.22266666666666665,0.0,290.08148148147603,1
Montréal Canadiens,8478133,1,Jake Evans,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.425,0.015666666666666666,0.06899999999999999,0.08466666666666665,0.22799999999999998,0.0,248.1925925925996,1
Montréal Canadiens,8476981,1,Josh Anderson,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.4473333333333333,0.030333333333333334,0.06133333333333333,0.09166666666666666,0.122,0.0,248.1925925925996,1
Montréal Canadiens,8483424,1,Owen Beck,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.42583333333333334,0.05283333333333333,0.048666666666666664,0.10149999999999999,0.14933333333333332,0.0,248.1925925925996,1
Montréal Canadiens,8480865,1,Noah Dobson,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.35566666666666663,0.013166666666666667,0.09483333333333333,0.10799999999999998,0.4085,0.0,288.2222222222176,1
Buffalo Sabres,8481522,1,Peyton Krebs,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.3258333333333333,0.0435,0.07533333333333334,0.11883333333333333,0.16283333333333333,0.0,248.91111111111846,1
Buffalo Sabres,8482659,1,Josh Doan,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.7326666666666667,0.059666666666666666,0.0895,0.14916666666666667,0.043666666666666666,0.0,248.91111111111846,1
Buffalo Sabres,8479941,1,Justin Danforth,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.4766666666666666,0.08216666666666667,0.06833333333333333,0.1505,0.13683333333333333,0.0,248.91111111111846,1
Montréal Canadiens,8481618,1,Alex Newhook,Buffalo Sabres,Montréal Canadiens,2026-05-14,0.5293333333333333,0.08416666666666667,0.04733333333333333,0.1315,0.184,0.0,264.28888888889435,1
