date,player,team,opp,market,line,book,over_price,under_price,proj_lambda,p_over,side,ev,chosen_prob,source,team_norm,player_norm
2026-02-27,Matt Boldy,MIN,UTA,BLOCKS,2.5,,,,0.1006,0.000634,Under,,0.999366,nolines,MIN,matt boldy
2026-02-27,Joel Eriksson Ek,MIN,UTA,BLOCKS,3.5,,,,0.2082,0.00068,Under,,0.99932,nolines,MIN,joel eriksson ek
2026-02-27,Mats Zuccarello,MIN,UTA,BLOCKS,3.5,,,,0.2492,0.001235,Under,,0.998765,nolines,MIN,mats zuccarello
2026-02-27,Dylan Strome,WSH,VGK,BLOCKS,3.5,,,,0.2535,0.001273,Under,,0.998727,nolines,WSH,dylan strome
2026-02-27,Kyle Connor,WPG,ANA,BLOCKS,2.5,,,,0.135,0.001452,Under,,0.998548,nolines,WPG,kyle connor
2026-02-27,Leo Carlsson,ANA,WPG,BLOCKS,3.5,,,,0.3044,0.002339,Under,,0.997661,nolines,ANA,leo carlsson
2026-02-27,Pavel Dorofeyev,VGK,WSH,BLOCKS,2.5,,,,0.1689,0.002579,Under,,0.997421,nolines,VGK,pavel dorofeyev
2026-02-27,Matthew Tkachuk,FLA,BUF,BLOCKS,3.5,,,,0.322,0.002769,Under,,0.997231,nolines,FLA,matthew tkachuk
2026-02-27,Beckett Sennecke,ANA,WPG,BLOCKS,2.5,,,,0.1744,0.002774,Under,,0.997226,nolines,ANA,beckett sennecke
2026-02-27,Marcus Johansson,MIN,UTA,BLOCKS,3.5,,,,0.322,0.002801,Under,,0.997199,nolines,MIN,marcus johansson
2026-02-27,Quinn Hughes,MIN,UTA,BLOCKS,3.5,,,,0.322,0.002801,Under,,0.997199,nolines,MIN,quinn hughes
2026-02-27,Carter Verhaeghe,FLA,BUF,BLOCKS,2.5,,,,0.177,0.002867,Under,,0.997133,nolines,FLA,carter verhaeghe
2026-02-27,Kirill Kaprizov,MIN,UTA,BLOCKS,2.5,,,,0.1774,0.002902,Under,,0.997098,nolines,MIN,kirill kaprizov
2026-02-27,Tomas Hertl,VGK,WSH,BLOCKS,3.5,,,,0.347,0.003567,Under,,0.996433,nolines,VGK,tomas hertl
2026-02-27,Joel Eriksson Ek,MIN,UTA,BLOCKS,2.5,,,,0.2082,0.004375,Under,,0.995625,nolines,MIN,joel eriksson ek
2026-02-27,Dylan Guenther,UTA,MIN,BLOCKS,3.5,,,,0.3717,0.004439,Under,,0.995561,nolines,UTA,dylan guenther
2026-02-27,Eetu Luostarinen,FLA,BUF,BLOCKS,3.5,,,,0.3863,0.004847,Under,,0.995153,nolines,FLA,eetu luostarinen
2026-02-27,Sam Bennett,FLA,BUF,BLOCKS,3.5,,,,0.3863,0.004847,Under,,0.995153,nolines,FLA,sam bennett
2026-02-27,Gabriel Vilardi,WPG,ANA,BLOCKS,3.5,,,,0.3977,0.005488,Under,,0.994512,nolines,WPG,gabriel vilardi
2026-02-27,Clayton Keller,UTA,MIN,BLOCKS,3.5,,,,0.4152,0.006164,Under,,0.993836,nolines,UTA,clayton keller
2026-02-27,Alex Ovechkin,WSH,VGK,BLOCKS,1.5,,,,0.0921,0.006497,Under,,0.993503,nolines,WSH,alex ovechkin
2026-02-27,Mats Zuccarello,MIN,UTA,BLOCKS,2.5,,,,0.2492,0.00685,Under,,0.99315,nolines,MIN,mats zuccarello
2026-02-27,Dylan Strome,WSH,VGK,BLOCKS,2.5,,,,0.2535,0.007019,Under,,0.992981,nolines,WSH,dylan strome
2026-02-27,Chris Kreider,ANA,WPG,BLOCKS,1.5,,,,0.0993,0.007574,Under,,0.992426,nolines,ANA,chris kreider
2026-02-27,Brad Marchand,FLA,BUF,BLOCKS,1.5,,,,0.1006,0.007691,Under,,0.992309,nolines,FLA,brad marchand
2026-02-27,Matt Boldy,MIN,UTA,BLOCKS,1.5,,,,0.1006,0.007718,Under,,0.992282,nolines,MIN,matt boldy
2026-02-27,Cutter Gauthier,ANA,WPG,BLOCKS,3.5,,,,0.4659,0.008417,Under,,0.991583,nolines,ANA,cutter gauthier
2026-02-27,Mackie Samoskevich,FLA,BUF,BLOCKS,3.5,,,,0.4724,0.008734,Under,,0.991266,nolines,FLA,mackie samoskevich
2026-02-27,Evan Rodrigues,FLA,BUF,BLOCKS,3.5,,,,0.4724,0.008734,Under,,0.991266,nolines,FLA,evan rodrigues
2026-02-27,Leo Carlsson,ANA,WPG,BLOCKS,2.5,,,,0.3044,0.011133,Under,,0.988867,nolines,ANA,leo carlsson
2026-02-27,Aliaksei Protas,WSH,VGK,BLOCKS,3.5,,,,0.5387,0.01235,Under,,0.98765,nolines,WSH,aliaksei protas
2026-02-27,Matthew Tkachuk,FLA,BUF,BLOCKS,2.5,,,,0.322,0.012648,Under,,0.987352,nolines,FLA,matthew tkachuk
2026-02-27,Quinn Hughes,MIN,UTA,BLOCKS,2.5,,,,0.322,0.012672,Under,,0.987328,nolines,MIN,quinn hughes
2026-02-27,Marcus Johansson,MIN,UTA,BLOCKS,2.5,,,,0.322,0.012672,Under,,0.987328,nolines,MIN,marcus johansson
2026-02-27,Vladimir Tarasenko,MIN,UTA,BLOCKS,3.5,,,,0.546,0.013075,Under,,0.986925,nolines,MIN,vladimir tarasenko
2026-02-27,Kyle Connor,WPG,ANA,BLOCKS,1.5,,,,0.135,0.013491,Under,,0.986509,nolines,WPG,kyle connor
2026-02-27,Jason Zucker,BUF,FLA,BLOCKS,3.5,,,,0.5458,0.013737,Under,,0.986263,nolines,BUF,jason zucker
2026-02-27,Tomas Hertl,VGK,WSH,BLOCKS,2.5,,,,0.347,0.015227,Under,,0.984773,nolines,VGK,tomas hertl
2026-02-27,Anton Lundell,FLA,BUF,BLOCKS,3.5,,,,0.5811,0.01545,Under,,0.98455,nolines,FLA,anton lundell
2026-02-27,Uvis Balinskis,FLA,BUF,BLOCKS,3.5,,,,0.5811,0.01545,Under,,0.98455,nolines,FLA,uvis balinskis
2026-02-27,Jack Eichel,VGK,WSH,BLOCKS,3.5,,,,0.5811,0.015609,Under,,0.984391,nolines,VGK,jack eichel
2026-02-27,Dylan Guenther,UTA,MIN,BLOCKS,2.5,,,,0.3717,0.017904,Under,,0.982096,nolines,UTA,dylan guenther
2026-02-27,Sam Bennett,FLA,BUF,BLOCKS,2.5,,,,0.3863,0.019206,Under,,0.980794,nolines,FLA,sam bennett
2026-02-27,Eetu Luostarinen,FLA,BUF,BLOCKS,2.5,,,,0.3863,0.019206,Under,,0.980794,nolines,FLA,eetu luostarinen
2026-02-27,Pavel Dorofeyev,VGK,WSH,BLOCKS,1.5,,,,0.1689,0.01971,Under,,0.98029,nolines,VGK,pavel dorofeyev
2026-02-27,Nick Schmaltz,UTA,MIN,BLOCKS,3.5,,,,0.6372,0.020002,Under,,0.979998,nolines,UTA,nick schmaltz
2026-02-27,Beckett Sennecke,ANA,WPG,BLOCKS,1.5,,,,0.1744,0.020766,Under,,0.979234,nolines,ANA,beckett sennecke
2026-02-27,Gabriel Vilardi,WPG,ANA,BLOCKS,2.5,,,,0.3977,0.021093,Under,,0.978907,nolines,WPG,gabriel vilardi
2026-02-27,Carter Verhaeghe,FLA,BUF,BLOCKS,1.5,,,,0.177,0.021137,Under,,0.978863,nolines,FLA,carter verhaeghe
2026-02-27,Kirill Kaprizov,MIN,UTA,BLOCKS,1.5,,,,0.1774,0.021278,Under,,0.978722,nolines,MIN,kirill kaprizov
2026-02-27,Mark Stone,VGK,WSH,BLOCKS,3.5,,,,0.6589,0.021629,Under,,0.978371,nolines,VGK,mark stone
2026-02-27,Clayton Keller,UTA,MIN,BLOCKS,2.5,,,,0.4152,0.022902,Under,,0.977098,nolines,UTA,clayton keller
2026-02-27,Josh Doan,BUF,FLA,BLOCKS,3.5,,,,0.668,0.023276,Under,,0.976724,nolines,BUF,josh doan
2026-02-27,Joel Eriksson Ek,MIN,UTA,BLOCKS,1.5,,,,0.2082,0.027966,Under,,0.972034,nolines,MIN,joel eriksson ek
2026-02-27,Cutter Gauthier,ANA,WPG,BLOCKS,2.5,,,,0.4659,0.029053,Under,,0.970947,nolines,ANA,cutter gauthier
2026-02-27,Mackie Samoskevich,FLA,BUF,BLOCKS,2.5,,,,0.4724,0.029792,Under,,0.970208,nolines,FLA,mackie samoskevich
2026-02-27,Evan Rodrigues,FLA,BUF,BLOCKS,2.5,,,,0.4724,0.029792,Under,,0.970208,nolines,FLA,evan rodrigues
2026-02-27,Sam Reinhart,FLA,BUF,BLOCKS,3.5,,,,0.7936,0.033832,Under,,0.966168,nolines,FLA,sam reinhart
2026-02-27,Gustav Forsling,FLA,BUF,BLOCKS,3.5,,,,0.799,0.034381,Under,,0.965619,nolines,FLA,gustav forsling
2026-02-27,Mats Zuccarello,MIN,UTA,BLOCKS,1.5,,,,0.2492,0.037695,Under,,0.962305,nolines,MIN,mats zuccarello
2026-02-27,Dylan Strome,WSH,VGK,BLOCKS,1.5,,,,0.2535,0.038392,Under,,0.961608,nolines,WSH,dylan strome
2026-02-27,Aliaksei Protas,WSH,VGK,BLOCKS,2.5,,,,0.5387,0.03864,Under,,0.96136,nolines,WSH,aliaksei protas
2026-02-27,Vladimir Tarasenko,MIN,UTA,BLOCKS,2.5,,,,0.546,0.040234,Under,,0.959766,nolines,MIN,vladimir tarasenko
2026-02-27,Mark Scheifele,WPG,ANA,BLOCKS,3.5,,,,0.8557,0.041388,Under,,0.958612,nolines,WPG,mark scheifele
2026-02-27,Jason Zucker,BUF,FLA,BLOCKS,2.5,,,,0.5458,0.041752,Under,,0.958248,nolines,BUF,jason zucker
2026-02-27,Tom Wilson,WSH,VGK,BLOCKS,3.5,,,,0.9054,0.045022,Under,,0.954978,nolines,WSH,tom wilson
2026-02-27,Uvis Balinskis,FLA,BUF,BLOCKS,2.5,,,,0.5811,0.04557,Under,,0.95443,nolines,FLA,uvis balinskis
2026-02-27,Anton Lundell,FLA,BUF,BLOCKS,2.5,,,,0.5811,0.04557,Under,,0.95443,nolines,FLA,anton lundell
2026-02-27,Jack Eichel,VGK,WSH,BLOCKS,2.5,,,,0.5811,0.046035,Under,,0.953965,nolines,VGK,jack eichel
2026-02-27,Brock Faber,MIN,UTA,BLOCKS,3.5,,,,0.9139,0.046636,Under,,0.953364,nolines,MIN,brock faber
2026-02-27,Leo Carlsson,ANA,WPG,BLOCKS,1.5,,,,0.3044,0.05232,Under,,0.94768,nolines,ANA,leo carlsson
2026-02-27,Nick Schmaltz,UTA,MIN,BLOCKS,2.5,,,,0.6372,0.055296,Under,,0.944704,nolines,UTA,nick schmaltz
2026-02-27,Matthew Tkachuk,FLA,BUF,BLOCKS,1.5,,,,0.322,0.056599,Under,,0.943401,nolines,FLA,matthew tkachuk
2026-02-27,Quinn Hughes,MIN,UTA,BLOCKS,1.5,,,,0.322,0.056748,Under,,0.943252,nolines,MIN,quinn hughes
2026-02-27,Marcus Johansson,MIN,UTA,BLOCKS,1.5,,,,0.322,0.056748,Under,,0.943252,nolines,MIN,marcus johansson
2026-02-27,Mark Stone,VGK,WSH,BLOCKS,2.5,,,,0.6589,0.058742,Under,,0.941258,nolines,VGK,mark stone
2026-02-27,Marcus Johansson,MIN,UTA,SOG,4.5,,,,1.3959,0.060289,Under,,0.939711,nolines,MIN,marcus johansson
2026-02-27,Josh Doan,BUF,FLA,BLOCKS,2.5,,,,0.668,0.06183,Under,,0.93817,nolines,BUF,josh doan
2026-02-27,Josh Norris,BUF,FLA,BLOCKS,3.5,,,,1.0367,0.063792,Under,,0.936208,nolines,BUF,josh norris
2026-02-27,Tomas Hertl,VGK,WSH,BLOCKS,1.5,,,,0.347,0.064254,Under,,0.935746,nolines,VGK,tomas hertl
2026-02-27,Tom Wilson,WSH,VGK,SOG,4.5,,,,1.4458,0.064337,Under,,0.935663,nolines,WSH,tom wilson
2026-02-27,Gustav Forsling,FLA,BUF,SOG,4.5,,,,1.4451,0.065377,Under,,0.934623,nolines,FLA,gustav forsling
2026-02-27,Eetu Luostarinen,FLA,BUF,SOG,4.5,,,,1.4458,0.06545,Under,,0.93455,nolines,FLA,eetu luostarinen
2026-02-27,Josh Norris,BUF,FLA,SOG,4.5,,,,1.431,0.066686,Under,,0.933314,nolines,BUF,josh norris
2026-02-27,Dylan Guenther,UTA,MIN,BLOCKS,1.5,,,,0.3717,0.071399,Under,,0.928601,nolines,UTA,dylan guenther
2026-02-27,Aaron Ekblad,FLA,BUF,SOG,4.5,,,,1.5321,0.074191,Under,,0.925809,nolines,FLA,aaron ekblad
2026-02-27,Sam Bennett,FLA,BUF,BLOCKS,1.5,,,,0.3863,0.074644,Under,,0.925356,nolines,FLA,sam bennett
2026-02-27,Eetu Luostarinen,FLA,BUF,BLOCKS,1.5,,,,0.3863,0.074644,Under,,0.925356,nolines,FLA,eetu luostarinen
2026-02-27,Alex Tuch,BUF,FLA,BLOCKS,3.5,,,,1.1258,0.075389,Under,,0.924611,nolines,BUF,alex tuch
2026-02-27,Gabriel Vilardi,WPG,ANA,BLOCKS,1.5,,,,0.3977,0.079973,Under,,0.920027,nolines,WPG,gabriel vilardi
2026-02-27,Brock Faber,MIN,UTA,SOG,4.5,,,,1.6364,0.084845,Under,,0.915155,nolines,MIN,brock faber
2026-02-27,Mark Stone,VGK,WSH,SOG,4.5,,,,1.7169,0.094589,Under,,0.905411,nolines,VGK,mark stone
2026-02-27,Mats Zuccarello,MIN,UTA,SOG,4.5,,,,1.8492,0.108004,Under,,0.891996,nolines,MIN,mats zuccarello
2026-02-27,Marcus Johansson,MIN,UTA,SOG,3.5,,,,1.3959,0.109039,Under,,0.890961,nolines,MIN,marcus johansson
2026-02-27,Tom Wilson,WSH,VGK,SOG,3.5,,,,1.4458,0.114936,Under,,0.885064,nolines,WSH,tom wilson
2026-02-27,Sam Reinhart,FLA,BUF,SOG,4.5,,,,1.9128,0.115254,Under,,0.884746,nolines,FLA,sam reinhart
2026-02-27,Gustav Forsling,FLA,BUF,SOG,3.5,,,,1.4451,0.11593,Under,,0.88407,nolines,FLA,gustav forsling
2026-02-27,Eetu Luostarinen,FLA,BUF,SOG,3.5,,,,1.4458,0.116033,Under,,0.883967,nolines,FLA,eetu luostarinen
2026-02-27,Josh Norris,BUF,FLA,SOG,3.5,,,,1.431,0.117766,Under,,0.882234,nolines,BUF,josh norris
2026-02-27,Uvis Balinskis,FLA,BUF,SOG,4.5,,,,2.0013,0.12514,Under,,0.87486,nolines,FLA,uvis balinskis
2026-02-27,Tomas Hertl,VGK,WSH,SOG,4.5,,,,2.0047,0.126798,Under,,0.873202,nolines,VGK,tomas hertl
2026-02-27,Aaron Ekblad,FLA,BUF,SOG,3.5,,,,1.5321,0.128151,Under,,0.871849,nolines,FLA,aaron ekblad
2026-02-27,Josh Doan,BUF,FLA,SOG,4.5,,,,1.9974,0.128962,Under,,0.871038,nolines,BUF,josh doan
2026-02-27,Quinn Hughes,MIN,UTA,SOG,4.5,,,,2.0389,0.129248,Under,,0.870752,nolines,MIN,quinn hughes
2026-02-27,Sam Bennett,FLA,BUF,SOG,4.5,,,,2.1189,0.138344,Under,,0.861656,nolines,FLA,sam bennett
2026-02-27,Brock Faber,MIN,UTA,SOG,3.5,,,,1.6364,0.143044,Under,,0.856956,nolines,MIN,brock faber
2026-02-27,Aliaksei Protas,WSH,VGK,SOG,4.5,,,,2.1917,0.145285,Under,,0.854715,nolines,WSH,aliaksei protas
2026-02-27,Mark Scheifele,WPG,ANA,SOG,4.5,,,,2.176,0.148395,Under,,0.851605,nolines,WPG,mark scheifele
2026-02-27,Alex Tuch,BUF,FLA,SOG,4.5,,,,2.1963,0.15175,Under,,0.84825,nolines,BUF,alex tuch
2026-02-27,Chris Kreider,ANA,WPG,SOG,4.5,,,,2.2314,0.151982,Under,,0.8480179999999999,nolines,ANA,chris kreider
2026-02-27,Nick Schmaltz,UTA,MIN,SOG,4.5,,,,2.2491,0.154832,Under,,0.845168,nolines,UTA,nick schmaltz
2026-02-27,Mark Stone,VGK,WSH,SOG,3.5,,,,1.7169,0.156006,Under,,0.843994,nolines,VGK,mark stone
2026-02-27,Gabriel Vilardi,WPG,ANA,SOG,4.5,,,,2.2706,0.159326,Under,,0.840674,nolines,WPG,gabriel vilardi
2026-02-27,Dylan Strome,WSH,VGK,SOG,4.5,,,,2.3978,0.168498,Under,,0.831502,nolines,WSH,dylan strome
2026-02-27,Mats Zuccarello,MIN,UTA,SOG,3.5,,,,1.8492,0.173249,Under,,0.826751,nolines,MIN,mats zuccarello
2026-02-27,Sam Reinhart,FLA,BUF,SOG,3.5,,,,1.9128,0.181659,Under,,0.818341,nolines,FLA,sam reinhart
2026-02-27,Mackie Samoskevich,FLA,BUF,SOG,4.5,,,,2.5063,0.18171,Under,,0.81829,nolines,FLA,mackie samoskevich
2026-02-27,Brad Marchand,FLA,BUF,SOG,4.5,,,,2.5564,0.18725,Under,,0.81275,nolines,FLA,brad marchand
2026-02-27,Evan Rodrigues,FLA,BUF,SOG,4.5,,,,2.5989,0.191926,Under,,0.808074,nolines,FLA,evan rodrigues
2026-02-27,Uvis Balinskis,FLA,BUF,SOG,3.5,,,,2.0013,0.193891,Under,,0.806109,nolines,FLA,uvis balinskis
2026-02-27,Marcus Johansson,MIN,UTA,SOG,2.5,,,,1.3959,0.195668,Under,,0.804332,nolines,MIN,marcus johansson
2026-02-27,Tomas Hertl,VGK,WSH,SOG,3.5,,,,2.0047,0.196772,Under,,0.803228,nolines,VGK,tomas hertl
2026-02-27,Josh Doan,BUF,FLA,SOG,3.5,,,,1.9974,0.198566,Under,,0.801434,nolines,BUF,josh doan
2026-02-27,Leo Carlsson,ANA,WPG,SOG,4.5,,,,2.6432,0.198697,Under,,0.801303,nolines,ANA,leo carlsson
2026-02-27,Quinn Hughes,MIN,UTA,SOG,3.5,,,,2.0389,0.19977,Under,,0.80023,nolines,MIN,quinn hughes
2026-02-27,Matthew Tkachuk,FLA,BUF,SOG,4.5,,,,2.6754,0.200292,Under,,0.799708,nolines,FLA,matthew tkachuk
2026-02-27,Anton Lundell,FLA,BUF,SOG,4.5,,,,2.6988,0.202846,Under,,0.797154,nolines,FLA,anton lundell
2026-02-27,Tom Wilson,WSH,VGK,SOG,2.5,,,,1.4458,0.203613,Under,,0.796387,nolines,WSH,tom wilson
2026-02-27,Gustav Forsling,FLA,BUF,SOG,2.5,,,,1.4451,0.203906,Under,,0.796094,nolines,FLA,gustav forsling
2026-02-27,Eetu Luostarinen,FLA,BUF,SOG,2.5,,,,1.4458,0.20404,Under,,0.79596,nolines,FLA,eetu luostarinen
2026-02-27,Josh Norris,BUF,FLA,SOG,2.5,,,,1.431,0.206297,Under,,0.793703,nolines,BUF,josh norris
2026-02-27,Sam Bennett,FLA,BUF,SOG,3.5,,,,2.1189,0.20992,Under,,0.79008,nolines,FLA,sam bennett
2026-02-27,Jason Zucker,BUF,FLA,SOG,4.5,,,,2.7387,0.212784,Under,,0.787216,nolines,BUF,jason zucker
2026-02-27,Aliaksei Protas,WSH,VGK,SOG,3.5,,,,2.1917,0.219169,Under,,0.780831,nolines,WSH,aliaksei protas
2026-02-27,Aaron Ekblad,FLA,BUF,SOG,2.5,,,,1.5321,0.219648,Under,,0.7803519999999999,nolines,FLA,aaron ekblad
2026-02-27,Mark Scheifele,WPG,ANA,SOG,3.5,,,,2.176,0.223483,Under,,0.776517,nolines,WPG,mark scheifele
2026-02-27,Joel Eriksson Ek,MIN,UTA,SOG,4.5,,,,2.8887,0.224204,Under,,0.775796,nolines,MIN,joel eriksson ek
2026-02-27,Alex Tuch,BUF,FLA,SOG,3.5,,,,2.1963,0.225871,Under,,0.7741290000000001,nolines,BUF,alex tuch
2026-02-27,Ryan Hartman,MIN,UTA,SOG,4.5,,,,2.9129,0.226804,Under,,0.773196,nolines,MIN,ryan hartman
2026-02-27,Vladimir Tarasenko,MIN,UTA,SOG,4.5,,,,2.9193,0.227496,Under,,0.772504,nolines,MIN,vladimir tarasenko
2026-02-27,Chris Kreider,ANA,WPG,SOG,3.5,,,,2.2314,0.227755,Under,,0.772245,nolines,ANA,chris kreider
2026-02-27,Nick Schmaltz,UTA,MIN,SOG,3.5,,,,2.2491,0.230515,Under,,0.769485,nolines,UTA,nick schmaltz
2026-02-27,Alex Ovechkin,WSH,VGK,SOG,4.5,,,,2.9749,0.231746,Under,,0.768254,nolines,WSH,alex ovechkin
2026-02-27,Clayton Keller,UTA,MIN,SOG,4.5,,,,2.9669,0.234784,Under,,0.765216,nolines,UTA,clayton keller
2026-02-27,Gabriel Vilardi,WPG,ANA,SOG,3.5,,,,2.2706,0.236435,Under,,0.763565,nolines,WPG,gabriel vilardi
2026-02-27,Matt Boldy,MIN,UTA,SOG,4.5,,,,3.0221,0.238451,Under,,0.761549,nolines,MIN,matt boldy
2026-02-27,Kyle Connor,WPG,ANA,SOG,4.5,,,,2.978,0.239006,Under,,0.760994,nolines,WPG,kyle connor
2026-02-27,Brock Faber,MIN,UTA,SOG,2.5,,,,1.6364,0.23934,Under,,0.76066,nolines,MIN,brock faber
2026-02-27,Beckett Sennecke,ANA,WPG,SOG,4.5,,,,3.0537,0.243583,Under,,0.756417,nolines,ANA,beckett sennecke
2026-02-27,Dylan Strome,WSH,VGK,SOG,3.5,,,,2.3978,0.246467,Under,,0.753533,nolines,WSH,dylan strome
2026-02-27,Mark Stone,VGK,WSH,SOG,2.5,,,,1.7169,0.255396,Under,,0.744604,nolines,VGK,mark stone
2026-02-27,Mackie Samoskevich,FLA,BUF,SOG,3.5,,,,2.5063,0.260514,Under,,0.739486,nolines,FLA,mackie samoskevich
2026-02-27,Carter Verhaeghe,FLA,BUF,SOG,4.5,,,,3.2932,0.264896,Under,,0.735104,nolines,FLA,carter verhaeghe
2026-02-27,Brad Marchand,FLA,BUF,SOG,3.5,,,,2.5564,0.266785,Under,,0.733215,nolines,FLA,brad marchand
2026-02-27,Evan Rodrigues,FLA,BUF,SOG,3.5,,,,2.5989,0.272048,Under,,0.7279519999999999,nolines,FLA,evan rodrigues
2026-02-27,Mats Zuccarello,MIN,UTA,SOG,2.5,,,,1.8492,0.275858,Under,,0.7241420000000001,nolines,MIN,mats zuccarello
2026-02-27,Lukas Dostal,ANA,WPG,SAVES,30.5,,,,27.0,0.336804,Under,,0.663196,nolines,ANA,lukas dostal
