date,home,away,market,ev,date_key,total_line_used,model_total,model_spread,period1_home_proj,period1_away_proj,p_home_ml,p_away_ml,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,home_ml_odds,away_ml_odds,home_ml_book,away_ml_book,over_odds,under_odds,over_book,under_book,home_pl_-1.5_odds,away_pl_+1.5_odds,home_pl_-1.5_book,away_pl_+1.5_book,p_f10_yes,p_f10_no,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-05-07T01:30:00Z,Vegas Golden Knights,Anaheim Ducks,ev_under,0.1095,2026-05-07,6.5,5.81,0.9,0.93,0.76,0.6312799346637513,0.3687200653362487,0.3902552782454916,0.6097447217545083,0.3568,0.6432,-162.0,136.0,draftkings,draftkings,102.0,-122.0,draftkings,draftkings,154.0,-185.0,draftkings,draftkings,0.6052489634457784,0.3947510365542216,,,,,,-0.6900000000000004,totals,under,0.6097447217545083,-122.0,draftkings,6.5,Under 6.5,0.5639348877427786,total 5.81 vs line 6.5 (-0.69); p=0.610; P1 pace 1.69,MODEL UND · LINE+ · PACE+
2026-05-07T01:30:00Z,Vegas Golden Knights,Anaheim Ducks,ev_home_ml,0.021,2026-05-07,6.5,5.81,0.9,0.93,0.76,0.6312799346637513,0.3687200653362487,0.3902552782454916,0.6097447217545083,0.3568,0.6432,-162.0,136.0,draftkings,draftkings,102.0,-122.0,draftkings,draftkings,154.0,-185.0,draftkings,draftkings,0.6052489634457784,0.3947510365542216,,,,,,-0.6900000000000004,moneyline,home_ml,0.6312799346637513,-162.0,draftkings,,Vegas Golden Knights,0.4957703255774826,p=0.631; spread +0.90,MODEL HOME · SPREAD+
2026-05-06T23:00:00Z,Buffalo Sabres,Montréal Canadiens,ev_over,0.0457,2026-05-06,5.5,6.35,0.48,0.93,1.02,0.5263251414524541,0.4736748585475459,0.574663601752058,0.425336398247942,0.23135,0.76865,-130.0,110.0,draftkings,draftkings,-122.0,102.0,draftkings,draftkings,190.0,-230.0,draftkings,draftkings,0.6578479328659166,0.3421520671340834,,,,,,0.8499999999999996,totals,over,0.574663601752058,-122.0,draftkings,5.5,Over 5.5,0.4863414709600494,total 6.35 vs line 5.5 (+0.85); p=0.575; P1 pace 1.95,MODEL OVR · LINE+
2026-05-06T23:00:00Z,Buffalo Sabres,Montréal Canadiens,ev_home_pl_-1.5,-0.3291,2026-05-06,5.5,6.35,0.48,0.93,1.02,0.5263251414524541,0.4736748585475459,0.574663601752058,0.425336398247942,0.23135,0.76865,-130.0,110.0,draftkings,draftkings,-122.0,102.0,draftkings,draftkings,190.0,-230.0,draftkings,draftkings,0.6578479328659166,0.3421520671340834,,,,,,0.8499999999999996,puckline,home_pl_-1.5,0.23135,190.0,draftkings,,Buffalo Sabres -1.5,0.39448580642717124,p=0.231; spread +0.48; cover margin -1.02,MODEL HOME · COVER-
2026-05-06T23:00:00Z,Buffalo Sabres,Montréal Canadiens,ev_away_pl_+1.5,0.1028,2026-05-06,5.5,6.35,0.48,0.93,1.02,0.5263251414524541,0.4736748585475459,0.574663601752058,0.425336398247942,0.23135,0.76865,-130.0,110.0,draftkings,draftkings,-122.0,102.0,draftkings,draftkings,190.0,-230.0,draftkings,draftkings,0.6578479328659166,0.3421520671340834,,,,,,0.8499999999999996,puckline,away_pl_+1.5,0.76865,-230.0,draftkings,,Montréal Canadiens +1.5,0.3618933783669141,p=0.769; spread +0.48; cover margin -1.98,MODEL AWAY · COVER-
2026-05-06T23:00:00Z,Buffalo Sabres,Montréal Canadiens,ev_home_ml,-0.0688,2026-05-06,5.5,6.35,0.48,0.93,1.02,0.5263251414524541,0.4736748585475459,0.574663601752058,0.425336398247942,0.23135,0.76865,-130.0,110.0,draftkings,draftkings,-122.0,102.0,draftkings,draftkings,190.0,-230.0,draftkings,draftkings,0.6578479328659166,0.3421520671340834,,,,,,0.8499999999999996,moneyline,home_ml,0.5263251414524541,-130.0,draftkings,,Buffalo Sabres,0.3144011599447523,p=0.526; spread +0.48,MODEL HOME · SPREAD+
2026-05-07T01:30:00Z,Vegas Golden Knights,Anaheim Ducks,ev_home_pl_-1.5,-0.0937,2026-05-07,6.5,5.81,0.9,0.93,0.76,0.6312799346637513,0.3687200653362487,0.3902552782454916,0.6097447217545083,0.3568,0.6432,-162.0,136.0,draftkings,draftkings,102.0,-122.0,draftkings,draftkings,154.0,-185.0,draftkings,draftkings,0.6052489634457784,0.3947510365542216,,,,,,-0.6900000000000004,puckline,home_pl_-1.5,0.3568,154.0,draftkings,,Vegas Golden Knights -1.5,0.2678224996988617,p=0.357; spread +0.90; cover margin -0.60,MODEL HOME · COVER-
2026-05-07T01:30:00Z,Vegas Golden Knights,Anaheim Ducks,ev_f10_yes,0.0087,2026-05-07,6.5,5.81,0.9,0.93,0.76,0.6312799346637513,0.3687200653362487,0.3902552782454916,0.6097447217545083,0.3568,0.6432,-162.0,136.0,draftkings,draftkings,102.0,-122.0,draftkings,draftkings,154.0,-185.0,draftkings,draftkings,0.6052489634457784,0.3947510365542216,,,,,,-0.6900000000000004,first10,f10_yes,0.6052489634457784,,,,Yes,0.21733129362099585,p=0.605; P1 pace 1.69,MODEL YES · PACE-
2026-05-07T01:30:00Z,Vegas Golden Knights,Anaheim Ducks,ev_f10_no,-0.3421,2026-05-07,6.5,5.81,0.9,0.93,0.76,0.6312799346637513,0.3687200653362487,0.3902552782454916,0.6097447217545083,0.3568,0.6432,-162.0,136.0,draftkings,draftkings,102.0,-122.0,draftkings,draftkings,154.0,-185.0,draftkings,draftkings,0.6052489634457784,0.3947510365542216,,,,,,-0.6900000000000004,first10,f10_no,0.3947510365542216,,,,No,0.21733129362099585,p=0.395; P1 pace 1.69,MODEL NO · PACE-
2026-05-06T23:00:00Z,Buffalo Sabres,Montréal Canadiens,ev_under,-0.1408,2026-05-06,5.5,6.35,0.48,0.93,1.02,0.5263251414524541,0.4736748585475459,0.574663601752058,0.425336398247942,0.23135,0.76865,-130.0,110.0,draftkings,draftkings,-122.0,102.0,draftkings,draftkings,190.0,-230.0,draftkings,draftkings,0.6578479328659166,0.3421520671340834,,,,,,0.8499999999999996,totals,under,0.425336398247942,102.0,draftkings,5.5,Under 5.5,0.20011579334951318,total 6.35 vs line 5.5 (+0.85); p=0.425; P1 pace 1.95,MODEL UND · LINE-
2026-05-07T01:30:00Z,Vegas Golden Knights,Anaheim Ducks,ev_away_ml,-0.1298,2026-05-07,6.5,5.81,0.9,0.93,0.76,0.6312799346637513,0.3687200653362487,0.3902552782454916,0.6097447217545083,0.3568,0.6432,-162.0,136.0,draftkings,draftkings,102.0,-122.0,draftkings,draftkings,154.0,-185.0,draftkings,draftkings,0.6052489634457784,0.3947510365542216,,,,,,-0.6900000000000004,moneyline,away_ml,0.3687200653362487,136.0,draftkings,,Anaheim Ducks,0.19258950291486465,p=0.369; spread +0.90,MODEL AWAY · SPREAD-
2026-05-07T01:30:00Z,Vegas Golden Knights,Anaheim Ducks,ev_away_pl_+1.5,-0.0091,2026-05-07,6.5,5.81,0.9,0.93,0.76,0.6312799346637513,0.3687200653362487,0.3902552782454916,0.6097447217545083,0.3568,0.6432,-162.0,136.0,draftkings,draftkings,102.0,-122.0,draftkings,draftkings,154.0,-185.0,draftkings,draftkings,0.6052489634457784,0.3947510365542216,,,,,,-0.6900000000000004,puckline,away_pl_+1.5,0.6432,-185.0,draftkings,,Anaheim Ducks +1.5,0.19229028141945112,p=0.643; spread +0.90; cover margin -2.40,MODEL AWAY · COVER-
2026-05-07T01:30:00Z,Vegas Golden Knights,Anaheim Ducks,ev_over,-0.2117,2026-05-07,6.5,5.81,0.9,0.93,0.76,0.6312799346637513,0.3687200653362487,0.3902552782454916,0.6097447217545083,0.3568,0.6432,-162.0,136.0,draftkings,draftkings,102.0,-122.0,draftkings,draftkings,154.0,-185.0,draftkings,draftkings,0.6052489634457784,0.3947510365542216,,,,,,-0.6900000000000004,totals,over,0.3902552782454916,102.0,draftkings,6.5,Over 6.5,0.1852556735123423,total 5.81 vs line 6.5 (-0.69); p=0.390; P1 pace 1.69,MODEL OVR · LINE- · PACE-
2026-05-06T23:00:00Z,Buffalo Sabres,Montréal Canadiens,ev_away_ml,-0.0053,2026-05-06,5.5,6.35,0.48,0.93,1.02,0.5263251414524541,0.4736748585475459,0.574663601752058,0.425336398247942,0.23135,0.76865,-130.0,110.0,draftkings,draftkings,-122.0,102.0,draftkings,draftkings,190.0,-230.0,draftkings,draftkings,0.6578479328659166,0.3421520671340834,,,,,,0.8499999999999996,moneyline,away_ml,0.4736748585475459,110.0,draftkings,,Montréal Canadiens,0.09845233636793982,p=0.474; spread +0.48,MODEL AWAY · SPREAD-
