date,player,team,position,market,proj_lambda
2026-01-11,Alexander Wennberg,SJS,F,ASSISTS,0.586004167307523
2026-01-11,Alexander Wennberg,SJS,F,ASSISTS,0.586004167307523
2026-01-11,Alexander Wennberg,SJS,F,BLOCKS,2.071578744260818
2026-01-11,Alexander Wennberg,SJS,F,BLOCKS,2.071578744260818
2026-01-11,Alexander Wennberg,SJS,F,GOALS,0.03025511727868198
2026-01-11,Alexander Wennberg,SJS,F,GOALS,0.03025511727868198
2026-01-11,Alexander Wennberg,SJS,F,POINTS,0.6162592845862049
2026-01-11,Alexander Wennberg,SJS,F,POINTS,0.6162592845862049
2026-01-11,Alexander Wennberg,SJS,F,SOG,1.8590175187504392
2026-01-11,Alexander Wennberg,SJS,F,SOG,1.8590175187504392
2026-01-11,Collin Graf,SJS,F,ASSISTS,0.24966478431149194
2026-01-11,Collin Graf,SJS,F,ASSISTS,0.24966478431149194
2026-01-11,Collin Graf,SJS,F,BLOCKS,0.4685294986803579
2026-01-11,Collin Graf,SJS,F,BLOCKS,0.4685294986803579
2026-01-11,Collin Graf,SJS,F,GOALS,0.2956466799535914
2026-01-11,Collin Graf,SJS,F,GOALS,0.2956466799535914
2026-01-11,Collin Graf,SJS,F,POINTS,0.5453114642650834
2026-01-11,Collin Graf,SJS,F,POINTS,0.5453114642650834
2026-01-11,Collin Graf,SJS,F,SOG,1.7081717902793947
2026-01-11,Collin Graf,SJS,F,SOG,1.7081717902793947
2026-01-11,Dmitry Orlov,SJS,F,ASSISTS,0.03788245776910601
2026-01-11,Dmitry Orlov,SJS,F,ASSISTS,0.03788245776910601
2026-01-11,Dmitry Orlov,SJS,F,BLOCKS,0.46429095851139546
2026-01-11,Dmitry Orlov,SJS,F,BLOCKS,0.46429095851139546
2026-01-11,Dmitry Orlov,SJS,F,GOALS,0.0
2026-01-11,Dmitry Orlov,SJS,F,GOALS,0.0
2026-01-11,Dmitry Orlov,SJS,F,POINTS,0.03788245776910601
2026-01-11,Dmitry Orlov,SJS,F,POINTS,0.03788245776910601
2026-01-11,Dmitry Orlov,SJS,F,SOG,1.0
2026-01-11,Dmitry Orlov,SJS,F,SOG,1.0
2026-01-11,Igor Chernyshov,SJS,F,ASSISTS,0.7093621273555941
2026-01-11,Igor Chernyshov,SJS,F,ASSISTS,0.7093621273555941
2026-01-11,Igor Chernyshov,SJS,F,ASSISTS,0.7093621273555941
2026-01-11,Igor Chernyshov,SJS,F,BLOCKS,0.07627340490424028
2026-01-11,Igor Chernyshov,SJS,F,BLOCKS,0.07627340490424028
2026-01-11,Igor Chernyshov,SJS,F,BLOCKS,0.07627340490424028
2026-01-11,Igor Chernyshov,SJS,F,GOALS,0.03025511727868198
2026-01-11,Igor Chernyshov,SJS,F,GOALS,0.03025511727868198
2026-01-11,Igor Chernyshov,SJS,F,GOALS,0.03025511727868198
2026-01-11,Igor Chernyshov,SJS,F,POINTS,0.7396172446342761
2026-01-11,Igor Chernyshov,SJS,F,POINTS,0.7396172446342761
2026-01-11,Igor Chernyshov,SJS,F,POINTS,0.7396172446342761
2026-01-11,Igor Chernyshov,SJS,F,SOG,2.1010075122164205
2026-01-11,Igor Chernyshov,SJS,F,SOG,2.1010075122164205
2026-01-11,Igor Chernyshov,SJS,F,SOG,2.1010075122164205
2026-01-11,Macklin Celebrini,SJS,F,ASSISTS,0.7690427917079354
2026-01-11,Macklin Celebrini,SJS,F,ASSISTS,0.7690427917079354
2026-01-11,Macklin Celebrini,SJS,F,ASSISTS,0.7690427917079354
2026-01-11,Macklin Celebrini,SJS,F,BLOCKS,0.39152097354920334
2026-01-11,Macklin Celebrini,SJS,F,BLOCKS,0.39152097354920334
2026-01-11,Macklin Celebrini,SJS,F,BLOCKS,0.39152097354920334
2026-01-11,Macklin Celebrini,SJS,F,GOALS,0.3630554169298045
2026-01-11,Macklin Celebrini,SJS,F,GOALS,0.3630554169298045
2026-01-11,Macklin Celebrini,SJS,F,GOALS,0.3630554169298045
2026-01-11,Macklin Celebrini,SJS,F,POINTS,1.1320982086377398
2026-01-11,Macklin Celebrini,SJS,F,POINTS,1.1320982086377398
2026-01-11,Macklin Celebrini,SJS,F,POINTS,1.1320982086377398
2026-01-11,Macklin Celebrini,SJS,F,SOG,3.7890640525727433
2026-01-11,Macklin Celebrini,SJS,F,SOG,3.7890640525727433
2026-01-11,Macklin Celebrini,SJS,F,SOG,3.7890640525727433
2026-01-11,Pavol Regenda,SJS,F,ASSISTS,0.03632066900201919
2026-01-11,Pavol Regenda,SJS,F,ASSISTS,0.03632066900201919
2026-01-11,Pavol Regenda,SJS,F,BLOCKS,0.012457989467692578
2026-01-11,Pavol Regenda,SJS,F,BLOCKS,0.012457989467692578
2026-01-11,Pavol Regenda,SJS,F,GOALS,0.18759375938943773
2026-01-11,Pavol Regenda,SJS,F,GOALS,0.18759375938943773
2026-01-11,Pavol Regenda,SJS,F,POINTS,0.22391442839145692
2026-01-11,Pavol Regenda,SJS,F,POINTS,0.22391442839145692
2026-01-11,Pavol Regenda,SJS,F,SOG,1.4998815641298073
2026-01-11,Pavol Regenda,SJS,F,SOG,1.4998815641298073
2026-01-11,Tyler Toffoli,SJS,F,ASSISTS,0.13614628054987496
2026-01-11,Tyler Toffoli,SJS,F,ASSISTS,0.13614628054987496
2026-01-11,Tyler Toffoli,SJS,F,ASSISTS,0.13614628054987496
2026-01-11,Tyler Toffoli,SJS,F,BLOCKS,0.8175754838373244
2026-01-11,Tyler Toffoli,SJS,F,BLOCKS,0.8175754838373244
2026-01-11,Tyler Toffoli,SJS,F,BLOCKS,0.8175754838373244
2026-01-11,Tyler Toffoli,SJS,F,GOALS,0.25031288361263876
2026-01-11,Tyler Toffoli,SJS,F,GOALS,0.25031288361263876
2026-01-11,Tyler Toffoli,SJS,F,GOALS,0.25031288361263876
2026-01-11,Tyler Toffoli,SJS,F,POINTS,0.3864591641625137
2026-01-11,Tyler Toffoli,SJS,F,POINTS,0.3864591641625137
2026-01-11,Tyler Toffoli,SJS,F,POINTS,0.3864591641625137
2026-01-11,Tyler Toffoli,SJS,F,SOG,2.566601690871268
2026-01-11,Tyler Toffoli,SJS,F,SOG,2.566601690871268
2026-01-11,Tyler Toffoli,SJS,F,SOG,2.566601690871268
