date,home,away,market,ev,date_key,model_total,p_home_ml,p_away_ml,period1_home_proj,period1_away_proj,p_f10_yes,p_f10_no,home_ml_odds,away_ml_odds,over_odds,under_odds,home_pl_-1.5_odds,away_pl_+1.5_odds,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,total_line_used,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-04-09,Colorado Avalanche,Calgary Flames,ev_away_ml,0.2369000000000001,2026-04-09,5.655666666666667,0.6564166666666666,0.34358333333333335,1.0691666666666666,0.7433333333333333,0.6309691374159687,0.3690308625840313,-335.0,260.0,,,,,0.35233333333333333,0.5098333333333334,0.36583333333333334,0.6341666666666667,6.0,,,,,,-0.34433333333333316,moneyline,away_ml,0.34358333333333335,260.0,,,Calgary Flames,0.3128333333333333,p=0.344,MODEL AWAY
2026-04-09,Colorado Avalanche,Calgary Flames,ev_home_ml,-0.14763805970149257,2026-04-09,5.655666666666667,0.6564166666666666,0.34358333333333335,1.0691666666666666,0.7433333333333333,0.6309691374159687,0.3690308625840313,-335.0,260.0,,,,,0.35233333333333333,0.5098333333333334,0.36583333333333334,0.6341666666666667,6.0,,,,,,-0.34433333333333316,moneyline,home_ml,0.6564166666666666,-335.0,,,Colorado Avalanche,0.3128333333333333,p=0.656,MODEL HOME
2026-04-09,Buffalo Sabres,Columbus Blue Jackets,ev_away_ml,0.2229000000000001,2026-04-09,5.816666666666666,0.4176666666666667,0.5823333333333334,0.833,1.004,0.6359084747655166,0.3640915252344834,-134.0,110.0,,,,,0.373,0.4861666666666667,0.16533333333333333,0.8346666666666667,6.0,,,,,,-0.18333333333333357,moneyline,away_ml,0.5823333333333334,110.0,,,Columbus Blue Jackets,0.16466666666666674,p=0.582,MODEL AWAY
2026-04-09,Buffalo Sabres,Columbus Blue Jackets,ev_home_ml,-0.27064179104477615,2026-04-09,5.816666666666666,0.4176666666666667,0.5823333333333334,0.833,1.004,0.6359084747655166,0.3640915252344834,-134.0,110.0,,,,,0.373,0.4861666666666667,0.16533333333333333,0.8346666666666667,6.0,,,,,,-0.18333333333333357,moneyline,home_ml,0.4176666666666667,-134.0,,,Buffalo Sabres,0.16466666666666663,p=0.418,MODEL HOME
2026-04-09,Seattle Kraken,Vegas Golden Knights,ev_home_ml,0.013879999999999892,2026-04-09,6.0075,0.426,0.574,0.9045,1.0286666666666666,0.6546654655385575,0.34533453446144247,138.0,-167.0,,,,,0.4003333333333333,0.4545,0.18233333333333332,0.8176666666666667,6.0,,,,,,0.007500000000000284,moneyline,home_ml,0.426,138.0,,,Seattle Kraken,0.14800000000000002,p=0.426,MODEL HOME
2026-04-09,Seattle Kraken,Vegas Golden Knights,ev_away_ml,-0.08228742514970078,2026-04-09,6.0075,0.426,0.574,0.9045,1.0286666666666666,0.6546654655385575,0.34533453446144247,138.0,-167.0,,,,,0.4003333333333333,0.4545,0.18233333333333332,0.8176666666666667,6.0,,,,,,0.007500000000000284,moneyline,away_ml,0.574,-167.0,,,Vegas Golden Knights,0.1479999999999999,p=0.574,MODEL AWAY
2026-04-09,Anaheim Ducks,San Jose Sharks,ev_away_ml,0.3138458333333335,2026-04-09,6.006,0.4409166666666667,0.5590833333333334,0.9038333333333334,1.021,0.6530790494959902,0.34692095050400984,-165.0,135.0,,,,,0.4021666666666667,0.4598333333333333,0.18816666666666668,0.8118333333333333,6.0,,,,,,0.006000000000000227,moneyline,away_ml,0.5590833333333334,135.0,,,San Jose Sharks,0.11816666666666675,p=0.559,MODEL AWAY
2026-04-09,Anaheim Ducks,San Jose Sharks,ev_home_ml,-0.2918611111111112,2026-04-09,6.006,0.4409166666666667,0.5590833333333334,0.9038333333333334,1.021,0.6530790494959902,0.34692095050400984,-165.0,135.0,,,,,0.4021666666666667,0.4598333333333333,0.18816666666666668,0.8118333333333333,6.0,,,,,,0.006000000000000227,moneyline,home_ml,0.4409166666666667,-165.0,,,Anaheim Ducks,0.11816666666666664,p=0.441,MODEL HOME
2026-04-09,Ottawa Senators,Florida Panthers,ev_away_ml,0.6590000000000001,2026-04-09,6.393833333333333,0.447,0.553,0.971,1.0758333333333334,0.6755936341041321,0.3244063658958679,-250.0,200.0,,,,,0.4713333333333333,0.3953333333333333,0.1995,0.8005,6.0,,,,,,0.39383333333333326,moneyline,away_ml,0.553,200.0,,,Florida Panthers,0.1060000000000001,p=0.553,MODEL AWAY
2026-04-09,Ottawa Senators,Florida Panthers,ev_home_ml,-0.3742,2026-04-09,6.393833333333333,0.447,0.553,0.971,1.0758333333333334,0.6755936341041321,0.3244063658958679,-250.0,200.0,,,,,0.4713333333333333,0.3953333333333333,0.1995,0.8005,6.0,,,,,,0.39383333333333326,moneyline,home_ml,0.447,-250.0,,,Ottawa Senators,0.10599999999999998,p=0.447,MODEL HOME
