date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,prob,edge_score,edge_reasons,chosen_prob
2026-04-04,Will Smith,SJS,NSH,ASSISTS,0.5,0.0,0.0,130,-166.0,draftkings,Under,-166.0,0.6024096385542168,1.0,0.719747427939997,MODEL UND · CONF60+ · B2B · MATCHUP+,1.0
2026-04-04,Will Smith,SJS,NSH,POINTS,0.5,0.0061,0.005938,-160,124.0,draftkings,Under,124.0,1.2263775905894971,0.993918567227454,0.7178470881788468,MODEL UND · CONF60+ · B2B · MATCHUP+,0.993918567227454
2026-04-04,Tage Thompson,BUF,WSH,POINTS,0.5,0.0001,0.000125,-180,140.0,draftkings,Under,140.0,1.3997600119996,0.9999000049998333,0.7136456353805285,MODEL UND · CONF60+,0.9999000049998333
2026-04-04,Elias Pettersson,VAN,UTA,POINTS,1.5,0.4346,0.087313,-115,-115.0,draftkings,Under,-115.0,0.7367090372956914,0.9289373920418815,0.6322001217361906,MODEL UND · CONF60+ · B2B,0.9289373920418815
2026-04-04,Ryan Nugent-Hopkins,EDM,VGK,POINTS,0.5,0.184,0.151125,-135,105.0,betonlineag,Under,105.0,0.7054683978446767,0.8319358038266716,0.5996453678324294,MODEL UND · CONF60+ · B2B · MATCHUP+,0.8319358038266716
2026-04-04,Clayton Keller,UTA,VAN,SOG,2.5,4.2919,0.55525,-140,110.0,draftkings,Over,-140.0,0.3742177679999853,0.8016270313333247,0.5810303136864523,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.8016270313333247
2026-04-04,Brayden Point,TBL,BOS,ASSISTS,0.5,0.228,0.193812,120,-154.0,draftkings,Under,-154.0,0.31308806492341057,0.7961242598354537,0.5780676491716601,MODEL UND · CONF60+ · MATCHUP+,0.7961242598354537
2026-04-04,Mikhail Sergachev,UTA,VAN,SOG,1.5,2.9256,0.577063,-145,114.0,draftkings,Over,-145.0,0.33391559006920046,0.7894602471838125,0.5712968863668425,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.7894602471838125
2026-04-04,Filip Forsberg,NSH,SJS,POINTS,0.5,1.526,0.626062,-208,159.0,betonlineag,Over,-208.0,0.1588447512910982,0.782596455417365,0.5657720831865524,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.782596455417365
2026-04-04,Linus Karlsson,VAN,UTA,SOG,1.5,3.2774,0.606875,-105,-125.0,draftkings,Over,-105.0,0.6373249978971812,0.838629876971727,0.5654684931324496,MODEL OVR · CONF60+ · B2B,0.838629876971727
2026-04-04,Patrick Kane,DET,NYR,ASSISTS,0.5,0.2226,0.183375,110,-140.0,draftkings,Under,-140.0,0.37217421586056343,0.8004349592519953,0.5646149856542734,MODEL UND · CONF60+ · MATCHUP+,0.8004349592519953
2026-04-04,Erik Karlsson,PIT,FLA,POINTS,0.5,1.6005,0.637188,-140,110.0,draftkings,Over,-140.0,0.36835040862539936,0.7982044050314829,0.5585857205781005,MODEL OVR · CONF60+ · MATCHUP+,0.7982044050314829
2026-04-04,Bobby McMann,SEA,CHI,POINTS,0.5,1.3735,0.594562,-132,102.0,betonlineag,Over,-132.0,0.3125239361349722,0.7467808602147256,0.5578041468758147,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.7467808602147256
2026-04-04,Will Cuylle,NYR,DET,SOG,1.5,3.0381,0.58625,-145,114.0,draftkings,Over,-145.0,0.3626571800149553,0.8064705759272184,0.5515976154913868,MODEL OVR · CONF60+,0.8064705759272184
2026-04-04,Linus Karlsson,VAN,UTA,POINTS,0.5,1.6005,0.632,160,-210.0,draftkings,Over,160.0,1.0753314530818556,0.7982044050314829,0.5495133159225009,MODEL OVR · CONF60+ · B2B,0.7982044050314829
2026-04-04,Lucas Raymond,DET,NYR,ASSISTS,0.5,0.2529,0.20825,130,-166.0,draftkings,Under,-166.0,0.2443440460452258,0.7765455324943891,0.5455034442481884,MODEL UND · CONF60+ · MATCHUP+,0.7765455324943891
2026-04-04,Anthony Cirelli,TBL,BOS,SOG,1.5,2.8696,0.570375,-140,110.0,draftkings,Over,-140.0,0.3380172376324456,0.7805100552855933,0.5453615182697406,MODEL OVR · CONF60+ · MATCHUP+,0.7805100552855933
2026-04-04,Vincent Trocheck,NYR,DET,ASSISTS,0.5,0.2271,0.186938,124,-160.0,draftkings,Under,-160.0,0.2948667780691205,0.7968410941963818,0.5432248780579723,MODEL UND · CONF60+,0.7968410941963818
2026-04-04,Alex DeBrincat,DET,NYR,POINTS,0.5,1.758,0.663,-245,185.0,draftkings,Over,-245.0,0.16541098871376897,0.8276107021300678,0.542337110576081,MODEL OVR · CONF60+ · MATCHUP-,0.8276107021300678
2026-04-04,Logan Stankoven,CAR,NYI,SOG,1.5,2.8537,0.568125,-180,140.0,draftkings,Over,-180.0,0.21008004586552181,0.7779086009135497,0.5331656758475503,MODEL OVR · CONF60+,0.7779086009135497
2026-04-04,Matt Boldy,MIN,OTT,ASSISTS,0.5,0.2493,0.209937,125,-165.0,betmgm,Under,-165.0,0.251677125058322,0.779346134470276,0.5244845862791646,MODEL UND · CONF60+ · B2B,0.779346134470276
2026-04-04,Mark Stone,VGK,EDM,ASSISTS,0.5,0.3532,0.267125,100,-130.0,draftkings,Under,-130.0,0.2427726089039216,0.7024366919891731,0.5207862373326083,MODEL UND · CONF60+ · B2B · MATCHUP+,0.7024366919891731
2026-04-04,Valeri Nichushkin,COL,DAL,SOG,1.5,3.0324,0.591875,-125,-105.0,draftkings,Over,-125.0,0.45015028516611744,0.8056390473145096,0.512090768283378,MODEL OVR · CONF60+ · MATCHUP-,0.8056390473145096
2026-04-04,Rickard Rakell,PIT,FLA,POINTS,0.5,1.3229,0.593063,-160,124.0,draftkings,Over,-160.0,0.19216218581034178,0.7336382681909795,0.5069328111056979,MODEL OVR · CONF60+ · MATCHUP+,0.7336382681909795
2026-04-04,Mitch Marner,VGK,EDM,SOG,1.5,2.9566,0.576313,-188,145.0,draftkings,Over,-188.0,0.21676169453176947,0.7942749950415717,0.5056802950380751,MODEL OVR · CONF60+ · B2B · MATCHUP-,0.7942749950415717
2026-04-04,Jack Eichel,VGK,EDM,ASSISTS,0.5,0.388,0.282187,-105,-125.0,draftkings,Under,-125.0,0.22114221787538746,0.6784123432641042,0.501566758352553,MODEL UND · CONF60+ · B2B · MATCHUP+,0.6784123432641042
2026-04-04,Jack Hughes,NJD,MTL,SOG,3.5,2.3849,0.24725,-144,110.0,fanduel,Under,110.0,0.6419333267877468,0.7818730127560699,0.49894634280529976,MODEL UND · CONF60+ · MATCHUP-,0.7818730127560699
2026-04-04,Pavel Zacha,BOS,TBL,POINTS,0.5,1.532,0.634125,-110,-120.0,betmgm,Over,-110.0,0.4965305814502786,0.7838969712358602,0.49578957463979395,MODEL OVR · CONF60+ · MATCHUP-,0.7838969712358602
2026-04-04,Mika Zibanejad,NYR,DET,ASSISTS,0.5,0.3112,0.241125,114,-145.0,draftkings,Under,-145.0,0.2377862082629486,0.7325673477474594,0.49180588089883426,MODEL UND · CONF60+,0.7325673477474594
2026-04-04,Rasmus Dahlin,BUF,WSH,ASSISTS,0.5,0.3288,0.254563,-105,-125.0,draftkings,Under,-125.0,0.29561652753964063,0.7197869597442448,0.49097186800628306,MODEL UND · CONF60+,0.7197869597442448
2026-04-04,Alex Tuch,BUF,WSH,POINTS,0.5,0.3275,0.255625,-115,-115.0,draftkings,Under,-115.0,0.34743919673253265,0.7207232912755408,0.49030426440109454,MODEL UND · CONF60+,0.7207232912755408
2026-04-04,Nikolaj Ehlers,CAR,NYI,POINTS,0.5,1.2861,0.581625,-165,125.0,betmgm,Over,-165.0,0.16223148269642196,0.7236535646977722,0.4867995371379529,MODEL OVR · CONF60+,0.7236535646977722
2026-04-04,Seth Jones,FLA,PIT,ASSISTS,0.5,0.2133,0.173187,120,-160.0,betmgm,Under,-160.0,0.3128598059504091,0.8079137267387133,0.4800654654916336,MODEL UND · CONF60+ · MATCHUP-,0.8079137267387133
2026-04-04,Tim Stützle,OTT,MIN,ASSISTS,0.5,0.3365,0.259688,100,-130.0,draftkings,Under,-130.0,0.2637011786347293,0.7142658835761514,0.4771647095617879,MODEL UND · CONF60+,0.7142658835761514
2026-04-04,Mikhail Sergachev,UTA,VAN,ASSISTS,0.5,0.9336,0.489312,-118,-110.0,betmgm,Over,-118.0,0.12115576437941078,0.6068641293429838,0.4769949695031745,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.6068641293429838
2026-04-04,Nick Suzuki,MTL,NJD,ASSISTS,0.5,1.1365,0.55025,-180,140.0,draftkings,Over,-180.0,0.05631501177759818,0.679059650428456,0.4700712784660987,MODEL OVR · CONF60+ · MATCHUP+,0.679059650428456
2026-04-04,Tom Wilson,WSH,BUF,POINTS,0.5,0.4093,0.290938,-145,114.0,draftkings,Under,114.0,0.42120603139945667,0.6641149679436714,0.4680995059588888,MODEL UND · CONF60+ · MATCHUP+,0.6641149679436714
2026-04-04,Brayden Point,TBL,BOS,POINTS,0.5,0.4108,0.298,-180,140.0,draftkings,Under,140.0,0.5914869013944087,0.6631195422476703,0.4673031654020879,MODEL UND · CONF60+ · MATCHUP+,0.6631195422476703
2026-04-04,Mitch Marner,VGK,EDM,ASSISTS,0.5,0.4533,0.326437,-125,-105.0,draftkings,Under,-105.0,0.24079168182962174,0.6355274467907819,0.4672588411738953,MODEL UND · CONF60+ · B2B · MATCHUP+,0.6355274467907819
2026-04-04,Jonathan Marchessault,NSH,SJS,POINTS,0.5,1.0505,0.531875,-115,-115.0,draftkings,Over,-115.0,0.2156608073575761,0.650237176028471,0.4598846596754372,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.650237176028471
2026-04-04,Jack Eichel,VGK,EDM,POINTS,0.5,0.4683,0.324625,-217,165.0,betonlineag,Under,165.0,0.6590740408144804,0.6260656757790493,0.45903854008801676,MODEL UND · CONF60+ · B2B · MATCHUP+,0.6260656757790493
2026-04-04,Macklin Celebrini,SJS,NSH,ASSISTS,0.5,0.421,0.304812,-160,124.0,draftkings,Under,124.0,0.4703138271565437,0.6563901014091712,0.44485950906733396,MODEL UND · CONF60+ · B2B · MATCHUP+,0.6563901014091712
2026-04-04,Patrick Kane,DET,NYR,POINTS,0.5,0.4211,0.305937,-165,125.0,betmgm,Under,125.0,0.47673004778196093,0.6563244656808715,0.4448110236726704,MODEL UND · CONF60+ · MATCHUP+,0.6563244656808715
2026-04-04,Mark Scheifele,WPG,CBJ,ASSISTS,0.5,0.439,0.306937,-130,-105.0,betmgm,Under,-105.0,0.2586624745153263,0.6446807796298013,0.44442828916549054,MODEL UND · CONF60+ · B2B · MATCHUP+,0.6446807796298013
2026-04-04,Joel Eriksson Ek,MIN,OTT,POINTS,0.5,0.405,0.299687,-110,-120.0,betmgm,Under,-120.0,0.22279081990720317,0.6669768108584744,0.441177927387066,MODEL UND · CONF60+ · B2B,0.6669768108584744
2026-04-04,Quinton Byfield,LAK,TOR,POINTS,0.5,0.983,0.507437,-125,-105.0,betmgm,Over,-125.0,0.126463665019119,0.6258131472328439,0.43499612418289085,MODEL OVR · CONF60+ · B2B · MATCHUP+,0.6258131472328439
2026-04-04,Vincent Trocheck,NYR,DET,POINTS,0.5,0.4225,0.30675,-140,110.0,draftkings,Under,110.0,0.37635313408636517,0.6554062543268405,0.42883225372674466,MODEL UND · CONF60+,0.6554062543268405
2026-04-04,Cole Caufield,MTL,NJD,GOALS,0.5,1.0157,0.519875,125,-170.0,fanduel,Over,125.0,0.43516511697614935,0.6378511631005108,0.4254122190590095,MODEL OVR · CONF60+,0.6378511631005108
2026-04-04,John Carlson,ANA,CGY,ASSISTS,0.5,0.952,0.50625,-115,-115.0,draftkings,Over,-115.0,0.14797228182206912,0.6140316856257579,0.42239903676414914,MODEL OVR · CONF60+ · MATCHUP+,0.6140316856257579
2026-04-04,Matt Coronato,CGY,ANA,POINTS,0.5,1.015,0.525312,114,-145.0,draftkings,Over,114.0,0.36445880015847043,0.6375975701675096,0.42102784803132226,MODEL OVR · CONF60+ · B2B,0.6375975701675096
2026-04-04,Shayne Gostisbehere,CAR,NYI,POINTS,0.5,1.0186,0.515312,-110,-118.0,betmgm,Over,-110.0,0.2197179400560032,0.6388998733626683,0.4189965840698698,MODEL OVR · CONF60+,0.6388998733626683
2026-04-04,Elias Pettersson,VAN,UTA,POINTS,0.5,0.4346,0.30825,-125,-105.0,draftkings,Under,-105.0,0.26421279114527185,0.6475236247329441,0.4070691078890407,MODEL UND · CONF60+ · B2B,0.6475236247329441
2026-04-04,Kirill Marchenko,CBJ,WPG,POINTS,0.5,0.4898,0.33525,-175,135.0,draftkings,Under,135.0,0.4399599895340047,0.6127489317165977,0.400870337729153,MODEL UND · CONF60+,0.6127489317165977
2026-04-04,Brock Nelson,COL,DAL,POINTS,0.5,0.5088,0.347062,-154,120.0,draftkings,Under,120.0,0.32267653328063484,0.6012166060366522,0.3977274737333185,MODEL UND · CONF60+,0.6012166060366522
2026-04-04,Jordan Spence,OTT,MIN,POINTS,0.5,0.9632,0.505938,106,-137.0,betonlineag,Over,106.0,0.2737606506520044,0.6183304129378662,0.39325495299196994,MODEL OVR · CONF60+,0.6183304129378662
2026-04-04,Jared McCann,SEA,CHI,POINTS,0.5,0.4304,0.310125,-147,113.0,betonlineag,Under,113.0,0.38503024884393144,0.6502489431192167,0.35981969579133916,MODEL UND · CONF60+ · B2B · MATCHUP-,0.6502489431192167
