date,home,away,market,ev,date_key,total_line_used,model_total,model_spread,period1_home_proj,period1_away_proj,p_home_ml,p_away_ml,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,home_ml_odds,away_ml_odds,home_ml_book,away_ml_book,over_odds,under_odds,over_book,under_book,home_pl_-1.5_odds,away_pl_+1.5_odds,home_pl_-1.5_book,away_pl_+1.5_book,p_f10_yes,p_f10_no,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-04-21T02:00:00Z,Edmonton Oilers,Anaheim Ducks,ev_home_ml,-0.033,2026-04-21,6.5,6.13,1.12,1.07,0.77,0.621663616267719,0.3783363837322809,0.4784606357727941,0.5215393642272059,0.4148,0.5851999999999999,-180.0,150.0,draftkings,draftkings,-135.0,114.0,draftkings,draftkings,140.0,-166.0,draftkings,draftkings,0.6365087304350432,0.3634912695649568,,,,,,-0.3700000000000001,moneyline,home_ml,0.621663616267719,-180.0,draftkings,,Edmonton Oilers,0.49281720140417173,p=0.622; spread +1.12,MODEL HOME · SPREAD+
2026-04-20T23:00:00Z,Pittsburgh Penguins,Philadelphia Flyers,ev_under,0.0534,2026-04-20,6.5,6.39,-0.06,0.86,0.94,0.5469640232758229,0.453035976724177,0.3948607163740593,0.6051392836259407,0.26465,0.73535,-155.0,130.0,draftkings,draftkings,114.0,-135.0,draftkings,draftkings,164.0,-198.0,draftkings,draftkings,0.6284233089779543,0.3715766910220457,,,,,,-0.11000000000000032,totals,under,0.6051392836259407,-135.0,draftkings,6.5,Under 6.5,0.43471154895592334,total 6.39 vs line 6.5 (-0.11); p=0.605; P1 pace 1.80,MODEL UND · PACE+
2026-04-20T23:30:00Z,Carolina Hurricanes,Ottawa Senators,ev_home_ml,-0.0274,2026-04-20,5.5,5.97,0.7,1.08,0.72,0.580439839784583,0.419560160215417,0.4998006771435628,0.5001993228564372,0.3661,0.6339,-148.0,124.0,draftkings,draftkings,-115.0,-105.0,draftkings,draftkings,170.0,-205.0,draftkings,draftkings,0.6284233089779543,0.3715766910220457,,,,,,0.46999999999999975,moneyline,home_ml,0.580439839784583,-148.0,draftkings,,Carolina Hurricanes,0.41358679057401865,p=0.580; spread +0.70,MODEL HOME · SPREAD+
2026-04-21T02:00:00Z,Edmonton Oilers,Anaheim Ducks,ev_under,0.1161,2026-04-21,6.5,6.13,1.12,1.07,0.77,0.621663616267719,0.3783363837322809,0.4784606357727941,0.5215393642272059,0.4148,0.5851999999999999,-180.0,150.0,draftkings,draftkings,-135.0,114.0,draftkings,draftkings,140.0,-166.0,draftkings,draftkings,0.6365087304350432,0.3634912695649568,,,,,,-0.3700000000000001,totals,under,0.5215393642272059,114.0,draftkings,6.5,Under 6.5,0.41184023382261836,total 6.13 vs line 6.5 (-0.37); p=0.522; P1 pace 1.84,MODEL UND · LINE+ · PACE+
2026-04-21T01:30:00Z,Dallas Stars,Minnesota Wild,ev_home_ml,-0.0632,2026-04-21,5.5,5.88,0.79,0.89,0.87,0.5381370231094513,0.4618629768905486,0.5256994993330151,0.4743005006669849,0.30535,0.69465,-135.0,114.0,draftkings,draftkings,-130.0,110.0,draftkings,draftkings,195.0,-238.0,draftkings,draftkings,0.6201580371486213,0.3798419628513787,,,,,,0.3799999999999999,moneyline,home_ml,0.5381370231094513,-135.0,draftkings,,Dallas Stars,0.3660104963506195,p=0.538; spread +0.79,MODEL HOME · SPREAD+
2026-04-20T23:30:00Z,Carolina Hurricanes,Ottawa Senators,ev_over,-0.0656,2026-04-20,5.5,5.97,0.7,1.08,0.72,0.580439839784583,0.419560160215417,0.4998006771435628,0.5001993228564372,0.3661,0.6339,-148.0,124.0,draftkings,draftkings,-115.0,-105.0,draftkings,draftkings,170.0,-205.0,draftkings,draftkings,0.6284233089779543,0.3715766910220457,,,,,,0.46999999999999975,totals,over,0.4998006771435628,-115.0,draftkings,5.5,Over 5.5,0.34443857836696945,total 5.97 vs line 5.5 (+0.47); p=0.500; P1 pace 1.80,MODEL OVR · LINE+ · PACE-
2026-04-21T01:30:00Z,Dallas Stars,Minnesota Wild,ev_over,-0.0699,2026-04-21,5.5,5.88,0.79,0.89,0.87,0.5381370231094513,0.4618629768905486,0.5256994993330151,0.4743005006669849,0.30535,0.69465,-135.0,114.0,draftkings,draftkings,-130.0,110.0,draftkings,draftkings,195.0,-238.0,draftkings,draftkings,0.6201580371486213,0.3798419628513787,,,,,,0.3799999999999999,totals,over,0.5256994993330151,-130.0,draftkings,5.5,Over 5.5,0.3443673879126942,total 5.88 vs line 5.5 (+0.38); p=0.526; P1 pace 1.76,MODEL OVR · LINE+ · PACE-
2026-04-20T23:00:00Z,Pittsburgh Penguins,Philadelphia Flyers,ev_away_pl_+1.5,0.1067,2026-04-20,6.5,6.39,-0.06,0.86,0.94,0.5469640232758229,0.453035976724177,0.3948607163740593,0.6051392836259407,0.26465,0.73535,-155.0,130.0,draftkings,draftkings,114.0,-135.0,draftkings,draftkings,164.0,-198.0,draftkings,draftkings,0.6284233089779543,0.3715766910220457,,,,,,-0.11000000000000032,puckline,away_pl_+1.5,0.73535,-198.0,draftkings,,Philadelphia Flyers +1.5,0.3294702373111097,p=0.735; spread -0.06; cover margin -1.44,MODEL AWAY · COVER-
2026-04-20T23:00:00Z,Pittsburgh Penguins,Philadelphia Flyers,ev_home_pl_-1.5,-0.3013,2026-04-20,6.5,6.39,-0.06,0.86,0.94,0.5469640232758229,0.453035976724177,0.3948607163740593,0.6051392836259407,0.26465,0.73535,-155.0,130.0,draftkings,draftkings,114.0,-135.0,draftkings,draftkings,164.0,-198.0,draftkings,draftkings,0.6284233089779543,0.3715766910220457,,,,,,-0.11000000000000032,puckline,home_pl_-1.5,0.26465,164.0,draftkings,,Pittsburgh Penguins -1.5,0.325796540475982,p=0.265; spread -0.06; cover margin -1.56,MODEL HOME · COVER-
2026-04-21T01:30:00Z,Dallas Stars,Minnesota Wild,ev_home_pl_-1.5,-0.0992,2026-04-21,5.5,5.88,0.79,0.89,0.87,0.5381370231094513,0.4618629768905486,0.5256994993330151,0.4743005006669849,0.30535,0.69465,-135.0,114.0,draftkings,draftkings,-130.0,110.0,draftkings,draftkings,195.0,-238.0,draftkings,draftkings,0.6201580371486213,0.3798419628513787,,,,,,0.3799999999999999,puckline,home_pl_-1.5,0.30535,195.0,draftkings,,Dallas Stars -1.5,0.32346641797950426,p=0.305; spread +0.79; cover margin -0.71,MODEL HOME · COVER-
2026-04-20T23:00:00Z,Pittsburgh Penguins,Philadelphia Flyers,ev_over,-0.155,2026-04-20,6.5,6.39,-0.06,0.86,0.94,0.5469640232758229,0.453035976724177,0.3948607163740593,0.6051392836259407,0.26465,0.73535,-155.0,130.0,draftkings,draftkings,114.0,-135.0,draftkings,draftkings,164.0,-198.0,draftkings,draftkings,0.6284233089779543,0.3715766910220457,,,,,,-0.11000000000000032,totals,over,0.3948607163740593,114.0,draftkings,6.5,Over 6.5,0.3062434052928178,total 6.39 vs line 6.5 (-0.11); p=0.395; P1 pace 1.80,MODEL OVR · PACE-
2026-04-21T02:00:00Z,Edmonton Oilers,Anaheim Ducks,ev_f10_yes,0.0608,2026-04-21,6.5,6.13,1.12,1.07,0.77,0.621663616267719,0.3783363837322809,0.4784606357727941,0.5215393642272059,0.4148,0.5851999999999999,-180.0,150.0,draftkings,draftkings,-135.0,114.0,draftkings,draftkings,140.0,-166.0,draftkings,draftkings,0.6365087304350432,0.3634912695649568,,,,,,-0.3700000000000001,first10,f10_yes,0.6365087304350432,,,,Yes,0.29011683618504114,p=0.637; P1 pace 1.84,MODEL YES · PACE-
