date,home,away,market,ev
2025-11-07T00:00:00Z,Boston Bruins,Ottawa Senators,ev_home_ml,0.6338
2025-11-07T00:00:00Z,Boston Bruins,Ottawa Senators,ev_away_pl_+1.5,0.4085
2025-11-07T01:00:00Z,Nashville Predators,Philadelphia Flyers,ev_over,0.1609
2025-11-07T00:30:00Z,Pittsburgh Penguins,Washington Capitals,ev_away_pl_+1.5,0.1403
2025-11-07T00:00:00Z,New Jersey Devils,Montréal Canadiens,ev_away_pl_+1.5,0.1232
2025-11-07T00:00:00Z,New Jersey Devils,Montréal Canadiens,ev_f10_yes,0.1088
2025-11-07T03:00:00Z,Los Angeles Kings,Florida Panthers,ev_over,0.1078
2025-11-07T00:00:00Z,Buffalo Sabres,St. Louis Blues,ev_away_pl_+1.5,0.104
2025-11-07T00:00:00Z,Carolina Hurricanes,Minnesota Wild,ev_home_ml,0.1036
2025-11-07T03:00:00Z,Los Angeles Kings,Florida Panthers,ev_f10_yes,0.0995
2025-11-07T01:00:00Z,Nashville Predators,Philadelphia Flyers,ev_f10_yes,0.0869
2025-11-07T00:00:00Z,New Jersey Devils,Montréal Canadiens,ev_home_ml,0.0735
2025-11-07T01:00:00Z,Dallas Stars,Anaheim Ducks,ev_f10_yes,0.0708
2025-11-07T00:30:00Z,Pittsburgh Penguins,Washington Capitals,ev_f10_yes,0.0675
2025-11-07T03:00:00Z,Vegas Golden Knights,Tampa Bay Lightning,ev_home_pl_-1.5,0.0649
2025-11-07T00:00:00Z,Boston Bruins,Ottawa Senators,ev_f10_yes,0.0608
2025-11-07T00:30:00Z,Pittsburgh Penguins,Washington Capitals,ev_away_ml,0.0535
2025-11-07T03:00:00Z,Los Angeles Kings,Florida Panthers,ev_home_ml,0.0459
2025-11-07T01:00:00Z,Nashville Predators,Philadelphia Flyers,ev_away_ml,0.0427
2025-11-07T00:00:00Z,Carolina Hurricanes,Minnesota Wild,ev_away_pl_+1.5,0.0415
