date,player,team,opp,market,line,proj_lambda,lam_scale_mean,p_over,side,chosen_prob
2026-01-26,Joonas Korpisalo,BOS,NYR,SAVES,28.5,1.511,1.0069,0.0,Under,1.0
2026-01-26,Joonas Korpisalo,BOS,NYR,SAVES,30.5,1.511,1.0069,0.0,Under,1.0
2026-01-26,Elvis Merzlikins,CBJ,,SAVES,30.5,1.7937,0.9912,1e-06,Under,0.999999
2026-01-26,Joonas Korpisalo,BOS,NYR,SAVES,26.5,1.511,1.0069,1e-06,Under,0.999999
2026-01-26,Elvis Merzlikins,CBJ,,SAVES,28.5,1.7937,0.9912,2e-06,Under,0.999998
2026-01-26,Joonas Korpisalo,BOS,NYR,SAVES,24.5,1.511,1.0069,2e-06,Under,0.999998
2026-01-26,Artemi Panarin,NYR,BOS,BLOCKS,3.5,0.0423,1.0069,3e-06,Under,0.999997
2026-01-26,Mavrik Bourque,DAL,,BLOCKS,3.5,0.0462,1.0,4e-06,Under,0.999996
2026-01-26,Elvis Merzlikins,CBJ,,SAVES,26.5,1.7937,0.9912,6e-06,Under,0.999994
2026-01-26,Maxim Tsyplakov,NYI,PHI,BLOCKS,3.5,0.054,1.0004,7e-06,Under,0.999993
2026-01-26,Kurtis MacDermid,OTT,,BLOCKS,3.5,0.0541,1.0,7e-06,Under,0.999993
2026-01-26,Joe Veleno,MTL,,BLOCKS,3.5,0.0628,1.0,1.3e-05,Under,0.999987
2026-01-26,Daniil Tarasov,FLA,,SAVES,30.5,2.2986,1.0065,1.3e-05,Under,0.999987
2026-01-26,Elvis Merzlikins,CBJ,,SAVES,24.5,1.7937,0.9912,1.7e-05,Under,0.999983
2026-01-26,Cam Talbot,DET,,SAVES,30.5,2.3778,0.9983,2.5e-05,Under,0.999975
2026-01-26,Daniil Tarasov,FLA,,SAVES,28.5,2.2986,1.0065,2.6e-05,Under,0.999974
2026-01-26,Nikita Tolopilo,VAN,,SAVES,30.5,2.5082,1.0004,4.3e-05,Under,0.999957
2026-01-26,Cam Talbot,DET,,SAVES,28.5,2.3778,0.9983,5e-05,Under,0.99995
2026-01-26,Ryan Leonard,WSH,,BLOCKS,3.5,0.0921,1.0,5.4e-05,Under,0.999946
2026-01-26,Daniil Tarasov,FLA,,SAVES,26.5,2.2986,1.0065,5.5e-05,Under,0.999945
2026-01-26,Anton Lundell,FLA,,BLOCKS,3.5,0.0962,1.0,5.7e-05,Under,0.999943
2026-01-26,Ryan Lomberg,CGY,,BLOCKS,3.5,0.0971,1.0,5.7e-05,Under,0.999943
2026-01-26,Cam Hebig,UTA,TBL,BLOCKS,3.5,0.0962,1.0104,5.9e-05,Under,0.999941
2026-01-26,Keegan Kolesar,VGK,,BLOCKS,3.5,0.1015,1.0,6.4e-05,Under,0.999936
2026-01-26,Artemi Panarin,NYR,BOS,BLOCKS,2.5,0.0423,1.0069,6.6e-05,Under,0.999934
2026-01-26,Tyler Seguin,DAL,,BLOCKS,3.5,0.103,1.0,7.6e-05,Under,0.999924
2026-01-26,Nikita Tolopilo,VAN,,SAVES,28.5,2.5082,1.0004,8.5e-05,Under,0.999915
2026-01-26,Mavrik Bourque,DAL,,BLOCKS,2.5,0.0462,1.0,8.7e-05,Under,0.999913
2026-01-26,Reilly Smith,VGK,,BLOCKS,3.5,0.1134,1.0,9.6e-05,Under,0.999904
2026-01-26,Cam Talbot,DET,,SAVES,26.5,2.3778,0.9983,0.0001,Under,0.9999
2026-01-26,Will Smith,SJS,,BLOCKS,3.5,0.1134,1.0,0.000102,Under,0.999898
2026-01-26,Egor Chinakhov,PIT,,BLOCKS,3.5,0.1132,1.0,0.000107,Under,0.999893
2026-01-26,Brendan Smith,CBJ,,BLOCKS,3.5,0.1134,1.0,0.000109,Under,0.999891
2026-01-26,Michael Bunting,NSH,,BLOCKS,3.5,0.1134,1.0,0.000111,Under,0.999889
2026-01-26,Cole Smith,NSH,,BLOCKS,3.5,0.1134,1.0,0.000111,Under,0.999889
2026-01-26,Jonathan Marchessault,NSH,,BLOCKS,3.5,0.1134,1.0,0.000111,Under,0.999889
2026-01-26,Daniil Tarasov,FLA,,SAVES,24.5,2.2986,1.0065,0.000112,Under,0.999888
2026-01-26,Tyson Jost,NSH,,BLOCKS,3.5,0.1139,1.0,0.000113,Under,0.999887
2026-01-26,Kyle Palmieri,NYI,PHI,BLOCKS,3.5,0.1171,1.0004,0.000129,Under,0.999871
2026-01-26,Dylan Cozens,OTT,,BLOCKS,3.5,0.1206,1.0,0.00013,Under,0.99987
2026-01-26,Kurtis MacDermid,OTT,,BLOCKS,2.5,0.0541,1.0,0.000132,Under,0.999868
2026-01-26,Maxim Tsyplakov,NYI,PHI,BLOCKS,2.5,0.054,1.0004,0.000142,Under,0.999858
2026-01-26,Aatu Raty,VAN,,BLOCKS,3.5,0.1209,1.0,0.000146,Under,0.999854
2026-01-26,Philipp Kurashev,SJS,,BLOCKS,3.5,0.1281,1.0,0.000157,Under,0.999843
2026-01-26,Collin Graf,SJS,,BLOCKS,3.5,0.1281,1.0,0.000157,Under,0.999843
2026-01-26,Drake Batherson,OTT,,BLOCKS,3.5,0.1285,1.0,0.000163,Under,0.999837
2026-01-26,Nikita Tolopilo,VAN,,SAVES,26.5,2.5082,1.0004,0.000163,Under,0.999837
2026-01-26,Stephen Halliday,OTT,,BLOCKS,3.5,0.1285,1.0,0.000163,Under,0.999837
