date,home,away,market,ev,date_key,model_total,p_home_ml,p_away_ml,period1_home_proj,period1_away_proj,p_f10_yes,p_f10_no,home_ml_odds,away_ml_odds,over_odds,under_odds,home_pl_-1.5_odds,away_pl_+1.5_odds,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,total_line_used,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons
2026-03-02,Nashville Predators,Detroit Red Wings,ev_under,0.703895061728395,2026-03-02,2.7403333333333335,0.67075,0.32925,0.559,0.309,0.3796056780734973,0.6203943219265027,-110.0,-110.0,114.0,-135.0,225.0,-278.0,0.021166666666666667,0.9788333333333333,0.27466666666666667,0.7253333333333334,6.5,,,,,,-3.7596666666666665,totals,under,0.9788333333333333,-135.0,,6.5,Under 6.5,0.9799589282087777,total 2.74 vs line 6.5 (-3.76); p=0.979; P1 pace 0.87
2026-03-02,New York Rangers,Columbus Blue Jackets,ev_under,0.6751728395061729,2026-03-02,3.0788333333333333,0.539,0.461,0.5223333333333333,0.4583333333333333,0.4168825568347635,0.5831174431652365,114.0,-135.0,114.0,-135.0,,,0.03766666666666667,0.9623333333333334,0.18566666666666667,0.8143333333333334,6.5,,,,,,-3.4211666666666667,totals,under,0.9623333333333334,-135.0,,6.5,Under 6.5,0.9644570910977661,total 3.08 vs line 6.5 (-3.42); p=0.962; P1 pace 0.98
2026-03-02,Los Angeles Kings,Colorado Avalanche,ev_over,0.44626543209876535,2026-03-02,8.323666666666666,0.185,0.815,0.9388333333333333,1.7465,0.7716631512071175,0.22833684879288252,142.0,-170.0,-135.0,114.0,,,0.8308333333333333,0.16916666666666666,0.057166666666666664,0.9428333333333333,5.5,,,,,,2.823666666666666,totals,over,0.8308333333333333,-135.0,,5.5,Over 5.5,0.8407263188357339,total 8.32 vs line 5.5 (+2.82); p=0.831; P1 pace 2.69
2026-03-02,Seattle Kraken,Carolina Hurricanes,ev_over,0.24230864197530866,2026-03-02,7.240166666666667,0.479,0.521,1.1126666666666667,1.1755,0.715917805848331,0.284082194151669,160.0,-192.0,-135.0,114.0,,,0.7136666666666667,0.28633333333333333,0.229,0.771,5.5,,,,,,1.740166666666667,totals,over,0.7136666666666667,-135.0,,5.5,Over 5.5,0.7058619324749689,total 7.24 vs line 5.5 (+1.74); p=0.714; P1 pace 2.29
2026-03-02,Los Angeles Kings,Colorado Avalanche,ev_home_ml,-0.5523,2026-03-02,8.323666666666666,0.185,0.815,0.9388333333333333,1.7465,0.7716631512071175,0.22833684879288252,142.0,-170.0,-135.0,114.0,,,0.8308333333333333,0.16916666666666666,0.057166666666666664,0.9428333333333333,5.5,,,,,,2.823666666666666,moneyline,home_ml,0.185,142.0,,,Los Angeles Kings,0.63,p=0.185
2026-03-02,Los Angeles Kings,Colorado Avalanche,ev_away_ml,0.2944117647058824,2026-03-02,8.323666666666666,0.185,0.815,0.9388333333333333,1.7465,0.7716631512071175,0.22833684879288252,142.0,-170.0,-135.0,114.0,,,0.8308333333333333,0.16916666666666666,0.057166666666666664,0.9428333333333333,5.5,,,,,,2.823666666666666,moneyline,away_ml,0.815,-170.0,,,Colorado Avalanche,0.6299999999999999,p=0.815
2026-03-02,Toronto Maple Leafs,Philadelphia Flyers,ev_under,0.12228205128205116,2026-03-02,5.794666666666667,0.6471666666666667,0.35283333333333333,1.0403333333333333,0.763,0.6291039088376591,0.3708960911623409,-135.0,114.0,110.0,-130.0,180.0,-218.0,0.36566666666666664,0.6343333333333333,0.3586666666666667,0.6413333333333333,6.5,,,,,,-0.7053333333333329,totals,under,0.6343333333333333,-130.0,,6.5,Under 6.5,0.5738241851363705,total 5.79 vs line 6.5 (-0.71); p=0.634; P1 pace 1.80
2026-03-02,Vancouver Canucks,Dallas Stars,ev_over,0.07156410256410256,2026-03-02,6.337166666666667,0.25725,0.74275,0.7608333333333334,1.2861666666666667,0.6756233699914236,0.3243766300085764,150.0,-180.0,-130.0,110.0,,,0.6056666666666667,0.3943333333333333,0.08683333333333333,0.9131666666666667,5.5,,,,,,0.8371666666666666,totals,over,0.6056666666666667,-130.0,,5.5,Over 5.5,0.5391551470068671,total 6.34 vs line 5.5 (+0.84); p=0.606; P1 pace 2.05
2026-03-02,Vancouver Canucks,Dallas Stars,ev_away_ml,0.15538888888888897,2026-03-02,6.337166666666667,0.25725,0.74275,0.7608333333333334,1.2861666666666667,0.6756233699914236,0.3243766300085764,150.0,-180.0,-130.0,110.0,,,0.6056666666666667,0.3943333333333333,0.08683333333333333,0.9131666666666667,5.5,,,,,,0.8371666666666666,moneyline,away_ml,0.74275,-180.0,,,Dallas Stars,0.48550000000000004,p=0.743
2026-03-02,Vancouver Canucks,Dallas Stars,ev_home_ml,-0.35687500000000005,2026-03-02,6.337166666666667,0.25725,0.74275,0.7608333333333334,1.2861666666666667,0.6756233699914236,0.3243766300085764,150.0,-180.0,-130.0,110.0,,,0.6056666666666667,0.3943333333333333,0.08683333333333333,0.9131666666666667,5.5,,,,,,0.8371666666666666,moneyline,home_ml,0.25725,150.0,,,Vancouver Canucks,0.48550000000000004,p=0.257
