date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2025-11-20,8471214,Alex Ovechkin,WSH,ASSISTS,0.5,155,-204,draftkings,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8471214,Alex Ovechkin,WSH,ASSISTS,0.5,158,-214,pinnacle,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8471214,Alex Ovechkin,WSH,GOALS,0.5,165,-230,fanduel,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8471214,Alex Ovechkin,WSH,POINTS,0.5,-168,130,draftkings,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8471214,Alex Ovechkin,WSH,POINTS,0.5,-175,131,pinnacle,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8471214,Alex Ovechkin,WSH,SOG,2.5,-142,110,draftkings,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8471214,Alex Ovechkin,WSH,SOG,2.5,-140,108,fanduel,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8471214,Alex Ovechkin,WSH,SOG,2.5,-130,-102,pinnacle,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8473986,Alex Killorn,ANA,ASSISTS,0.5,300,-440,draftkings,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8473986,Alex Killorn,ANA,ASSISTS,0.5,310,-475,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8473986,Alex Killorn,ANA,POINTS,0.5,160,-212,draftkings,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8473986,Alex Killorn,ANA,POINTS,0.5,159,-216,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8474150,Mikael Backlund,CGY,ASSISTS,0.5,270,-385,draftkings,2025-11-19T16:08:17.519562Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8474150,Mikael Backlund,CGY,POINTS,0.5,145,-188,draftkings,2025-11-19T16:08:17.519562Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8474150,Mikael Backlund,CGY,SOG,1.5,-175,135,draftkings,2025-11-19T16:08:17.520603Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8474150,Mikael Backlund,CGY,SOG,1.5,-176,134,fanduel,2025-11-19T16:08:17.519562Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8474590,John Carlson,WSH,ASSISTS,0.5,120,-154,draftkings,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8474590,John Carlson,WSH,ASSISTS,0.5,123,-164,pinnacle,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8474590,John Carlson,WSH,POINTS,0.5,-105,-125,draftkings,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8474590,John Carlson,WSH,POINTS,0.5,-106,-124,pinnacle,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8474590,John Carlson,WSH,SOG,1.5,-154,120,draftkings,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8474590,John Carlson,WSH,SOG,1.5,-160,122,fanduel,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8474590,John Carlson,WSH,SOG,1.5,-162,121,pinnacle,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475149,Marcus Johansson,MIN,ASSISTS,0.5,195,-265,draftkings,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475149,Marcus Johansson,MIN,ASSISTS,0.5,200,-300,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475149,Marcus Johansson,MIN,POINTS,0.5,115,-148,draftkings,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475149,Marcus Johansson,MIN,POINTS,0.5,116,-160,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475149,Marcus Johansson,MIN,SOG,1.5,115,-148,draftkings,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475149,Marcus Johansson,MIN,SOG,1.5,116,-152,fanduel,2025-11-19T16:08:17.525609Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475149,Marcus Johansson,MIN,SOG,1.5,114,-152,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475172,Nazem Kadri,CGY,ASSISTS,0.5,150,-198,draftkings,2025-11-19T16:08:17.519562Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475172,Nazem Kadri,CGY,GOALS,0.5,220,-310,fanduel,2025-11-19T16:08:17.519562Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475172,Nazem Kadri,CGY,POINTS,0.5,-154,120,draftkings,2025-11-19T16:08:17.519562Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475172,Nazem Kadri,CGY,SOG,3.5,120,-154,draftkings,2025-11-19T16:08:17.519562Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475172,Nazem Kadri,CGY,SOG,3.5,126,-165,fanduel,2025-11-19T16:08:17.519562Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475184,Chris Kreider,ANA,ASSISTS,0.5,190,-255,draftkings,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475184,Chris Kreider,ANA,ASSISTS,0.5,190,-270,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475184,Chris Kreider,ANA,GOALS,0.5,165,-230,fanduel,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475184,Chris Kreider,ANA,POINTS,0.5,-135,105,draftkings,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475184,Chris Kreider,ANA,POINTS,0.5,-134,101,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475184,Chris Kreider,ANA,SOG,1.5,-198,150,draftkings,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475184,Chris Kreider,ANA,SOG,1.5,-188,142,fanduel,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475184,Chris Kreider,ANA,SOG,1.5,-208,154,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475218,Mattias Ekholm,EDM,ASSISTS,0.5,250,-350,draftkings,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475218,Mattias Ekholm,EDM,ASSISTS,0.5,263,-386,pinnacle,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475218,Mattias Ekholm,EDM,POINTS,0.5,195,-265,draftkings,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475218,Mattias Ekholm,EDM,POINTS,0.5,206,-289,pinnacle,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475218,Mattias Ekholm,EDM,SOG,1.5,-130,100,draftkings,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475218,Mattias Ekholm,EDM,SOG,1.5,-132,102,fanduel,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475218,Mattias Ekholm,EDM,SOG,1.5,-132,100,pinnacle,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475692,Mats Zuccarello,MIN,ASSISTS,0.5,126,-162,draftkings,2025-11-19T16:08:17.525609Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475692,Mats Zuccarello,MIN,ASSISTS,0.5,125,-167,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475692,Mats Zuccarello,MIN,GOALS,0.5,340,-550,fanduel,2025-11-19T16:08:17.525609Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475692,Mats Zuccarello,MIN,POINTS,0.5,-142,110,draftkings,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475692,Mats Zuccarello,MIN,POINTS,0.5,-144,108,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475692,Mats Zuccarello,MIN,SOG,1.5,-175,135,draftkings,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475692,Mats Zuccarello,MIN,SOG,1.5,-178,136,fanduel,2025-11-19T16:08:17.525609Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475692,Mats Zuccarello,MIN,SOG,1.5,-171,128,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475786,Zach Hyman,EDM,ASSISTS,0.5,160,-212,draftkings,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475786,Zach Hyman,EDM,ASSISTS,0.5,160,-230,pinnacle,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475786,Zach Hyman,EDM,GOALS,0.5,200,-270,fanduel,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475786,Zach Hyman,EDM,POINTS,0.5,-142,110,draftkings,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475786,Zach Hyman,EDM,POINTS,0.5,-146,110,pinnacle,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475786,Zach Hyman,EDM,SOG,2.5,-130,100,draftkings,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475786,Zach Hyman,EDM,SOG,2.5,-118,-110,fanduel,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8475786,Zach Hyman,EDM,SOG,2.5,-136,102,pinnacle,2025-11-19T16:08:17.529610Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476399,Blake Coleman,CGY,SOG,1.5,-148,115,draftkings,2025-11-19T16:08:17.520603Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476399,Blake Coleman,CGY,SOG,1.5,-148,114,fanduel,2025-11-19T16:08:17.519562Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476399,Blake Coleman,CGY,SOG,1.5,-150,113,pinnacle,2025-11-19T16:08:17.520603Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476456,Jonathan Huberdeau,CGY,ASSISTS,0.5,145,-188,draftkings,2025-11-19T16:08:17.519562Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476456,Jonathan Huberdeau,CGY,ASSISTS,0.5,147,-199,pinnacle,2025-11-19T16:08:17.520603Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476456,Jonathan Huberdeau,CGY,GOALS,0.5,250,-360,fanduel,2025-11-19T16:08:17.519562Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476456,Jonathan Huberdeau,CGY,POINTS,0.5,-135,105,draftkings,2025-11-19T16:08:17.519562Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476456,Jonathan Huberdeau,CGY,POINTS,0.5,-135,102,pinnacle,2025-11-19T16:08:17.520603Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476456,Jonathan Huberdeau,CGY,SOG,1.5,-148,115,draftkings,2025-11-19T16:08:17.520603Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476456,Jonathan Huberdeau,CGY,SOG,1.5,-140,108,fanduel,2025-11-19T16:08:17.519562Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476854,Hampus Lindholm,BOS,ASSISTS,0.5,170,-225,draftkings,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476854,Hampus Lindholm,BOS,ASSISTS,0.5,175,-240,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476854,Hampus Lindholm,BOS,POINTS,0.5,135,-175,draftkings,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476854,Hampus Lindholm,BOS,POINTS,0.5,134,-180,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476854,Hampus Lindholm,BOS,SOG,1.5,-135,105,draftkings,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476854,Hampus Lindholm,BOS,SOG,1.5,-135,104,fanduel,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
2025-11-20,8476854,Hampus Lindholm,BOS,SOG,1.5,-138,103,pinnacle,2025-11-19T16:08:17.526611Z,2025-11-19T16:08:21.208974Z,True
