date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2025-10-14,8481726.0,Adam Edstrom,NYR,GOALS,1.5,5500,,betrivers,2025-10-14T15:17:02.044757Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8481726.0,Adam Edstrom,NYR,GOALS,2.5,20000,,betrivers,2025-10-14T15:17:02.044757Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,ASSISTS,0.5,-105,-125.0,betmgm,2025-10-14T15:17:02.046768Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,ASSISTS,0.5,-105,-125.0,draftkings,2025-10-14T15:17:02.032926Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,GOALS,1.5,4000,,betrivers,2025-10-14T15:17:02.044757Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,GOALS,2.5,16000,,betrivers,2025-10-14T15:17:02.044757Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,POINTS,0.5,-140,105.0,betmgm,2025-10-14T15:17:02.046768Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,POINTS,0.5,-137,106.0,betonlineag,2025-10-14T15:17:02.032926Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,POINTS,0.5,-135,105.0,draftkings,2025-10-14T15:17:02.032926Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,POINTS,0.5,-128,100.0,fanduel,2025-10-14T15:17:02.046768Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,SOG,1.5,-165,125.0,betmgm,2025-10-14T15:17:02.046768Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,SOG,1.5,-152,116.0,betonlineag,2025-10-14T15:17:02.032926Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,SOG,1.5,-157,120.0,betrivers,2025-10-14T15:17:02.044757Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,SOG,1.5,-155,120.0,bovada,2025-10-14T15:17:02.046768Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,SOG,1.5,-162,126.0,draftkings,2025-10-14T15:17:02.032926Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,SOG,1.5,-140,108.0,fanduel,2025-10-14T15:17:02.046768Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8479323.0,Adam Fox,NYR,SOG,1.5,-164,120.0,williamhill_us,2025-10-14T15:17:02.044757Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8474641.0,Adam Henrique,EDM,GOALS,1.5,4000,,betrivers,2025-10-14T15:17:02.044757Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8474641.0,Adam Henrique,EDM,GOALS,2.5,16000,,betrivers,2025-10-14T15:17:02.044757Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8476457.0,Adam Larsson,SEA,GOALS,1.5,10000,,betrivers,2025-10-14T15:17:02.715713Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8476457.0,Adam Larsson,SEA,GOALS,2.5,30000,,betrivers,2025-10-14T15:17:02.715713Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8482482.0,Adam Wilsby,NSH,GOALS,1.5,12000,,betrivers,2025-10-14T15:17:03.375645Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8481618.0,Alex Newhook,MTL,GOALS,1.5,2800,,betrivers,2025-10-14T15:17:02.715713Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8481618.0,Alex Newhook,MTL,GOALS,2.5,12000,,betrivers,2025-10-14T15:17:02.715713Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8471214.0,Alex Ovechkin,WSH,ASSISTS,0.5,150,-200.0,betmgm,2025-10-14T15:17:04.029085Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8471214.0,Alex Ovechkin,WSH,ASSISTS,0.5,155,-204.0,draftkings,2025-10-14T15:17:04.022503Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8471214.0,Alex Ovechkin,WSH,GOALS,0.5,140,-190.0,fanduel,2025-10-14T15:17:04.029085Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8471214.0,Alex Ovechkin,WSH,GOALS,1.5,750,,betrivers,2025-10-14T15:17:04.022503Z,2025-10-14T15:17:09.764690Z,True
2025-10-14,8471214.0,Alex Ovechkin,WSH,GOALS,2.5,3500,,betrivers,2025-10-14T15:17:04.022503Z,2025-10-14T15:17:09.764690Z,True
