date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2026-01-10,8471214.0,Alex Ovechkin,WSH,ASSISTS,0.5,135,-175,draftkings,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8471214.0,Alex Ovechkin,WSH,ASSISTS,0.5,136,-183,pinnacle,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8471214.0,Alex Ovechkin,WSH,GOALS,0.5,135,-180,fanduel,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8471214.0,Alex Ovechkin,WSH,POINTS,0.5,-188,145,draftkings,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8471214.0,Alex Ovechkin,WSH,POINTS,0.5,-193,143,pinnacle,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8471214.0,Alex Ovechkin,WSH,SOG,2.5,-168,130,draftkings,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8471214.0,Alex Ovechkin,WSH,SOG,2.5,-174,132,fanduel,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8471214.0,Alex Ovechkin,WSH,SOG,2.5,-167,125,pinnacle,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8471675.0,Sidney Crosby,PIT,GOALS,0.5,140,-190,fanduel,2026-01-09T23:13:54.180674Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8473986.0,Alex Killorn,ANA,GOALS,0.5,290,-440,fanduel,2026-01-09T23:13:55.645785Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474037.0,James van Riemsdyk,DET,GOALS,0.5,410,-650,fanduel,2026-01-09T23:13:55.651858Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474141.0,Patrick Kane,DET,GOALS,0.5,275,-420,fanduel,2026-01-09T23:13:55.651858Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474563.0,Drew Doughty,LAK,ASSISTS,0.5,220,-300,draftkings,2026-01-09T23:13:54.182677Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474563.0,Drew Doughty,LAK,ASSISTS,0.5,221,-313,pinnacle,2026-01-09T23:13:54.182677Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474563.0,Drew Doughty,LAK,POINTS,0.5,160,-212,draftkings,2026-01-09T23:13:54.182677Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474563.0,Drew Doughty,LAK,POINTS,0.5,163,-222,pinnacle,2026-01-09T23:13:54.182677Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474563.0,Drew Doughty,LAK,SOG,1.5,105,-135,draftkings,2026-01-09T23:13:54.182677Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474563.0,Drew Doughty,LAK,SOG,1.5,110,-144,fanduel,2026-01-09T23:13:54.182677Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474563.0,Drew Doughty,LAK,SOG,1.5,105,-140,pinnacle,2026-01-09T23:13:54.182677Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474590.0,John Carlson,WSH,ASSISTS,0.5,140,-182,draftkings,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474590.0,John Carlson,WSH,ASSISTS,0.5,139,-186,pinnacle,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474590.0,John Carlson,WSH,POINTS,0.5,105,-135,draftkings,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474590.0,John Carlson,WSH,POINTS,0.5,102,-136,pinnacle,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474590.0,John Carlson,WSH,SOG,1.5,-130,100,draftkings,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474590.0,John Carlson,WSH,SOG,1.5,-140,108,fanduel,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8474590.0,John Carlson,WSH,SOG,1.5,-134,100,pinnacle,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475168.0,Matt Duchene,DAL,GOALS,0.5,290,-440,fanduel,2026-01-09T23:13:55.611971Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475169.0,Evander Kane,VAN,GOALS,0.5,250,-380,fanduel,2026-01-09T23:13:56.938439Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475170.0,Brayden Schenn,STL,ASSISTS,0.5,250,-350,draftkings,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475170.0,Brayden Schenn,STL,ASSISTS,0.5,260,-390,pinnacle,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475170.0,Brayden Schenn,STL,GOALS,0.5,420,-650,fanduel,2026-01-09T23:13:56.936936Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475170.0,Brayden Schenn,STL,POINTS,0.5,145,-188,draftkings,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475170.0,Brayden Schenn,STL,POINTS,0.5,143,-193,pinnacle,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475170.0,Brayden Schenn,STL,SOG,1.5,115,-148,draftkings,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475170.0,Brayden Schenn,STL,SOG,1.5,114,-148,fanduel,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475170.0,Brayden Schenn,STL,SOG,1.5,113,-150,pinnacle,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475172.0,Nazem Kadri,CGY,GOALS,0.5,190,-260,fanduel,2026-01-09T23:13:54.180674Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475184.0,Chris Kreider,ANA,GOALS,0.5,250,-380,fanduel,2026-01-09T23:13:55.645785Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475191.0,Reilly Smith,VGK,GOALS,0.5,340,-500,fanduel,2026-01-09T23:13:56.936936Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475314.0,Anders Lee,NYI,GOALS,0.5,275,-420,fanduel,2026-01-09T23:13:56.867422Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475692.0,Mats Zuccarello,MIN,GOALS,0.5,270,-400,fanduel,2026-01-09T23:13:56.867422Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475722.0,Jason Zucker,BUF,GOALS,0.5,230,-330,fanduel,2026-01-09T23:13:55.645785Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475726.0,Tyler Toffoli,SJS,GOALS,0.5,260,-390,fanduel,2026-01-09T23:13:55.611971Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475753.0,Justin Faulk,STL,ASSISTS,0.5,220,-300,draftkings,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
2026-01-10,8475753.0,Justin Faulk,STL,ASSISTS,0.5,231,-330,pinnacle,2026-01-09T23:13:54.191042Z,2026-01-09T23:13:57.020230Z,True
