date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current,_merge_key
2026-03-04,,Arseny Gritsyuk,,ASSISTS,0.5,260,-375,betmgm,2026-03-04T14:56:49.782986Z,2026-03-04T14:56:49.880597Z,False,name::arseny gritsyuk
2026-03-04,,Arseny Gritsyuk,,ASSISTS,0.5,220,-300,draftkings,2026-03-04T14:56:49.782986Z,2026-03-04T14:56:49.880597Z,False,name::arseny gritsyuk
2026-03-04,,Arseny Gritsyuk,,ASSISTS,0.5,182,-250,pinnacle,2026-03-04T14:56:49.782986Z,2026-03-04T14:56:49.880597Z,False,name::arseny gritsyuk
2026-03-04,,Arseny Gritsyuk,,POINTS,0.5,145,-200,betmgm,2026-03-04T14:56:49.782986Z,2026-03-04T14:56:49.880597Z,False,name::arseny gritsyuk
2026-03-04,,Arseny Gritsyuk,,POINTS,0.5,120,-154,draftkings,2026-03-04T14:56:49.782986Z,2026-03-04T14:56:49.880597Z,False,name::arseny gritsyuk
2026-03-04,,Arseny Gritsyuk,,SOG,1.5,-200,145,betmgm,2026-03-04T14:56:49.782986Z,2026-03-04T14:56:49.880597Z,False,name::arseny gritsyuk
2026-03-04,,Arseny Gritsyuk,,SOG,1.5,-188,145,draftkings,2026-03-04T14:56:49.782986Z,2026-03-04T14:56:49.880597Z,False,name::arseny gritsyuk
2026-03-04,,Brayden Schenn,,ASSISTS,0.5,270,-400,betmgm,2026-03-04T14:56:49.740775Z,2026-03-04T14:56:49.880597Z,False,name::brayden schenn
2026-03-04,,Brayden Schenn,,ASSISTS,0.5,270,-385,draftkings,2026-03-04T14:56:49.740775Z,2026-03-04T14:56:49.880597Z,False,name::brayden schenn
2026-03-04,,Brayden Schenn,,ASSISTS,0.5,293,-441,pinnacle,2026-03-04T14:56:49.740775Z,2026-03-04T14:56:49.880597Z,False,name::brayden schenn
2026-03-04,,Brayden Schenn,,POINTS,0.5,150,-210,betmgm,2026-03-04T14:56:49.741775Z,2026-03-04T14:56:49.880597Z,False,name::brayden schenn
2026-03-04,,Brayden Schenn,,POINTS,0.5,155,-204,draftkings,2026-03-04T14:56:49.740775Z,2026-03-04T14:56:49.880597Z,False,name::brayden schenn
2026-03-04,,Brayden Schenn,,POINTS,0.5,158,-214,pinnacle,2026-03-04T14:56:49.740775Z,2026-03-04T14:56:49.880597Z,False,name::brayden schenn
2026-03-04,,Brock Boeser,,ASSISTS,0.5,225,-325,betmgm,2026-03-04T14:56:49.791642Z,2026-03-04T14:56:49.880597Z,False,name::brock boeser
2026-03-04,,Brock Boeser,,ASSISTS,0.5,230,-320,draftkings,2026-03-04T14:56:49.790307Z,2026-03-04T14:56:49.880597Z,False,name::brock boeser
2026-03-04,,Brock Boeser,,ASSISTS,0.5,246,-356,pinnacle,2026-03-04T14:56:49.790307Z,2026-03-04T14:56:49.880597Z,False,name::brock boeser
2026-03-04,,Brock Boeser,,POINTS,0.5,115,-150,betmgm,2026-03-04T14:56:49.791642Z,2026-03-04T14:56:49.880597Z,False,name::brock boeser
2026-03-04,,Brock Boeser,,POINTS,0.5,115,-148,draftkings,2026-03-04T14:56:49.790307Z,2026-03-04T14:56:49.880597Z,False,name::brock boeser
2026-03-04,,Brock Boeser,,POINTS,0.5,119,-159,pinnacle,2026-03-04T14:56:49.790307Z,2026-03-04T14:56:49.880597Z,False,name::brock boeser
2026-03-04,,Brock Boeser,,SOG,1.5,-185,135,betmgm,2026-03-04T14:56:49.791642Z,2026-03-04T14:56:49.880597Z,False,name::brock boeser
2026-03-04,,Brock Boeser,,SOG,1.5,-175,135,draftkings,2026-03-04T14:56:49.790307Z,2026-03-04T14:56:49.880597Z,False,name::brock boeser
2026-03-04,,Brock Boeser,,SOG,1.5,-186,138,pinnacle,2026-03-04T14:56:49.790307Z,2026-03-04T14:56:49.880597Z,False,name::brock boeser
2026-03-04,,Cam Fowler,,ASSISTS,0.5,275,-400,betmgm,2026-03-04T14:56:49.740775Z,2026-03-04T14:56:49.880597Z,False,name::cam fowler
2026-03-04,,Cam Fowler,,ASSISTS,0.5,290,-420,draftkings,2026-03-04T14:56:49.740775Z,2026-03-04T14:56:49.880597Z,False,name::cam fowler
2026-03-04,,Cam Fowler,,ASSISTS,0.5,301,-457,pinnacle,2026-03-04T14:56:49.740775Z,2026-03-04T14:56:49.880597Z,False,name::cam fowler
2026-03-04,,Cam Fowler,,POINTS,0.5,220,-300,betmgm,2026-03-04T14:56:49.741775Z,2026-03-04T14:56:49.880597Z,False,name::cam fowler
2026-03-04,,Cam Fowler,,POINTS,0.5,230,-320,draftkings,2026-03-04T14:56:49.740775Z,2026-03-04T14:56:49.880597Z,False,name::cam fowler
2026-03-04,,Cam Fowler,,POINTS,0.5,237,-341,pinnacle,2026-03-04T14:56:49.740775Z,2026-03-04T14:56:49.880597Z,False,name::cam fowler
