date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2025-11-15,8470621.0,Corey Perry,LAK,ASSISTS,0.5,250,-350,draftkings,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8470621.0,Corey Perry,LAK,ASSISTS,0.5,256,-374,pinnacle,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8470621.0,Corey Perry,LAK,POINTS,0.5,120,-154,draftkings,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8470621.0,Corey Perry,LAK,POINTS,0.5,122,-163,pinnacle,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8470621.0,Corey Perry,LAK,SOG,1.5,-152,116,fanduel,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8471214.0,Alex Ovechkin,WSH,ASSISTS,0.5,155,-204,draftkings,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8471214.0,Alex Ovechkin,WSH,ASSISTS,0.5,162,-221,pinnacle,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8471214.0,Alex Ovechkin,WSH,GOALS,0.5,165,-230,fanduel,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8471214.0,Alex Ovechkin,WSH,POINTS,0.5,-162,126,draftkings,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8471214.0,Alex Ovechkin,WSH,POINTS,0.5,-169,126,pinnacle,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8471214.0,Alex Ovechkin,WSH,SOG,2.5,-154,120,draftkings,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8471214.0,Alex Ovechkin,WSH,SOG,2.5,-152,116,fanduel,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8471214.0,Alex Ovechkin,WSH,SOG,2.5,-142,106,pinnacle,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8471685.0,Anze Kopitar,LAK,ASSISTS,0.5,120,-154,draftkings,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8471685.0,Anze Kopitar,LAK,ASSISTS,0.5,120,-160,pinnacle,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8471685.0,Anze Kopitar,LAK,POINTS,0.5,-130,100,draftkings,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8471685.0,Anze Kopitar,LAK,POINTS,0.5,-133,100,pinnacle,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8471685.0,Anze Kopitar,LAK,SOG,1.5,-102,-125,fanduel,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473419.0,Brad Marchand,FLA,ASSISTS,0.5,120,-154,draftkings,2025-11-15T15:42:58.369276Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473419.0,Brad Marchand,FLA,ASSISTS,0.5,116,-155,pinnacle,2025-11-15T15:42:58.369276Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473419.0,Brad Marchand,FLA,GOALS,0.5,180,-250,fanduel,2025-11-15T15:42:58.369276Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473419.0,Brad Marchand,FLA,POINTS,0.5,-188,145,draftkings,2025-11-15T15:42:58.369276Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473419.0,Brad Marchand,FLA,POINTS,0.5,-200,146,pinnacle,2025-11-15T15:42:58.369276Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473419.0,Brad Marchand,FLA,SOG,2.5,-130,100,draftkings,2025-11-15T15:42:58.369276Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473419.0,Brad Marchand,FLA,SOG,2.5,-135,104,fanduel,2025-11-15T15:42:58.369276Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473419.0,Brad Marchand,FLA,SOG,2.5,-130,-102,pinnacle,2025-11-15T15:42:58.369276Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473512.0,Claude Giroux,OTT,ASSISTS,0.5,160,-212,draftkings,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473512.0,Claude Giroux,OTT,ASSISTS,0.5,162,-220,pinnacle,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473512.0,Claude Giroux,OTT,POINTS,0.5,-105,-125,draftkings,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473512.0,Claude Giroux,OTT,POINTS,0.5,-106,-125,pinnacle,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473512.0,Claude Giroux,OTT,SOG,1.5,-142,110,draftkings,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473512.0,Claude Giroux,OTT,SOG,1.5,-144,110,fanduel,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473512.0,Claude Giroux,OTT,SOG,1.5,-141,105,pinnacle,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473604.0,Jonathan Toews,WPG,ASSISTS,0.5,270,-385,draftkings,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473604.0,Jonathan Toews,WPG,ASSISTS,0.5,293,-441,pinnacle,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473604.0,Jonathan Toews,WPG,GOALS,0.5,320,-490,fanduel,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473604.0,Jonathan Toews,WPG,POINTS,0.5,140,-182,draftkings,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8473604.0,Jonathan Toews,WPG,POINTS,0.5,141,-190,pinnacle,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474102.0,David Perron,OTT,ASSISTS,0.5,220,-300,draftkings,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474102.0,David Perron,OTT,ASSISTS,0.5,223,-317,pinnacle,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474102.0,David Perron,OTT,POINTS,0.5,120,-154,draftkings,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474102.0,David Perron,OTT,POINTS,0.5,121,-161,pinnacle,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474141.0,Patrick Kane,DET,ASSISTS,0.5,126,-162,draftkings,2025-11-15T15:42:58.386613Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474141.0,Patrick Kane,DET,ASSISTS,0.5,124,-166,pinnacle,2025-11-15T15:42:58.386613Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474141.0,Patrick Kane,DET,GOALS,0.5,230,-320,fanduel,2025-11-15T15:42:58.386613Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474141.0,Patrick Kane,DET,POINTS,0.5,-154,120,draftkings,2025-11-15T15:42:58.386613Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474141.0,Patrick Kane,DET,POINTS,0.5,-166,124,pinnacle,2025-11-15T15:42:58.386613Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474141.0,Patrick Kane,DET,SOG,2.5,105,-135,draftkings,2025-11-15T15:42:58.386613Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474141.0,Patrick Kane,DET,SOG,2.5,108,-140,fanduel,2025-11-15T15:42:58.386613Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474141.0,Patrick Kane,DET,SOG,2.5,104,-139,pinnacle,2025-11-15T15:42:58.386613Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474150.0,Mikael Backlund,CGY,ASSISTS,0.5,310,-455,draftkings,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474150.0,Mikael Backlund,CGY,ASSISTS,0.5,341,-538,pinnacle,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474150.0,Mikael Backlund,CGY,GOALS,0.5,390,-650,fanduel,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474150.0,Mikael Backlund,CGY,POINTS,0.5,155,-204,draftkings,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474150.0,Mikael Backlund,CGY,POINTS,0.5,159,-216,pinnacle,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474150.0,Mikael Backlund,CGY,SOG,1.5,-175,135,draftkings,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474150.0,Mikael Backlund,CGY,SOG,1.5,-156,122,fanduel,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474150.0,Mikael Backlund,CGY,SOG,1.5,-185,135,pinnacle,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474563.0,Drew Doughty,LAK,ASSISTS,0.5,185,-248,draftkings,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474563.0,Drew Doughty,LAK,ASSISTS,0.5,188,-260,pinnacle,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474563.0,Drew Doughty,LAK,POINTS,0.5,145,-188,draftkings,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474563.0,Drew Doughty,LAK,POINTS,0.5,145,-196,pinnacle,2025-11-15T15:42:59.710254Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474586.0,Jordan Eberle,SEA,ASSISTS,0.5,135,-175,draftkings,2025-11-15T15:43:00.296817Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474586.0,Jordan Eberle,SEA,ASSISTS,0.5,138,-185,pinnacle,2025-11-15T15:43:00.296817Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474586.0,Jordan Eberle,SEA,GOALS,0.5,200,-280,fanduel,2025-11-15T15:43:00.296817Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474586.0,Jordan Eberle,SEA,POINTS,0.5,-148,115,draftkings,2025-11-15T15:43:00.296817Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474586.0,Jordan Eberle,SEA,POINTS,0.5,-158,119,pinnacle,2025-11-15T15:43:00.296817Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474586.0,Jordan Eberle,SEA,SOG,2.5,-105,-125,draftkings,2025-11-15T15:43:00.296817Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474586.0,Jordan Eberle,SEA,SOG,2.5,-114,-114,fanduel,2025-11-15T15:43:00.296817Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474586.0,Jordan Eberle,SEA,SOG,2.5,-106,-125,pinnacle,2025-11-15T15:43:00.296817Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474590.0,John Carlson,WSH,ASSISTS,0.5,130,-168,draftkings,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474590.0,John Carlson,WSH,ASSISTS,0.5,130,-174,pinnacle,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474590.0,John Carlson,WSH,POINTS,0.5,100,-130,draftkings,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474590.0,John Carlson,WSH,POINTS,0.5,-101,-132,pinnacle,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474590.0,John Carlson,WSH,SOG,1.5,-148,115,draftkings,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474590.0,John Carlson,WSH,SOG,1.5,-148,114,fanduel,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8474590.0,John Carlson,WSH,SOG,1.5,-161,121,pinnacle,2025-11-15T15:42:59.766873Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8475149.0,Marcus Johansson,MIN,ASSISTS,0.5,190,-255,draftkings,2025-11-15T15:42:58.388616Z,2025-11-15T15:43:00.342101Z,True
2025-11-15,8475149.0,Marcus Johansson,MIN,ASSISTS,0.5,180,-260,pinnacle,2025-11-15T15:42:58.388616Z,2025-11-15T15:43:00.342101Z,True
