date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current,_merge_key
2026-05-18,8475722.0,Jason Zucker,BUF,ASSISTS,0.5,270,-400,betmgm,2026-05-18T13:37:32.056494Z,2026-05-18T13:37:32.135635Z,True,id::8475722.0
2026-05-18,8475722.0,Jason Zucker,BUF,ASSISTS,0.5,270,-375,draftkings,2026-05-18T13:37:32.056494Z,2026-05-18T13:37:32.135635Z,True,id::8475722.0
2026-05-18,8475722.0,Jason Zucker,BUF,ASSISTS,0.5,296,-447,pinnacle,2026-05-18T13:37:32.056494Z,2026-05-18T13:37:32.135635Z,True,id::8475722.0
2026-05-18,8475722.0,Jason Zucker,BUF,POINTS,0.5,140,-190,betmgm,2026-05-18T13:37:32.056494Z,2026-05-18T13:37:32.135635Z,True,id::8475722.0
2026-05-18,8475722.0,Jason Zucker,BUF,POINTS,0.5,145,-188,draftkings,2026-05-18T13:37:32.056494Z,2026-05-18T13:37:32.135635Z,True,id::8475722.0
2026-05-18,8475722.0,Jason Zucker,BUF,POINTS,0.5,147,-198,pinnacle,2026-05-18T13:37:32.056494Z,2026-05-18T13:37:32.135635Z,True,id::8475722.0
2026-05-18,8475722.0,Jason Zucker,BUF,SOG,1.5,-145,105,betmgm,2026-05-18T13:37:32.056494Z,2026-05-18T13:37:32.135635Z,True,id::8475722.0
2026-05-18,8475722.0,Jason Zucker,BUF,SOG,1.5,-135,105,draftkings,2026-05-18T13:37:32.056494Z,2026-05-18T13:37:32.135635Z,True,id::8475722.0
2026-05-18,8475722.0,Jason Zucker,BUF,SOG,1.5,-122,-106,fanduel,2026-05-18T13:37:32.056494Z,2026-05-18T13:37:32.135635Z,True,id::8475722.0
2026-05-18,8475722.0,Jason Zucker,BUF,SOG,1.5,-143,107,pinnacle,2026-05-18T13:37:32.056494Z,2026-05-18T13:37:32.135635Z,True,id::8475722.0
2026-05-18,8476479.0,Phillip Danault,MTL,ASSISTS,0.5,360,-600,betmgm,2026-05-18T13:37:32.056494Z,2026-05-18T13:37:32.135635Z,True,id::8476479.0
2026-05-18,8476479.0,Phillip Danault,MTL,ASSISTS,0.5,419,-714,pinnacle,2026-05-18T13:37:32.056494Z,2026-05-18T13:37:32.135635Z,True,id::8476479.0
