date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2025-12-06,8471214.0,Alex Ovechkin,WSH,ASSISTS,0.5,126,-162,draftkings,2025-12-05T15:04:53.811478Z,2025-12-05T15:04:53.868149Z,True
2025-12-06,8471214.0,Alex Ovechkin,WSH,ASSISTS,0.5,126,-168,pinnacle,2025-12-05T15:04:53.811478Z,2025-12-05T15:04:53.868149Z,True
2025-12-06,8471214.0,Alex Ovechkin,WSH,POINTS,0.5,-225,170,draftkings,2025-12-05T15:04:53.811478Z,2025-12-05T15:04:53.868149Z,True
2025-12-06,8471214.0,Alex Ovechkin,WSH,POINTS,0.5,-233,170,pinnacle,2025-12-05T15:04:53.811478Z,2025-12-05T15:04:53.868149Z,True
2025-12-06,8471214.0,Alex Ovechkin,WSH,SOG,3.5,126,-162,draftkings,2025-12-05T15:04:53.811478Z,2025-12-05T15:04:53.868149Z,True
2025-12-06,8471214.0,Alex Ovechkin,WSH,SOG,3.5,126,-168,pinnacle,2025-12-05T15:04:53.811478Z,2025-12-05T15:04:53.868149Z,True
2025-12-06,8473604.0,Jonathan Toews,WPG,ASSISTS,0.5,230,-320,draftkings,2025-12-05T15:04:53.809357Z,2025-12-05T15:04:53.868149Z,True
2025-12-06,8473604.0,Jonathan Toews,WPG,ASSISTS,0.5,249,-361,pinnacle,2025-12-05T15:04:53.809357Z,2025-12-05T15:04:53.868149Z,True
2025-12-06,8473604.0,Jonathan Toews,WPG,POINTS,0.5,135,-175,draftkings,2025-12-05T15:04:53.809357Z,2025-12-05T15:04:53.868149Z,True
2025-12-06,8473604.0,Jonathan Toews,WPG,POINTS,0.5,135,-180,pinnacle,2025-12-05T15:04:53.809357Z,2025-12-05T15:04:53.868149Z,True
2025-12-06,8473994.0,Jamie Benn,DAL,ASSISTS,0.5,185,-248,draftkings,2025-12-05T15:04:53.724605Z,2025-12-05T15:04:53.868149Z,True
2025-12-06,8473994.0,Jamie Benn,DAL,ASSISTS,0.5,188,-261,pinnacle,2025-12-05T15:04:53.724605Z,2025-12-05T15:04:53.868149Z,True
