date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current,_merge_key
2026-05-12,8473986.0,Alex Killorn,ANA,ASSISTS,0.5,220,-300,betmgm,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8473986.0
2026-05-12,8473986.0,Alex Killorn,ANA,ASSISTS,0.5,230,-315,draftkings,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8473986.0
2026-05-12,8473986.0,Alex Killorn,ANA,ASSISTS,0.5,239,-344,pinnacle,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8473986.0
2026-05-12,8473986.0,Alex Killorn,ANA,POINTS,0.5,120,-160,betmgm,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8473986.0
2026-05-12,8473986.0,Alex Killorn,ANA,POINTS,0.5,120,-154,draftkings,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8473986.0
2026-05-12,8473986.0,Alex Killorn,ANA,POINTS,0.5,123,-163,pinnacle,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8473986.0
2026-05-12,8473986.0,Alex Killorn,ANA,SOG,1.5,-145,105,betmgm,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8473986.0
2026-05-12,8473986.0,Alex Killorn,ANA,SOG,1.5,-140,110,draftkings,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8473986.0
2026-05-12,8474590.0,John Carlson,ANA,ASSISTS,0.5,140,-190,betmgm,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8474590.0
2026-05-12,8474590.0,John Carlson,ANA,ASSISTS,0.5,140,-180,draftkings,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8474590.0
2026-05-12,8474590.0,John Carlson,ANA,POINTS,0.5,110,-145,betmgm,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8474590.0
2026-05-12,8474590.0,John Carlson,ANA,POINTS,0.5,110,-140,draftkings,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8474590.0
2026-05-12,8474590.0,John Carlson,ANA,POINTS,0.5,111,-147,pinnacle,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8474590.0
2026-05-12,8474590.0,John Carlson,ANA,SOG,1.5,-140,105,betmgm,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8474590.0
2026-05-12,8474590.0,John Carlson,ANA,SOG,1.5,-135,105,draftkings,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8474590.0
2026-05-12,8474590.0,John Carlson,ANA,SOG,1.5,-140,106,pinnacle,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8474590.0
2026-05-12,8475184.0,Chris Kreider,ANA,ASSISTS,0.5,220,-300,betmgm,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475184.0
2026-05-12,8475184.0,Chris Kreider,ANA,ASSISTS,0.5,220,-298,draftkings,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475184.0
2026-05-12,8475184.0,Chris Kreider,ANA,ASSISTS,0.5,233,-334,pinnacle,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475184.0
2026-05-12,8475184.0,Chris Kreider,ANA,POINTS,0.5,115,-150,betmgm,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475184.0
2026-05-12,8475184.0,Chris Kreider,ANA,POINTS,0.5,114,-145,draftkings,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475184.0
2026-05-12,8475184.0,Chris Kreider,ANA,POINTS,0.5,116,-154,pinnacle,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475184.0
2026-05-12,8475184.0,Chris Kreider,ANA,SOG,1.5,105,-145,betmgm,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475184.0
2026-05-12,8475184.0,Chris Kreider,ANA,SOG,1.5,105,-135,draftkings,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475184.0
2026-05-12,8475184.0,Chris Kreider,ANA,SOG,1.5,109,-144,pinnacle,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475184.0
2026-05-12,8475188.0,Brayden McNabb,VGK,ASSISTS,0.5,333,-525,betmgm,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475188.0
2026-05-12,8475188.0,Brayden McNabb,VGK,ASSISTS,0.5,325,-475,draftkings,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475188.0
2026-05-12,8475188.0,Brayden McNabb,VGK,POINTS,0.5,260,-375,betmgm,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475188.0
2026-05-12,8475188.0,Brayden McNabb,VGK,POINTS,0.5,270,-375,draftkings,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475188.0
2026-05-12,8475188.0,Brayden McNabb,VGK,POINTS,0.5,287,-429,pinnacle,2026-05-12T14:52:06.201224Z,2026-05-12T14:52:06.399498Z,True,id::8475188.0
