date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2026-01-02,8473419,Brad Marchand,FLA,ASSISTS,0.5,110,-142,draftkings,2026-01-02T16:14:53.619046Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8473419,Brad Marchand,FLA,ASSISTS,0.5,109,-144,pinnacle,2026-01-02T16:14:53.619046Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8473419,Brad Marchand,FLA,GOALS,0.5,160,-220,fanduel,2026-01-02T16:14:53.619046Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8473419,Brad Marchand,FLA,POINTS,0.5,-225,170,draftkings,2026-01-02T16:14:53.619046Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8473419,Brad Marchand,FLA,POINTS,0.5,-242,176,pinnacle,2026-01-02T16:14:53.619046Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8473419,Brad Marchand,FLA,SOG,2.5,-125,-105,draftkings,2026-01-02T16:14:53.619046Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8473419,Brad Marchand,FLA,SOG,2.5,-113,-115,fanduel,2026-01-02T16:14:53.619046Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8473419,Brad Marchand,FLA,SOG,2.5,-124,-107,pinnacle,2026-01-02T16:14:53.619046Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8474586,Jordan Eberle,SEA,ASSISTS,0.5,185,-248,draftkings,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8474586,Jordan Eberle,SEA,ASSISTS,0.5,188,-261,pinnacle,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8474586,Jordan Eberle,SEA,GOALS,0.5,230,-320,fanduel,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8474586,Jordan Eberle,SEA,POINTS,0.5,-115,-115,draftkings,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8474586,Jordan Eberle,SEA,POINTS,0.5,-115,-115,pinnacle,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8474586,Jordan Eberle,SEA,SOG,1.5,-182,140,draftkings,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8474586,Jordan Eberle,SEA,SOG,1.5,-205,154,fanduel,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8474586,Jordan Eberle,SEA,SOG,1.5,-187,139,pinnacle,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475149,Marcus Johansson,MIN,ASSISTS,0.5,195,-265,draftkings,2026-01-02T16:14:53.590279Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475149,Marcus Johansson,MIN,ASSISTS,0.5,201,-281,pinnacle,2026-01-02T16:14:53.590279Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475149,Marcus Johansson,MIN,POINTS,0.5,120,-154,draftkings,2026-01-02T16:14:53.590279Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475149,Marcus Johansson,MIN,POINTS,0.5,114,-152,pinnacle,2026-01-02T16:14:53.590279Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475169,Evander Kane,VAN,ASSISTS,0.5,250,-350,draftkings,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475169,Evander Kane,VAN,ASSISTS,0.5,259,-379,pinnacle,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475169,Evander Kane,VAN,GOALS,0.5,240,-350,fanduel,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475169,Evander Kane,VAN,POINTS,0.5,120,-154,draftkings,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475169,Evander Kane,VAN,POINTS,0.5,124,-166,pinnacle,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475169,Evander Kane,VAN,SOG,2.5,100,-130,draftkings,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475169,Evander Kane,VAN,SOG,2.5,100,-130,fanduel,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475169,Evander Kane,VAN,SOG,2.5,100,-132,pinnacle,2026-01-02T16:14:53.623620Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475170,Brayden Schenn,STL,ASSISTS,0.5,270,-385,draftkings,2026-01-02T16:14:53.638886Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475170,Brayden Schenn,STL,ASSISTS,0.5,289,-434,pinnacle,2026-01-02T16:14:53.638886Z,2026-01-02T16:14:53.673610Z,True
2026-01-02,8475170,Brayden Schenn,STL,GOALS,0.5,320,-490,fanduel,2026-01-02T16:14:53.638886Z,2026-01-02T16:14:53.673610Z,True
