date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current,_merge_key
2026-03-27,8474141,Patrick Kane,DET,ASSISTS,0.5,135,-185,betmgm,2026-03-27T15:10:36.699481Z,2026-03-27T15:10:36.787341Z,True,id::8474141
2026-03-27,8474141,Patrick Kane,DET,ASSISTS,0.5,140,-182,draftkings,2026-03-27T15:10:36.699481Z,2026-03-27T15:10:36.787341Z,True,id::8474141
2026-03-27,8474141,Patrick Kane,DET,ASSISTS,0.5,141,-189,pinnacle,2026-03-27T15:10:36.699481Z,2026-03-27T15:10:36.787341Z,True,id::8474141
2026-03-27,8474141,Patrick Kane,DET,POINTS,0.5,-135,100,betmgm,2026-03-27T15:10:36.699481Z,2026-03-27T15:10:36.787341Z,True,id::8474141
2026-03-27,8474141,Patrick Kane,DET,POINTS,0.5,-130,100,draftkings,2026-03-27T15:10:36.699481Z,2026-03-27T15:10:36.787341Z,True,id::8474141
2026-03-27,8474141,Patrick Kane,DET,POINTS,0.5,-135,102,pinnacle,2026-03-27T15:10:36.699481Z,2026-03-27T15:10:36.787341Z,True,id::8474141
2026-03-27,8474141,Patrick Kane,DET,SOG,2.5,-118,-115,betmgm,2026-03-27T15:10:36.699481Z,2026-03-27T15:10:36.787341Z,True,id::8474141
2026-03-27,8474141,Patrick Kane,DET,SOG,2.5,-115,-115,draftkings,2026-03-27T15:10:36.699481Z,2026-03-27T15:10:36.787341Z,True,id::8474141
2026-03-27,8474141,Patrick Kane,DET,SOG,2.5,-114,-114,fanduel,2026-03-27T15:10:36.699481Z,2026-03-27T15:10:36.787341Z,True,id::8474141
2026-03-27,8474141,Patrick Kane,DET,SOG,2.5,-117,-113,pinnacle,2026-03-27T15:10:36.699481Z,2026-03-27T15:10:36.787341Z,True,id::8474141
2026-03-27,8475722,Jason Zucker,BUF,ASSISTS,0.5,195,-275,betmgm,2026-03-27T15:10:36.699481Z,2026-03-27T15:10:36.787341Z,True,id::8475722
2026-03-27,8475722,Jason Zucker,BUF,ASSISTS,0.5,195,-265,draftkings,2026-03-27T15:10:36.699481Z,2026-03-27T15:10:36.787341Z,True,id::8475722
2026-03-27,8475722,Jason Zucker,BUF,ASSISTS,0.5,208,-293,pinnacle,2026-03-27T15:10:36.699481Z,2026-03-27T15:10:36.787341Z,True,id::8475722
