date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2025-11-03,8471215,Evgeni Malkin,PIT,ASSISTS,0.5,105,-135,draftkings,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471215,Evgeni Malkin,PIT,ASSISTS,0.5,102,-135,pinnacle,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471215,Evgeni Malkin,PIT,GOALS,0.5,250,-360,fanduel,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471215,Evgeni Malkin,PIT,POINTS,0.5,-175,135,draftkings,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471215,Evgeni Malkin,PIT,POINTS,0.5,-174,136,fanduel,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471215,Evgeni Malkin,PIT,POINTS,0.5,-185,134,pinnacle,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471215,Evgeni Malkin,PIT,SOG,1.5,-182,140,draftkings,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471215,Evgeni Malkin,PIT,SOG,1.5,-178,136,fanduel,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471215,Evgeni Malkin,PIT,SOG,1.5,-191,142,pinnacle,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471675,Sidney Crosby,PIT,ASSISTS,0.5,105,-135,draftkings,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471675,Sidney Crosby,PIT,ASSISTS,0.5,104,-138,pinnacle,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471675,Sidney Crosby,PIT,GOALS,0.5,160,-220,fanduel,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471675,Sidney Crosby,PIT,POINTS,0.5,-212,160,draftkings,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471675,Sidney Crosby,PIT,POINTS,0.5,-235,180,fanduel,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471675,Sidney Crosby,PIT,POINTS,0.5,-220,162,pinnacle,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471675,Sidney Crosby,PIT,SOG,2.5,-105,-125,draftkings,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471675,Sidney Crosby,PIT,SOG,2.5,-113,-115,fanduel,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471675,Sidney Crosby,PIT,SOG,2.5,-108,-123,pinnacle,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471724,Kris Letang,PIT,ASSISTS,0.5,230,-320,draftkings,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471724,Kris Letang,PIT,ASSISTS,0.5,236,-338,pinnacle,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471724,Kris Letang,PIT,POINTS,0.5,176,-234,draftkings,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471724,Kris Letang,PIT,POINTS,0.5,162,-210,fanduel,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471724,Kris Letang,PIT,POINTS,0.5,182,-252,pinnacle,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471724,Kris Letang,PIT,SOG,1.5,-110,-120,draftkings,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471724,Kris Letang,PIT,SOG,1.5,-118,-110,fanduel,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
2025-11-03,8471724,Kris Letang,PIT,SOG,1.5,-109,-121,pinnacle,2025-11-03T14:50:06.913150Z,2025-11-03T14:50:06.943237Z,True
