date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2025-11-18,8474141.0,Patrick Kane,DET,ASSISTS,0.5,126,-162,draftkings,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474141.0,Patrick Kane,DET,ASSISTS,0.5,129,-173,pinnacle,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474141.0,Patrick Kane,DET,GOALS,0.5,250,-380,fanduel,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474141.0,Patrick Kane,DET,POINTS,0.5,-154,120,draftkings,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474141.0,Patrick Kane,DET,POINTS,0.5,-160,120,pinnacle,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474141.0,Patrick Kane,DET,SOG,2.5,100,-130,draftkings,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474141.0,Patrick Kane,DET,SOG,2.5,106,-138,fanduel,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474141.0,Patrick Kane,DET,SOG,2.5,-102,-129,pinnacle,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474150.0,Mikael Backlund,CGY,SOG,1.5,-182,140,draftkings,2025-11-18T13:15:20.632355Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474150.0,Mikael Backlund,CGY,SOG,1.5,-188,142,fanduel,2025-11-18T13:15:20.632355Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474150.0,Mikael Backlund,CGY,SOG,1.5,-191,142,pinnacle,2025-11-18T13:15:20.632355Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474586.0,Jordan Eberle,SEA,ASSISTS,0.5,176,-234,draftkings,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474586.0,Jordan Eberle,SEA,ASSISTS,0.5,181,-249,pinnacle,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474586.0,Jordan Eberle,SEA,GOALS,0.5,270,-400,fanduel,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474586.0,Jordan Eberle,SEA,POINTS,0.5,-115,-115,draftkings,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474586.0,Jordan Eberle,SEA,POINTS,0.5,-114,-116,pinnacle,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474586.0,Jordan Eberle,SEA,SOG,1.5,-198,150,fanduel,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474586.0,Jordan Eberle,SEA,SOG,2.5,150,-198,draftkings,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8474586.0,Jordan Eberle,SEA,SOG,2.5,154,-208,pinnacle,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8475151.0,Kyle Palmieri,NYI,ASSISTS,0.5,210,-285,draftkings,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8475151.0,Kyle Palmieri,NYI,ASSISTS,0.5,210,-320,pinnacle,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8475151.0,Kyle Palmieri,NYI,GOALS,0.5,290,-450,fanduel,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8475151.0,Kyle Palmieri,NYI,POINTS,0.5,110,-142,draftkings,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8475151.0,Kyle Palmieri,NYI,POINTS,0.5,107,-142,pinnacle,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8475151.0,Kyle Palmieri,NYI,SOG,2.5,126,-162,draftkings,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8475151.0,Kyle Palmieri,NYI,SOG,2.5,128,-168,fanduel,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8475151.0,Kyle Palmieri,NYI,SOG,2.5,126,-168,pinnacle,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8475166.0,John Tavares,TOR,ASSISTS,0.5,-105,-125,draftkings,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8475166.0,John Tavares,TOR,ASSISTS,0.5,-105,-127,pinnacle,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8475166.0,John Tavares,TOR,GOALS,0.5,160,-220,fanduel,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8475166.0,John Tavares,TOR,POINTS,0.5,-248,185,draftkings,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
2025-11-18,8475166.0,John Tavares,TOR,POINTS,0.5,-261,188,pinnacle,2025-11-18T13:15:20.629393Z,2025-11-18T13:15:21.840613Z,True
