date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2025-12-17,8471685.0,Anze Kopitar,LAK,ASSISTS,0.5,160,-212,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8471685.0,Anze Kopitar,LAK,ASSISTS,0.5,162,-220,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8471685.0,Anze Kopitar,LAK,POINTS,0.5,-105,-125,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8471685.0,Anze Kopitar,LAK,POINTS,0.5,-106,-125,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8473419.0,Brad Marchand,FLA,ASSISTS,0.5,145,-188,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8473419.0,Brad Marchand,FLA,ASSISTS,0.5,147,-198,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8473419.0,Brad Marchand,FLA,GOALS,0.5,165,-230,fanduel,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8473419.0,Brad Marchand,FLA,POINTS,0.5,-154,120,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8473419.0,Brad Marchand,FLA,POINTS,0.5,-162,121,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8473419.0,Brad Marchand,FLA,SOG,2.5,105,-135,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8473419.0,Brad Marchand,FLA,SOG,2.5,104,-135,fanduel,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8473419.0,Brad Marchand,FLA,SOG,2.5,106,-141,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474563.0,Drew Doughty,LAK,ASSISTS,0.5,195,-265,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474563.0,Drew Doughty,LAK,ASSISTS,0.5,199,-278,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474563.0,Drew Doughty,LAK,POINTS,0.5,150,-198,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474563.0,Drew Doughty,LAK,POINTS,0.5,155,-210,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474564.0,Steven Stamkos,NSH,ASSISTS,0.5,220,-300,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474564.0,Steven Stamkos,NSH,ASSISTS,0.5,228,-325,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474564.0,Steven Stamkos,NSH,GOALS,0.5,290,-440,fanduel,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474564.0,Steven Stamkos,NSH,POINTS,0.5,105,-135,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474564.0,Steven Stamkos,NSH,POINTS,0.5,103,-136,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474564.0,Steven Stamkos,NSH,SOG,1.5,-168,130,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474564.0,Steven Stamkos,NSH,SOG,1.5,-170,130,fanduel,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474564.0,Steven Stamkos,NSH,SOG,1.5,-171,128,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474600.0,Roman Josi,NSH,ASSISTS,0.5,120,-154,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474600.0,Roman Josi,NSH,ASSISTS,0.5,120,-160,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474600.0,Roman Josi,NSH,POINTS,0.5,-115,-115,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474600.0,Roman Josi,NSH,POINTS,0.5,-115,-115,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474600.0,Roman Josi,NSH,SOG,2.5,120,-154,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474600.0,Roman Josi,NSH,SOG,2.5,122,-160,fanduel,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8474600.0,Roman Josi,NSH,SOG,2.5,121,-161,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8475158.0,Ryan O'Reilly,NSH,ASSISTS,0.5,160,-212,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8475158.0,Ryan O'Reilly,NSH,ASSISTS,0.5,159,-216,pinnacle,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8475158.0,Ryan O'Reilly,NSH,GOALS,0.5,320,-490,fanduel,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
2025-12-17,8475158.0,Ryan O'Reilly,NSH,POINTS,0.5,-115,-115,draftkings,2025-12-17T17:04:49.162588Z,2025-12-17T17:04:49.233663Z,True
