date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2025-10-17,8471214.0,Alex Ovechkin,,ASSISTS,0.5,155,-204,draftkings,2025-10-17T21:53:49.697022Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8471214.0,Alex Ovechkin,,ASSISTS,0.5,158,-215,pinnacle,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8471214.0,Alex Ovechkin,,GOALS,0.5,140,-190,fanduel,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8471214.0,Alex Ovechkin,,POINTS,0.5,-182,140,draftkings,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8471214.0,Alex Ovechkin,,POINTS,0.5,-188,146,fanduel,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8471214.0,Alex Ovechkin,,POINTS,0.5,-190,140,pinnacle,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8471214.0,Alex Ovechkin,,SOG,3.5,-105,-125,draftkings,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8471214.0,Alex Ovechkin,,SOG,3.5,100,-130,fanduel,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8471214.0,Alex Ovechkin,,SOG,3.5,-101,-132,pinnacle,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474037.0,James van Riemsdyk,,ASSISTS,0.5,300,-440,draftkings,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474037.0,James van Riemsdyk,,POINTS,0.5,165,-218,draftkings,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474037.0,James van Riemsdyk,,SOG,1.5,105,-135,draftkings,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474037.0,James van Riemsdyk,,SOG,1.5,114,-155,pinnacle,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474141.0,Patrick Kane,,ASSISTS,0.5,150,-198,draftkings,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474141.0,Patrick Kane,,ASSISTS,0.5,153,-207,pinnacle,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474141.0,Patrick Kane,,GOALS,0.5,290,-440,fanduel,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474141.0,Patrick Kane,,POINTS,0.5,-130,100,draftkings,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474141.0,Patrick Kane,,POINTS,0.5,-120,-108,fanduel,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474141.0,Patrick Kane,,POINTS,0.5,-137,102,pinnacle,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474141.0,Patrick Kane,,SOG,2.5,126,-162,draftkings,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474141.0,Patrick Kane,,SOG,2.5,118,-154,fanduel,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474141.0,Patrick Kane,,SOG,2.5,120,-160,pinnacle,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474590.0,John Carlson,,ASSISTS,0.5,130,-168,draftkings,2025-10-17T21:53:49.697022Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474590.0,John Carlson,,ASSISTS,0.5,131,-175,pinnacle,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474590.0,John Carlson,,POINTS,0.5,100,-130,draftkings,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474590.0,John Carlson,,POINTS,0.5,102,-130,fanduel,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474590.0,John Carlson,,POINTS,0.5,-101,-131,pinnacle,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474590.0,John Carlson,,SOG,1.5,-175,135,draftkings,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8474590.0,John Carlson,,SOG,1.5,-185,136,pinnacle,2025-10-17T21:53:49.698355Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8475167.0,Victor Hedman,,ASSISTS,0.5,100,-130,draftkings,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8475167.0,Victor Hedman,,ASSISTS,0.5,100,-133,pinnacle,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8475167.0,Victor Hedman,,POINTS,0.5,-130,100,draftkings,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8475167.0,Victor Hedman,,POINTS,0.5,-130,102,fanduel,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8475167.0,Victor Hedman,,POINTS,0.5,-134,100,pinnacle,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8475167.0,Victor Hedman,,SOG,1.5,-188,145,draftkings,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
2025-10-17,8475167.0,Victor Hedman,,SOG,1.5,-210,148,pinnacle,2025-10-17T21:53:49.781324Z,2025-10-17T21:53:55.947963Z,True
