date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current
2025-11-07,8470621,Corey Perry,LAK,ASSISTS,0.5,270,-385,draftkings,2025-11-06T15:57:50.681362Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8470621,Corey Perry,LAK,ASSISTS,0.5,289,-433,pinnacle,2025-11-06T15:57:50.681362Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8470621,Corey Perry,LAK,POINTS,0.5,130,-168,draftkings,2025-11-06T15:57:50.681362Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8470621,Corey Perry,LAK,POINTS,0.5,131,-176,pinnacle,2025-11-06T15:57:50.681362Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471214,Alex Ovechkin,WSH,ASSISTS,0.5,165,-218,draftkings,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471214,Alex Ovechkin,WSH,ASSISTS,0.5,170,-232,pinnacle,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471214,Alex Ovechkin,WSH,GOALS,0.5,160,-220,fanduel,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471214,Alex Ovechkin,WSH,POINTS,0.5,-154,120,draftkings,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471214,Alex Ovechkin,WSH,POINTS,0.5,-160,120,pinnacle,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471214,Alex Ovechkin,WSH,SOG,2.5,-182,138,fanduel,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471214,Alex Ovechkin,WSH,SOG,3.5,135,-175,draftkings,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471214,Alex Ovechkin,WSH,SOG,3.5,156,-212,pinnacle,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471215,Evgeni Malkin,PIT,ASSISTS,0.5,-106,-125,pinnacle,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471215,Evgeni Malkin,PIT,GOALS,0.5,250,-380,fanduel,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471215,Evgeni Malkin,PIT,POINTS,0.5,-191,142,pinnacle,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471215,Evgeni Malkin,PIT,SOG,2.5,142,-188,fanduel,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471215,Evgeni Malkin,PIT,SOG,2.5,143,-192,pinnacle,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471675,Sidney Crosby,PIT,ASSISTS,0.5,-110,-120,draftkings,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471675,Sidney Crosby,PIT,ASSISTS,0.5,-108,-124,pinnacle,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471675,Sidney Crosby,PIT,GOALS,0.5,155,-210,fanduel,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471675,Sidney Crosby,PIT,POINTS,0.5,-225,170,draftkings,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471675,Sidney Crosby,PIT,POINTS,0.5,-240,175,pinnacle,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471675,Sidney Crosby,PIT,SOG,2.5,105,-135,draftkings,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471675,Sidney Crosby,PIT,SOG,2.5,-102,-128,fanduel,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471675,Sidney Crosby,PIT,SOG,2.5,103,-137,pinnacle,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471685,Anze Kopitar,LAK,ASSISTS,0.5,110,-142,draftkings,2025-11-06T15:57:50.681362Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471685,Anze Kopitar,LAK,ASSISTS,0.5,108,-145,pinnacle,2025-11-06T15:57:50.681362Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471685,Anze Kopitar,LAK,POINTS,0.5,-142,110,draftkings,2025-11-06T15:57:50.681362Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471685,Anze Kopitar,LAK,POINTS,0.5,-143,108,pinnacle,2025-11-06T15:57:50.681362Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471724,Kris Letang,PIT,ASSISTS,0.5,210,-285,draftkings,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471724,Kris Letang,PIT,ASSISTS,0.5,215,-304,pinnacle,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
2025-11-07,8471724,Kris Letang,PIT,POINTS,0.5,165,-218,draftkings,2025-11-06T15:57:49.294978Z,2025-11-06T15:57:51.460412Z,True
